source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,77173a76-de6e-4216-a7d0-b5fbc3eb6d54
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,b682afe2-dc0a-4aaa-8cdf-028f1b6d7956
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,1678c26c-6e4d-49c4-9b80-88d9ebb85a9b
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,88db9052-53cd-4783-895a-a6ee0e2f780f
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,1a7e82f2-1712-4ca3-bafd-f2dcab6ae2d2
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,9aa7bbac-8f28-4a5f-929b-9bf76e32e4a8
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,607d75de-0f50-482c-8ca4-5dab69497841
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,7f12f509-9af5-49fb-951c-97d7701d357f
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,26b8cf5e-fd30-42cd-9f9e-7169ec6cb1c7
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,ffdf64f2-fb9f-4100-8ec9-76acf759cd10
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,11b2c4f5-79ba-4f1a-8bcd-4aabd5c6eb2f
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,74db61c5-fa03-4e71-8004-9a045fa4b965
v2,no_treatment,center & scale & Nothing,balanced,1024,,0.775,0.273100548499139,1.18368152605555,61718,56c706f7-bb6e-4b0e-bfdc-53322fe4e19a
