source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
0.96,Random Forest,Nothing,0.25,8,,0.8,0.233932193847166,1.18174638502431,61718,d7225cec-4d2f-4195-a013-452b93fe88bd
0.96,Random Forest,Nothing,0.5,8,,0.8,0.233932193847166,1.18174638502431,61718,ab3beec6-d136-4998-a202-42e9e02d39ae
0.96,Random Forest,Nothing,0.75,8,,0.8,0.233932193847166,1.18174638502431,61718,d4e65009-d67f-4b2e-94e0-a2c2bb2a3526
0.96,Random Forest,Nothing,1,8,,0.8,0.233932193847166,1.18174638502431,61718,9ef52bba-7c68-4f14-a136-05e5b8ea39a7
0.96,Random Forest,Nothing,0.25,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,3646fa14-f2f1-406f-b700-873c6f4e3dfe
0.96,Random Forest,Nothing,0.5,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,3d0e924f-e28e-45f9-8c13-f984f0c9979e
0.96,Random Forest,Nothing,0.75,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,b18f68cb-3372-44ea-a2ec-acb1975fd9d4
0.96,Random Forest,Nothing,1,32,,0.808333333333333,0.259706116851043,1.21019312437853,61718,2ab7d3ee-bd90-481e-9182-461cbac9c573
0.96,Random Forest,Nothing,0.25,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,e2955006-2dac-421d-b23d-2554ad5ff70e
0.96,Random Forest,Nothing,0.5,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,2b1c47eb-44b0-41a3-84e3-c0fbf75c20be
0.96,Random Forest,Nothing,0.75,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,8cf9fa42-bfe9-4e9f-a5db-386d462d32d7
0.96,Random Forest,Nothing,1,128,,0.841666666666667,0.226827961153074,1.30817675823455,61718,e51adf54-7f11-474c-8389-b7a69a8117e2
0.96,Random Forest,Nothing,0.25,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,233ba561-c90d-4a16-a55c-6caeae3c25e5
0.96,Random Forest,Nothing,0.5,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,7e7df41b-c5e2-4cdf-a66a-032a240cda12
0.96,Random Forest,Nothing,0.75,512,,0.858333333333333,0.200788686371919,1.3469631667026,61718,658dd416-136c-43ce-b255-d2ceabd9cded
