"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","399.444","409.444","419.444","429.444","439.444","449.444","459.444","469.444","479.444","489.444","499.444","509.444","519.444","529.444","539.444","549.444","559.444","569.444","579.444","589.444","599.444","609.444","619.444","629.444","639.444","649.444","659.444","669.444","679.444","689.444","699.444","709.444","719.444","729.444","739.444","749.444","759.444","769.444","779.444","789.444","799.444","809.444","819.444","829.444","839.444","849.444","859.444","869.444","879.444","889.444","899.444","909.444","919.444","929.444","939.444","949.444","959.444","969.444","979.444","989.444"
"94","gravel","Gravel","Abiotic",5,58,"Murphy",0.058188180934599,0.0577041897753735,0.0571365560736815,0.0580844354735019,0.0595587441652215,0.0617251505025469,0.0617745049419854,0.0617263613421635,0.0624206075843531,0.0625527299252755,0.0652501012725836,0.0671388611902735,0.0703679789758439,0.0747899554926676,0.0793010293149306,0.0837934909710732,0.0881387461745477,0.0920287965567562,0.0947347739221328,0.0961309517886497,0.0973446530580812,0.0982772434801166,0.0987496024250054,0.0991878786491379,0.0995660357102783,0.100194710773745,0.101118018861452,0.101970081990509,0.103304938564161,0.105211518446153,0.10807277821149,0.111157274192266,0.11366555063177,0.115912444563598,0.118143998041036,0.119869793150862,0.120769377478838,0.121896929846666,0.122387672549442,0.122254552424516,0.121644062353251,0.120831524850504,0.119769095172414,0.118919937149012,0.118042991278555,0.117398480251047,0.11661358317992,0.116093681943936,0.115750645730891,0.115358001507589,0.115054873372086,0.115252735197794,0.115488570762247,0.115736583578723,0.115890966999767,0.116792616161106,0.11739905447403,0.118466182686846,0.119845362466297,0.121222981171679
"122","quartz","Quartz","Abiotic",25,58,"Murphy",0.476552947804117,0.478472162495229,0.478415192809538,0.482658900847446,0.486182856657351,0.494955665287312,0.492082485929338,0.491331099493316,0.492850713414078,0.490993597277836,0.502105029560386,0.504994284297976,0.514349243725088,0.532128292616613,0.545518922679954,0.560026672887357,0.572567929583703,0.583505198769464,0.589388794941776,0.590853166590426,0.592145005693876,0.593272585537423,0.592524787655233,0.591212193848239,0.590076839545268,0.590359898376704,0.591459565673268,0.591535516371413,0.592394422185321,0.593865681803391,0.597198352097254,0.602291799767057,0.603990608123998,0.606442941777909,0.60874420544789,0.611317326071461,0.609277437621819,0.611983616978598,0.613712012331518,0.613039765238761,0.612491942927889,0.610661949235257,0.60922473962792,0.608816246440615,0.608651892893243,0.608282998254862,0.607667173321243,0.607245639316906,0.607071728278484,0.605823400806502,0.603828228999062,0.603089265636559,0.604577256951734,0.602439395361513,0.600924837078415,0.602060444935257,0.603085910045263,0.605229848359713,0.612230689749171,0.619506246566489
"103","quartz","Quartz","Abiotic",25,58,"Murphy",0.103744575831568,0.100509048832781,0.0988396018928485,0.101348453136891,0.102913663857968,0.106057288965242,0.107430778985384,0.107957123867613,0.110265283607464,0.111498764689736,0.115537721116238,0.120188926953328,0.126457728811966,0.133085686544037,0.140208842910015,0.146605997409003,0.15190276849999,0.156121580052117,0.159156860241602,0.161127453198718,0.162684758380318,0.164328114770377,0.165494885306773,0.167239785030646,0.168286252798809,0.168488943234692,0.169178184392007,0.168853069533908,0.169986795369057,0.177632750531798,0.187659765406949,0.193974503347429,0.198472257100653,0.202173224749237,0.205390318447252,0.208683028236513,0.211038304313394,0.213563095642414,0.215888433462973,0.218035232100407,0.219738713318186,0.221287329371931,0.223052616258826,0.22467071568253,0.226294216456871,0.228174432748576,0.229808238029395,0.231682641265276,0.233974937304178,0.236379890888663,0.238690712483408,0.241317454072629,0.243946263987652,0.246232503954694,0.248613744435194,0.251370937644504,0.254002562481619,0.256855407413153,0.26026266400058,0.263587084231592
"104","quartz","Quartz","Abiotic",25,58,"Murphy",0.177849000290573,0.179041425321669,0.181211298290856,0.183998147298874,0.187772553894243,0.191844500840444,0.191777033301018,0.19205243369939,0.191798405418121,0.192522779214354,0.193881014831473,0.197759573941855,0.201285259405343,0.203890611058914,0.208621663005807,0.211224069830029,0.214087455960488,0.215582509027547,0.216311270878921,0.215847634010566,0.21517680350775,0.214279685848634,0.213240679003601,0.212200508930396,0.211037136274894,0.209580936967966,0.208710137772932,0.207759180977472,0.20710488757687,0.206933539052691,0.20799270579978,0.208512109660972,0.208829331225248,0.20860367867664,0.208304282026289,0.207678903854183,0.206688086264367,0.206031329921066,0.205313415664194,0.204671382428373,0.203604804386595,0.202881240741855,0.20196231477591,0.201096912407162,0.200307627029471,0.199782451879904,0.199158617372484,0.198697809863849,0.198270044246593,0.197791955770656,0.197275312462769,0.196883861635251,0.196458079649721,0.195723069010407,0.195272992172561,0.194653939226459,0.193860067636138,0.193616189019618,0.19232977760134,0.190937385588253
"112","quartz","Quartz","Abiotic",25,58,"Murphy",0.502956537953121,0.511140681768918,0.518040291225831,0.531944983927323,0.546695736564037,0.560263830528005,0.563437641501991,0.564407267925579,0.570254339851807,0.572682482115381,0.587104272002404,0.596083482285303,0.607999132046561,0.628489442632181,0.642595378273165,0.657294160899978,0.6680920706608,0.677534617775628,0.682548256067918,0.684327614246224,0.685383812319468,0.687198916007018,0.687023274366572,0.686896070694701,0.687009252994934,0.687795989039877,0.689203815570165,0.689725117117227,0.69111208449904,0.692670468570208,0.69417964831733,0.697634705708251,0.699390697300332,0.700948157604612,0.702168482454999,0.704988307375328,0.704419857554823,0.705826863016835,0.707286428899558,0.707695627427133,0.70786131612053,0.706873504510066,0.706631597228899,0.706946553948206,0.706923761524121,0.707289986009868,0.707188681188468,0.707502183206332,0.707822025700082,0.70794664349607,0.707164688345029,0.707158476244157,0.707957249054707,0.707375890885302,0.706461690133545,0.706253000555043,0.706071551372347,0.706932600739683,0.712270427211689,0.71793423530477
"salsic_AK2018_08","dead salix","Dead Salix","Abiotic",8,58,"AK2018",0.0588555858335279,0.0482893882869641,0.0409452612423867,0.0414122114689267,0.0380974581996139,0.0378846191698556,0.0379604529751399,0.0358289030214412,0.0370441941242487,0.035815332971811,0.0369277612179346,0.0445995428764017,0.0635490620619742,0.0880966672979404,0.101907334489047,0.10778494105658,0.10461410142899,0.0889299068629446,0.0738364243861329,0.0661121080299508,0.0629924182810741,0.0574860184228856,0.0510396299469782,0.0497504068466217,0.0470730390829795,0.0415846475720412,0.0382884342046691,0.0362216314053039,0.0408407070637894,0.0499471613134382,0.109437096484778,0.215851559152829,0.326678990167312,0.415675783439145,0.467101475112013,0.490506483958848,0.497421165522041,0.498972703453881,0.498947051962605,0.499593440044083,0.499681353583235,0.499947357554964,0.499882384071879,0.499260937660802,0.498452334514561,0.497890559365002,0.496611672441498,0.495162461346039,0.493649583908244,0.493045093741771,0.491833242036215,0.490228738948889,0.488955480872217,0.487131980926844,0.484883955320534,0.481067583727959,0.476088139509451,0.47324769811163,0.47094106724284,0.469229146045047
"121","quartz","Quartz","Abiotic",25,58,"Murphy",0.414063852407282,0.422890264758345,0.433090338349827,0.454843649746935,0.476144198379919,0.495980670325167,0.500477946245117,0.502946282645834,0.510904210190248,0.51643080757266,0.53787616418305,0.550378104446336,0.56796230891655,0.593525901101163,0.609811498631824,0.625485875398606,0.636727438967515,0.647044914781047,0.652067688037312,0.653816813633909,0.655005440463376,0.657093095120147,0.656722152002176,0.655853497238129,0.655035253764456,0.655551966493963,0.656299663646252,0.655875154882867,0.656181816643028,0.656639320904945,0.657415626033088,0.660561618064437,0.661335729249488,0.661952386819812,0.662359483581717,0.664037404919691,0.662012048732747,0.663123012173822,0.663922471958968,0.663265252630357,0.662351776590564,0.660157386534058,0.658640836887361,0.657880137957016,0.657051587877211,0.656404026639066,0.655211697957895,0.654139793647302,0.653531609182269,0.65223937681276,0.649394255914583,0.648475559666276,0.648448201486812,0.646122691663586,0.643843011380247,0.643649487666789,0.642766124027326,0.643819736052808,0.65014246280002,0.656732443581039
"113","quartz","Quartz","Abiotic",25,58,"Murphy",0.100045032017873,0.0915546401924101,0.0869522089714635,0.0886155323118298,0.0879001332069127,0.0898483100744423,0.089126081711995,0.0870048386526531,0.08921833366095,0.0890645951499044,0.0937432556237457,0.0998309925700093,0.108610048437788,0.12099833978035,0.141181547594053,0.167303594627232,0.19765853717604,0.227944695873477,0.252124841333178,0.266844593019918,0.273622005100498,0.275727071348932,0.275544243824447,0.275135807564101,0.275599437448357,0.277478188245407,0.281478404895918,0.287394864239219,0.295694281185324,0.30621233748107,0.319048498819821,0.334386055228843,0.350657633831052,0.366522833254751,0.380285923066011,0.391228313702934,0.396629539708643,0.397819351944722,0.394667873443531,0.388165698004432,0.379034593492762,0.369193741658072,0.359228263582089,0.34961869452002,0.341036636488788,0.333638717131826,0.327405352025169,0.322697736700163,0.319304090437972,0.317092013041482,0.315619294097083,0.315616995098522,0.316692744397138,0.318061701153451,0.319797101922014,0.322980292434203,0.326668064808797,0.330959381181262,0.337349815062111,0.344381151335763
"114","quartz","Quartz","Abiotic",25,58,"Murphy",0.382618140587671,0.388404913434348,0.394092313033153,0.404657089977328,0.416092928848948,0.42779038378455,0.430047276597386,0.431250154818425,0.43602277483594,0.438372874565753,0.451682763113172,0.458648294024017,0.469826591877996,0.486223625190245,0.49656872466567,0.50653714107345,0.513540184155576,0.520293522736028,0.523675912789136,0.524693365978175,0.525881307732406,0.528064685276954,0.528316641715227,0.528525677844685,0.528792080884898,0.529877134541615,0.531604763749137,0.532395907364815,0.53392615053456,0.535582809346458,0.537392242382796,0.541229093567845,0.543570163387122,0.545531632787424,0.547166936956191,0.55023867463563,0.549968371508683,0.551953545864484,0.554007537057968,0.555204632641279,0.555812600039819,0.555476129150261,0.555870418401113,0.556400365858224,0.556999124259507,0.558023744323519,0.558307031691746,0.558844786261313,0.559336946584088,0.559757563418207,0.558879332677285,0.558915634179724,0.559785226568366,0.559337164019075,0.558552637888681,0.559099105487109,0.558835007149881,0.560277429525812,0.567254566288997,0.574128676009634
"spbark_AK2018_04","spruce bark","Pices (bark)","Abiotic",5,58,"AK2018",0.0876925627119953,0.0867289084225925,0.0876059343460669,0.0879589025726611,0.0896530951622227,0.0902975096878657,0.0918822899001156,0.093098069292827,0.0939433428634437,0.095387786009533,0.0956667936249495,0.0971321705380339,0.100215965981178,0.0989004022825505,0.10244521203039,0.104149034740707,0.107050463376284,0.109204450051216,0.112134825283167,0.114995888510727,0.11800111039466,0.120447729771969,0.123173260189947,0.126306595570198,0.129076181432389,0.131483238224742,0.134016120706252,0.137050167517644,0.140092165913736,0.143050051904203,0.146588588650535,0.149378235315576,0.152896348404371,0.156512838001603,0.159835538297313,0.162735904257616,0.165734394190031,0.168787431988629,0.171447831198098,0.174851900314887,0.178027879815608,0.181333224856251,0.184552151092497,0.18736605504038,0.190157469785479,0.192956531554544,0.195793327654819,0.198647791797299,0.201533412361131,0.204428992283582,0.207938956251633,0.210963795357918,0.214567178028244,0.217223877301457,0.221080477290888,0.223837452960507,0.2269662886943,0.22952276905315,0.229959447239743,0.23065566352513
"41","bare_soil","Bare Soil","Abiotic",8,58,"Murphy",0.0729439363718783,0.0720669843256516,0.0731689935502366,0.0767287858719051,0.080663547500478,0.0846999484956741,0.0858504148128509,0.0864040969292774,0.0882977045780806,0.0900748722705873,0.0940303643639959,0.0985712694461997,0.104172416041592,0.109657345399128,0.115569802107264,0.120162877191058,0.12437370900729,0.127680194203736,0.130211704265662,0.131755717186144,0.1331268429991,0.134402159673317,0.135451118118204,0.136602472168585,0.137552780877252,0.137856526664809,0.138250516843964,0.138081728105981,0.138831937881756,0.142941994986811,0.147755480463615,0.150798589675826,0.15320822405038,0.154910556398949,0.156310057698816,0.157476574111246,0.15821229769278,0.159048814703796,0.159723533746832,0.160407509747886,0.160737606392942,0.161223651987219,0.161583631544247,0.161709399856928,0.161848140594952,0.162062092644259,0.162020438861039,0.162155623465966,0.162593129565935,0.163128340616401,0.163759584094459,0.164255725501777,0.16456351847222,0.164846419318283,0.165167132362659,0.165381764945686,0.165573324329053,0.16592720815359,0.166731955113197,0.167450163709683
"41","bare_soil","Bare Soil","Abiotic",8,58,"Murphy",0.0729439363718783,0.0720669843256516,0.0731689935502366,0.0767287858719051,0.080663547500478,0.0846999484956741,0.0858504148128509,0.0864040969292774,0.0882977045780806,0.0900748722705873,0.0940303643639959,0.0985712694461997,0.104172416041592,0.109657345399128,0.115569802107264,0.120162877191058,0.12437370900729,0.127680194203736,0.130211704265662,0.131755717186144,0.1331268429991,0.134402159673317,0.135451118118204,0.136602472168585,0.137552780877252,0.137856526664809,0.138250516843964,0.138081728105981,0.138831937881756,0.142941994986811,0.147755480463615,0.150798589675826,0.15320822405038,0.154910556398949,0.156310057698816,0.157476574111246,0.15821229769278,0.159048814703796,0.159723533746832,0.160407509747886,0.160737606392942,0.161223651987219,0.161583631544247,0.161709399856928,0.161848140594952,0.162062092644259,0.162020438861039,0.162155623465966,0.162593129565935,0.163128340616401,0.163759584094459,0.164255725501777,0.16456351847222,0.164846419318283,0.165167132362659,0.165381764945686,0.165573324329053,0.16592720815359,0.166731955113197,0.167450163709683
"43","bare_soil","Bare Soil","Abiotic",8,58,"Murphy",0.0810256679255741,0.0820310419312236,0.0834546753706876,0.0872743528246472,0.0908631928758212,0.0946565674678001,0.0953041928177859,0.095946844257401,0.0967368762866066,0.0987557877596408,0.101918860030449,0.10709735777511,0.112989453327222,0.117416481605183,0.122742737696801,0.126160974834435,0.129224903854351,0.130792468918305,0.131709486418818,0.131849357706103,0.132026455855666,0.131920019607263,0.131521343582762,0.131693455031136,0.131444097627774,0.130080233481879,0.128771485655836,0.126636828209679,0.12613421509681,0.131849644295407,0.140977385996304,0.145837374196352,0.148402479150479,0.14988761514837,0.150926633558774,0.151772704657141,0.152206250148651,0.152725303705558,0.153295083733532,0.153931951259875,0.153988655944218,0.154342120888407,0.154489993970026,0.154622192619641,0.154776901343492,0.154958256546431,0.154935428375111,0.155078365848518,0.155392785867278,0.15558800111884,0.15596230726783,0.156111114174949,0.156520901925344,0.156598680829781,0.156979857447063,0.156892344479143,0.157200370115114,0.157428908841062,0.158112709061739,0.158924319085375
"116","quartz","Quartz","Abiotic",25,58,"Murphy",0.61974765512094,0.626514855332057,0.629524129958884,0.635485693286451,0.636181783835061,0.641971011890657,0.641103949432381,0.642228263112023,0.645719035113137,0.641628661018678,0.650948413532874,0.645062181684864,0.643982613251205,0.65478172115291,0.653012393733047,0.655073670855208,0.655525860704366,0.658319281991995,0.658261125916891,0.65706163582807,0.65660467326486,0.65754500627005,0.656859024043934,0.655594198048738,0.654411878406219,0.654856982347419,0.654817726046473,0.653607186534166,0.65269632371889,0.651992065466973,0.651280340451594,0.652380784683751,0.651500675576778,0.650160027359854,0.649363233708431,0.649231463096189,0.648562361842877,0.648523022666349,0.648984900632859,0.648199522483995,0.647697357841694,0.646400373496815,0.645726446033494,0.645545462897213,0.645105374210879,0.644989400412815,0.644531685904342,0.644327418540347,0.644150403746465,0.643611110609184,0.642312363083226,0.642099427918115,0.642352603901079,0.642033775243978,0.64098059732244,0.641097053385419,0.640780551224511,0.641412205485199,0.646992041326692,0.652710639950543
"40","bare_soil","Bare Soil","Abiotic",8,58,"Murphy",0.04820983191285,0.0472383301414435,0.0465696171303069,0.0490667424181767,0.0501947335679837,0.0526444954582913,0.0534974797501737,0.054405743266205,0.0562697756606563,0.0573983935983654,0.0603611929960081,0.0632725896917706,0.0667197102201811,0.0704141766384524,0.0739549368244668,0.0767890281639383,0.079770562345237,0.0825748824439362,0.0846638711397309,0.0861003131917826,0.0876387091122444,0.0892916893432101,0.0907014986576342,0.0923263560139746,0.0931372003353835,0.0933897069701989,0.0938791934301858,0.0934292927368027,0.0941980464895182,0.0995459692791965,0.109045192568892,0.116469534874987,0.12158376025912,0.125184034152659,0.128346486749949,0.131125805276522,0.133643280412605,0.13642577283378,0.139242012245848,0.142053411460434,0.144442708463433,0.14700918736182,0.149555899899896,0.152124225169268,0.154539356947497,0.157192214780522,0.159575662423678,0.1621588270455,0.164852294684672,0.167610892863598,0.170191588423852,0.172961236715318,0.175832414966491,0.178327093516644,0.180681148074436,0.183534430310935,0.186336300794712,0.188897974792936,0.192779416458598,0.196848811842894
"38","bare_soil","Bare Soil","Abiotic",8,58,"Murphy",0.0756524905303113,0.0744081308735503,0.0758561020414501,0.0806289154445349,0.0839202281288429,0.0887790711864675,0.0904048322066599,0.091781936581677,0.0945273552199463,0.0966491266640662,0.101818157039325,0.106484006240999,0.111757408322704,0.117914475813934,0.123617755006871,0.128201994430002,0.132701910343644,0.136944978091776,0.140191283506493,0.14223738701587,0.144294515614453,0.146718613578743,0.148677724609261,0.150534062240531,0.152218908682508,0.153841299756627,0.155663493738454,0.15672105324539,0.158427267430781,0.161424767816766,0.16507298584858,0.168344255655544,0.171043470952948,0.173062064754536,0.175165074906416,0.177145721680206,0.178720010619218,0.180693059062877,0.182642111984603,0.184567168070166,0.185870243700079,0.187243192377876,0.188620572993622,0.189800642937942,0.190809633780702,0.192148336032979,0.193104081830947,0.194385886559278,0.195653292423267,0.197131979880905,0.198055949530384,0.199680682038866,0.200999995487382,0.202179476723207,0.203362035751284,0.204653350326669,0.206274999135944,0.207475716579507,0.20942090670329,0.211626303557959
