"x","y","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
-147.823594084074,64.9159692961129,3.05940082005397,-0.386152229018576,-1.64505449883151,3.10914655274091,0.992085107092743,2.41517195942939,0.510421743263697
-147.823591329506,64.9159692961129,4.08411995666673,4.98255582981977,-2.44529288309151,1.65125909889219,-1.96066700661653,-1.64582403952832,2.74880423793573
-147.823588574938,64.9159692961129,4.00978003717424,6.2871779280112,-1.14811642824483,1.16424096011891,-0.251406311515326,-0.787407324885802,1.66476320501548
-147.82358582037,64.9159692961129,3.99116759534406,7.92155662364333,0.5837100455902,0.513145323271137,1.76934404874657,0.46417704104458,0.0561425861522232
-147.823583065802,64.9159692961129,5.05846088957504,6.62469164930014,0.717653390799996,0.450988297123491,-1.5367047449101,1.95968895008375,-2.20668015606191
-147.823580311235,64.9159692961129,-0.973659639880024,5.24778081102229,1.19659443336691,0.00999523213673534,-0.104916647402422,-0.47776461232305,-2.05533919092741
-147.823577556667,64.9159692961129,7.81561707945271,4.33927369975393,0.932157829901784,0.22846620533761,2.25762531451769,-0.928226048720709,-0.596227961814485
-147.823574802099,64.9159692961129,12.0737042932178,4.49120925756283,0.997617595439691,0.835096775482144,3.54845924771808,1.20603377322172,0.117884882789736
-147.823572047531,64.9159692961129,17.630366983921,10.5431710247206,0.603014847971117,-0.0826414725781923,1.08963274336138,-0.222622361204109,1.00047326207746
-147.823569292963,64.9159692961129,12.2811047118133,14.7882124093173,1.81300218518592,-1.60764114038782,-2.86308610546434,-2.09030427790421,0.454512900306941
-147.823566538395,64.9159692961129,11.9509607877222,15.2581672107945,1.52945437354527,-2.09829144599083,-2.78756325213999,-2.01813328182641,0.632170939308116
-147.823563783827,64.9159692961129,11.3897652925025,15.291373128893,1.57089229015464,-2.07981189610388,-2.64148347549042,-1.51798231226956,0.366912758428028
-147.823561029259,64.9159692961129,6.10658209804087,15.779068702742,1.84129243610616,-2.10080067883238,-1.27031509751882,3.1041946595598,-2.00054826207141
-147.823558274691,64.9159692961129,5.08281252877435,11.9540509811337,2.54499690781289,-1.3198240137112,0.377689353530755,-3.69435673808797,-2.27563150237723
-147.823555520123,64.9159692961129,2.48614543639988,10.2536647932168,1.71523770031941,-3.99721311272127,-0.554461545030106,0.273106553590792,-0.437135910937015
-147.823552765556,64.9159692961129,2.29809769926616,8.9290267851462,2.96867831483789,-4.09669661432404,0.768442041087484,0.136336415502792,-1.01016143128816
-147.823550010988,64.9159692961129,0.562979923322622,5.60077600654952,4.83061957256856,-4.72643043703473,1.40646226045964,-0.491299974591509,-1.58948880119459
-147.82354725642,64.9159692961129,1.67014267161221,-3.74868578278442,4.34861494190022,-4.951824014001,-3.85577401543608,-0.0212735223915432,-3.41491162771213
-147.823544501852,64.9159692961129,0.0492721045086472,-6.40816892707264,3.93048134600546,-3.63641683290801,2.18627479376037,-1.86078802444289,0.0265298851343813
-147.823541747284,64.9159692961129,-0.0703731558377062,-5.70165739113452,3.57339570002491,-3.85820859468904,1.53889396771369,-0.880735456585371,-0.0246966692494924
-147.823762112716,64.9159681283387,-11.5931380280616,-12.1214567294275,-3.27009329833388,-3.23824502825424,-0.00731833663983478,0.263417899597086,1.62599217016118
-147.823759358148,64.9159681283387,-19.5265384289673,-10.7408697853766,-1.41766630750317,1.09528307083276,-2.75805723179046,1.53513170465756,0.27894727268014
-147.82375660358,64.9159681283387,-12.7983693515551,-12.6553079084031,-0.666915281939781,5.04600724564911,0.0217814182922924,-1.67057193197896,-0.60917997285083
-147.823753849012,64.9159681283387,-9.28865649655702,-10.8755539581303,-2.39706472791592,4.70099006811874,-0.674934647480164,-0.343477052712856,1.87339382544077
-147.823751094444,64.9159681283387,-7.89674006252821,-8.65054045489818,-3.25951626147551,4.04453075865694,-1.01890263483716,0.589286550715852,3.64086658336799
-147.823748339877,64.9159681283387,-11.3084078596783,-0.062056699677746,-0.361967779381978,-0.805724766072701,-0.898658313772548,2.72807287128597,3.84226946713095
-147.823745585309,64.9159681283387,-20.8857586221856,-7.38396565858044,2.34944306577066,0.648293842675531,-1.77995295365316,2.43572720071588,-1.75808532278186
-147.823742830741,64.9159681283387,-18.3678186639376,-15.65527578759,2.0193740126841,1.38594794390936,-0.258949847606173,-5.00100093458318,-1.64591368468044
-147.823740076173,64.9159681283387,-18.1104459600386,-15.1778533735122,1.52683087866405,0.864736412785717,0.34460715509646,-1.16294706711006,-1.33390521780136
-147.823737321605,64.9159681283387,-22.8483657759169,-14.5132305694506,0.10616979618191,0.675634485966107,0.7823777931401,-0.44979378236195,-0.414871577677908
-147.823734567037,64.9159681283387,-24.3223075361838,-13.1857167057041,0.1644436504945,0.682329096105671,0.441426924153291,-0.523269767308302,-0.437800881038292
-147.823731812469,64.9159681283387,-34.0436018235438,-5.34061255176451,-0.866489173426631,1.06663948089518,0.95802492035694,-1.02181985940567,0.566887051207376
-147.823729057901,64.9159681283387,-31.1661082635665,-6.62946723766276,0.707412147171991,1.11577664138792,0.325280656867843,2.66431539888522,1.51008240915424
-147.823726303333,64.9159681283387,-27.5966837124239,-7.21303591016858,0.450484652257267,0.737076861594368,-3.46569823464608,0.627794315972864,0.126740348719405
-147.823723548765,64.9159681283387,-28.6490150520042,-2.76048737299594,-0.381506797712183,2.94041022353235,-1.26882550072518,2.76166120789478,0.467521907008369
-147.823720794198,64.9159681283387,-17.7838492771985,-0.544336927693067,-1.03811182658419,4.03986064904026,-2.70889896219717,0.677902056939471,1.7556195660862
-147.82371803963,64.9159681283387,-15.6601076911022,0.666165502170447,-0.866473879594613,2.96304980739628,1.03922816367521,-1.82131027342823,0.846587087534241
-147.823715285062,64.9159681283387,-10.9138699217917,5.90135868097661,-1.11714048765424,1.05779735041637,-4.63770518831451,-1.01461844293226,2.36128122882605
-147.823712530494,64.9159681283387,-8.41341820357036,7.08180615193202,-1.41100733317775,0.442036026808034,-2.15357366756371,0.5249186528689,1.69769580960728
-147.823709775926,64.9159681283387,-5.36060259104527,5.07654650347173,1.10387602476951,2.24109210604419,3.51722654640209,-0.786858431235161,-3.52516119329145
-147.823707021358,64.9159681283387,-4.83709575103995,1.26632583566525,-2.03780093856942,2.09086235854707,-0.735792545357656,4.19670576678877,0.289662877340513
-147.82370426679,64.9159681283387,-7.7802179897352,2.70130334899167,-2.05517283370317,1.3136030699799,-0.146673532196146,0.490509473054198,0.980780851513332
-147.823701512222,64.9159681283387,-11.2029851388428,7.82415744589573,-1.95371152386985,-2.28825613902194,1.14557454972487,-1.04085202642271,3.37404735547691
-147.823698757654,64.9159681283387,-21.0443614297116,10.1370649687463,-0.165634101595637,-4.14079953369747,-1.6181554309874,0.573850126477809,2.53792994681425
-147.823696003086,64.9159681283387,-30.4925633545102,5.90323276367991,1.29015206415569,-3.38743613014041,1.0744874854997,-1.65425329523736,-1.91936408655267
-147.823693248519,64.9159681283387,-33.1693679405234,2.888171947244,1.37398658532771,-2.12522749116356,0.378159591499395,-0.292462472665745,-1.61301431984952
-147.823690493951,64.9159681283387,-36.2314086008992,-0.20999487875674,1.54401886184158,-0.894092573194128,-0.30655305058913,1.22008021633247,-1.21645913908645
-147.823687739383,64.9159681283387,-35.4860669775908,-1.46244774892239,1.21490806441937,-0.0460720629511576,-1.65628838175059,-0.347257611845851,-0.410932062348695
-147.823684984815,64.9159681283387,-38.5706564295285,-3.66659749602471,1.05608744465106,1.11253875040815,-2.7003821812832,-1.96696181839865,-0.0998298020633021
-147.823682230247,64.9159681283387,-36.2655152764311,-3.39347287180482,0.813314988516461,0.496194375295108,-2.95037069873364,-1.5371835972147,-0.387313730491451
-147.823679475679,64.9159681283387,-33.9639117315944,-6.87443237196667,0.542874153492571,3.06295092303718,-0.594896202474306,1.48091421879078,-2.049040339543
-147.823676721111,64.9159681283387,-31.1796521107209,-7.94931888088074,0.897010015395208,3.57425508800202,0.100202925620232,0.89941796115942,-1.23280226793197
-147.823673966543,64.9159681283387,-25.2422343482525,-10.2114196634185,1.23962875925992,4.03178237617476,-2.09013051930723,-0.868411577310311,-1.68344689492096
-147.823671211975,64.9159681283387,-14.9465904620808,-13.4645799563872,1.9805961548445,6.60054372090115,0.303502364030808,-3.24032699828451,-1.21573799924851
-147.823668457407,64.9159681283387,-10.5342284451712,-13.3344141918657,2.14763799057165,6.10285434616979,0.956995987352458,-0.144904990610884,-1.21969478846837
-147.823665702839,64.9159681283387,1.16412267068282,-11.3949252612798,2.12798831013403,5.07725798800979,0.657620373777926,1.36118255451344,0.218862555846763
-147.823662948272,64.9159681283387,5.91939360756358,-7.84607083709296,0.435048127688549,3.52634503573989,0.0235566577760218,-0.331404626521402,0.645475263222678
-147.823660193704,64.9159681283387,6.20147523460292,-4.0213707205121,-2.28174751676856,2.39864886220563,1.83748100528486,-0.119198133088585,-0.283232502431717
-147.823657439136,64.9159681283387,7.67368124654104,-3.40522623382561,-2.43306197346333,1.14914310699131,1.38202901468423,-1.3270949321269,0.14142411820941
-147.823654684568,64.9159681283387,7.54215271867426,-3.06531744577315,-2.7959941348207,0.0280839601244212,6.36045008807455,2.11398960417046,-0.117868268838455
-147.82365193,64.9159681283387,8.24802139400958,-3.69669708486771,-3.08595203537295,-0.716604729116887,-1.36705353345124,2.43693018298687,0.383955608515422
-147.823649175432,64.9159681283387,4.63603160683516,0.475161033542381,-2.06895775666794,-1.73117157452001,-0.845349317390885,0.609070087015066,0.44093334811499
-147.823646420864,64.9159681283387,3.22332189408213,-0.139701510443334,-1.11963643755487,-1.53132569132023,-1.24767662079548,0.533641247489396,-0.593254181935052
-147.823643666296,64.9159681283387,-4.46928043779387,1.05303160037886,0.640286613561162,-2.36240064729693,-3.06427387444208,-0.942545627772962,-2.83667907837456
-147.823640911728,64.9159681283387,-1.68301211634211,-2.9755417941289,-1.34144702169636,1.02280342727825,4.59051090657423,-0.126715031965209,-2.59802085312885
-147.823638157161,64.9159681283387,0.788702545706421,-0.856332629432919,-2.03986695500908,0.690873485121102,1.0747883524191,0.886918413424876,0.426811814715817
-147.823635402593,64.9159681283387,3.69219742818023,2.5621390512,-1.75961282800045,0.735313526597596,-2.74630014635159,1.5437248094631,4.08000460422963
-147.823632648025,64.9159681283387,2.33770793139641,7.13542801086502,0.370673642442118,0.943377796630922,-0.573561655644563,-4.0814403532899,1.51920872962197
-147.823629893457,64.9159681283387,2.42450929247821,6.63054920850554,-0.468704110698519,-0.572282621566634,1.34017826336179,-1.57701284431905,1.20977981662721
-147.823627138889,64.9159681283387,0.130848697932284,8.82944894533747,-1.6666188171186,-3.10902424482926,2.42268703973977,3.326552539329,1.44300417241396
-147.823624384321,64.9159681283387,-6.37726620413326,9.4673756116136,-0.911088176055785,-2.56912596686741,-4.43958378099363,-0.141326387526512,0.448309916288217
-147.823621629753,64.9159681283387,-7.42602561473098,9.13376067856984,-0.407679122007108,-2.08265202445596,-2.29192581975172,-0.76028849805663,0.00718215723077621
-147.823618875185,64.9159681283387,-9.39138961111631,8.50856983125175,0.535704026776926,-1.17100505992357,1.73276231398754,-1.9202170600187,-0.819486367341366
-147.823616120617,64.9159681283387,-6.06606997474329,6.13687567422798,-0.575792261850027,-0.900301323963616,-0.254160148975328,-0.198673206458999,-0.281826799848268
-147.823613366049,64.9159681283387,-3.38492413911737,4.67945224684269,-0.493426122261457,-0.494795228061069,-3.1804467989969,-3.12550171039044,1.93661868852418
-147.823610611481,64.9159681283387,-3.64876623854675,4.83200179268986,-0.573035728309519,-0.730747731582002,-2.04891232190367,-2.53030554491747,1.93330395016016
-147.823607856914,64.9159681283387,-3.81189994807798,4.73581333293076,-0.716069884094408,-0.855830512643693,-0.731211786310382,-1.33147788899237,2.04464323360657
-147.823605102346,64.9159681283387,-7.63048610319793,8.50804214510084,-1.52738637913838,-4.26113254441972,-2.08305312770644,1.70498892208393,0.773442683630639
-147.823602347778,64.9159681283387,-6.21911882641136,5.47814911857115,-1.09257088865973,-1.47175574367697,-0.05996314689306,1.10509716432697,1.02082511467321
-147.82359959321,64.9159681283387,-0.175353434339949,0.838933929110749,-0.923512110014337,2.79202625257292,3.30959084631482,-4.5035584105757,-0.572822194021907
-147.823596838642,64.9159681283387,-5.70476912032982,2.85409646742192,-1.05890506573559,0.78361220719967,2.6330711855737,-0.14158649861015,-1.43698994250154
-147.823594084074,64.9159681283387,3.34557857474051,1.11319053903444,-1.8685406231095,2.70199590721714,0.167456862451625,1.28103970638535,1.13554480727943
-147.823591329506,64.9159681283387,3.43161710432813,1.56396339900412,-1.9357308751015,2.57958720913165,-0.080464854366869,0.940066350900414,1.32348600547567
-147.823588574938,64.9159681283387,4.08411995666673,4.98255582981977,-2.44529288309151,1.65125909889219,-1.96066700661653,-1.64582403952832,2.74880423793573
-147.82358582037,64.9159681283387,4.063682296461,6.49352341439009,-0.848865368184154,1.05110417937905,-0.087275830493496,-0.496385557313337,1.27251398156257
-147.823583065802,64.9159681283387,4.09111295372154,7.80011347354057,0.59625285407308,0.507324590993901,1.45975336603605,0.604222344457313,-0.155756522415731
-147.823580311235,64.9159681283387,9.73013432097848,5.35646362358667,1.18919362293187,0.960659533125561,-0.88154251034916,2.24921501340109,-1.54304464084413
-147.823577556667,64.9159681283387,21.6755325695462,4.51892482725214,1.65304138332435,1.89414793965656,-0.226662215670987,-0.494977270131423,0.453538033263856
-147.823574802099,64.9159681283387,18.0306094594696,10.4480117857649,0.781771265825749,0.336682574215141,2.87997321882322,-2.76325219993503,1.24201235067201
-147.823572047531,64.9159681283387,19.1238296488372,9.04857745605271,0.820952595938347,1.08839089677251,2.89980893641821,-1.74252279795746,1.14202517117458
-147.823569292963,64.9159681283387,19.1557482459582,9.00018872657481,0.712111304912613,0.973170253541324,2.54778592268118,-0.996435994419185,1.10322662163404
-147.823566538395,64.9159681283387,12.2811047118133,14.7882124093173,1.81300218518592,-1.60764114038782,-2.86308610546434,-2.09030427790421,0.454512900306941
-147.823563783827,64.9159681283387,11.170461191663,16.3691969369847,0.859114139692481,-3.25824711289559,-2.60901815617901,-1.84751205386369,1.05217538589016
-147.823561029259,64.9159681283387,8.45487626471695,15.0697663148769,1.66786378460556,-2.46650795195937,-1.0279683029231,-0.800996263197614,-0.660664141678376
-147.823558274691,64.9159681283387,7.21088796836473,13.5989260249359,3.01667013333441,-1.82401229442459,2.90989829467782,0.504347119173619,-2.3305468262281
-147.823555520123,64.9159681283387,7.22571700768589,9.30614845973675,2.64534005261744,-2.48509562958138,0.63870859141501,-0.65697965778582,-2.1138576658458
-147.823552765556,64.9159681283387,8.83764729961487,3.15980665669064,2.31306391336851,-3.80971203492904,-0.930171209539561,-0.283110778305093,-1.74861920446758
-147.823550010988,64.9159681283387,5.21397800399095,-0.11274340268579,3.46696986308589,-4.93679794523581,3.38858223408551,1.87943037587379,-1.73558146701743
-147.82354725642,64.9159681283387,3.34305992168251,-2.23487160915894,3.76543779408893,-4.67591417281128,1.46596837484643,0.67874588514638,-1.76637271479628
-147.823544501852,64.9159681283387,1.17548325439031,-4.5603105469784,4.22100829181976,-4.5503863991494,-2.0118535554448,-0.582658989545892,-2.36464786733177
-147.823541747284,64.9159681283387,0.0492721045086472,-6.40816892707264,3.93048134600546,-3.63641683290801,2.18627479376037,-1.86078802444289,0.0265298851343813
-147.823762112716,64.9159669605645,-19.4009922597132,-9.99253463360284,-3.1472001413387,-2.13660575331526,3.39686863037088,0.958051956069789,1.31002091832072
-147.823759358148,64.9159669605645,-20.8213679268482,-10.6486480028039,-1.61943250711308,1.09466298567814,1.00088541716111,-0.00983633389077454,0.388987772056298
-147.82375660358,64.9159669605645,-21.2213515137449,-11.3763728916755,-0.886997653107666,3.73627216309275,-0.431594159364456,-0.566874361393906,-0.197770005708334
-147.823753849012,64.9159669605645,-8.02728350150487,-13.0505148046607,-5.97320382665071,7.00919920721308,-1.59151895523484,-0.993562307099933,2.0325302180278
-147.823751094444,64.9159669605645,-15.9657963358956,-2.47525694493228,-3.47956867705293,2.41580285785941,-2.72836169355067,-0.389788695241791,7.8489765139234
-147.823748339877,64.9159669605645,-18.6172458386475,-0.0365362573051974,0.708923065376661,0.844355463962099,2.73703188790873,1.04832976568791,2.53872106924424
-147.823745585309,64.9159669605645,-18.5354001608472,-3.41042728103029,0.549740777563274,0.220457573973803,0.265562178923126,0.479971923239561,1.69281623680316
-147.823742830741,64.9159669605645,-25.8145917615647,-7.73157056052805,1.42740045023724,0.486950988214706,-0.460283628132491,-0.641105840361385,-0.755901081377097
-147.823740076173,64.9159669605645,-30.380510201009,-7.44809202638731,0.765694628397046,0.231754456676257,0.129481773263349,-2.3191648800613,-0.191238391023298
-147.823737321605,64.9159669605645,-34.14001919677,-8.24460838505287,-0.176055431027803,-0.542925861364202,-3.89569328984223,-0.488655309640167,-1.27791138890216
-147.823734567037,64.9159669605645,-33.7863164078792,-7.38500298879807,-1.50029849330064,0.740030886112382,2.49457566370527,-1.60997277091665,0.621577802061014
-147.823731812469,64.9159669605645,-35.4024442346465,-2.76688275215621,-0.144313207642689,1.36376246010627,1.19013908118338,-1.66583986272196,0.380705724456147
-147.823729057901,64.9159669605645,-35.3232893933978,-1.91908316525803,-1.23063768974336,1.55361609260379,-2.9710267996485,-1.49937435365162,-0.0822999120615677
-147.823726303333,64.9159669605645,-27.5756163513731,-1.5972733893378,-0.81775309164032,3.05657764759069,-0.617291458587631,-2.83577537714101,-0.704255860174042
-147.823723548765,64.9159669605645,-22.0971926516393,-2.01366892248481,0.0691212870279447,4.07573191061875,1.83122506842914,1.28431139487668,-0.63552647815807
-147.823720794198,64.9159669605645,-8.98064291627269,0.705499735280844,-3.46170783831871,3.42180979200734,-1.15914899753034,-3.30632444073834,2.07492633676651
-147.82371803963,64.9159669605645,-6.90865710831617,5.47282798745224,-1.82194273646648,2.26843179618316,-3.92165696498972,0.518199883544097,3.95491523432422
-147.823715285062,64.9159669605645,-2.65508314439302,10.5146970615773,-3.83801423252191,-0.223521485674905,-2.9001978127209,1.03187497393567,2.14201938673107
-147.823712530494,64.9159669605645,-3.30349121641212,10.8274707686504,-0.837153430864952,-0.719813632981714,-3.46709454127865,-0.226498065196201,0.87692773145754
-147.823709775926,64.9159669605645,-3.1959351067178,7.0342676516558,-0.710808684769031,0.43321343066603,-0.990881394980698,0.598952991886815,-0.448031630580636
-147.823707021358,64.9159669605645,-2.79326184337668,3.23960187386511,-0.928061835349267,1.34481543115724,0.819865620035312,1.26054707901614,-1.13749145605844
-147.82370426679,64.9159669605645,-4.4499905434198,2.0325260535906,-1.98649898215579,1.22471169879875,-0.0945151045067275,1.00296135868514,0.765894313780328
