"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","399.444","449.444","499.444","549.444","599.444","649.444","699.444","749.444","799.444","849.444"
"132","luparc","Lupinus sp.","Forb",12,80,"Murphy",0.059254478976045,0.0506228858780556,0.0457354455068559,0.0809699438803905,0.0510290198297622,0.0396864171874205,0.0738140107760572,0.437554822535934,0.455079242836607,0.453164968330889
"130","luparc","Lupinus sp.","Forb",12,80,"Murphy",0.0582509880869202,0.0511400582513962,0.0460844065711153,0.0797131676363278,0.0513325857575463,0.0401815131594444,0.0721236348863718,0.410221635542112,0.425624417793973,0.423602890601411
"136","luparc","Lupinus sp.","Forb",12,80,"Murphy",0.0633759463369622,0.0669052915779202,0.0655976952115908,0.133217025972894,0.0890523991615519,0.0634707674134067,0.116705251128169,0.505025460159391,0.520489926230389,0.518072583510998
"134","luparc","Lupinus sp.","Forb",12,80,"Murphy",0.0635361998833488,0.0686873253288929,0.0671697578537468,0.122329882503812,0.0828529367287232,0.0625660597638943,0.105649877899374,0.490535487806142,0.506432393292886,0.504406774562485
"135","luparc","Lupinus sp.","Forb",12,80,"Murphy",0.0634732214042418,0.068328747505498,0.0668974270854769,0.119427847881101,0.0821612454018755,0.0624314130774375,0.103534840980018,0.482924373297755,0.501303464843957,0.500041094244628
"166","pedrac","Pedicularis racemosa","Forb",11,80,"Murphy",0.086705729323078,0.0831710235705153,0.0838543263159479,0.0935744246903953,0.103625975612045,0.117229520217774,0.149621502078343,0.203551184403787,0.232352429412635,0.253887443185459
"163","pedrac","Pedicularis racemosa","Forb",11,80,"Murphy",0.0807146657455648,0.0803282886758519,0.0852076093173326,0.0962525131271049,0.110333843327839,0.126233578261977,0.158318703651324,0.218733674945136,0.249986513685625,0.272485804602821
"162","pedrac","Pedicularis racemosa","Forb",11,80,"Murphy",0.145991853650623,0.147847317051276,0.160242186994278,0.190199899617246,0.217312975903127,0.232381800194607,0.279643775041898,0.361879777557481,0.38652101513731,0.402207148847814
"170","pedrac","Pedicularis racemosa","Forb",11,80,"Murphy",0.124783597375112,0.121155077527292,0.127587038643399,0.143381827077933,0.158298243742798,0.173394580601543,0.206740468074101,0.273940021556027,0.30153633585008,0.32181062446187
"164","pedrac","Pedicularis racemosa","Forb",11,80,"Murphy",0.132426683816424,0.135405651273445,0.147366715962937,0.170506182139538,0.188307820333616,0.20134886465974,0.238493534029348,0.309709396982936,0.33089430296024,0.344656943300976
"161","pedrac","Pedicularis racemosa","Forb",11,80,"Murphy",0.124364431064576,0.122752073061419,0.135677090596518,0.163400385314456,0.192377149221175,0.216282419835615,0.267162218041068,0.35296924182227,0.383454120637267,0.40303396151192
"pedsud_00003","pedsud","Pedicularis sudetica","Forb",4,80,"Yukon_Delta",0.0632579695722949,0.0682732524494234,0.0745055271180902,0.17493889502828,0.139219929837207,0.104125434777785,0.185410129635893,0.410445440141523,0.417158834740527,0.416421036731959
"pedsud_00001","pedsud","Pedicularis sudetica","Forb",4,80,"Yukon_Delta",0.0659239930040234,0.0820284190082612,0.0921498678468187,0.200717118179429,0.170418529200408,0.132550216255074,0.215709022604757,0.399856400147332,0.407710881207791,0.408353283452246
"pedsud_00004","pedsud","Pedicularis sudetica","Forb",4,80,"Yukon_Delta",0.0461476364642538,0.0451669887065675,0.0479626132705851,0.134420406574353,0.102452622050746,0.070931063599846,0.144238280823699,0.364187092905802,0.375424678708912,0.376856698377884
"pedsud_00002","pedsud","Pedicularis sudetica","Forb",4,80,"Yukon_Delta",0.0600716196493154,0.067753687084633,0.0767249813588418,0.201864990354163,0.165369886771711,0.118026231364962,0.221883628107368,0.424541753323499,0.430267621732451,0.430264496903697
"173","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0691555316596345,0.0440078414125512,0.04031725136692,0.132059674454948,0.0824502221730702,0.0474247312901914,0.130992778943605,0.477772732604589,0.490808884090476,0.491378676636914
"177","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0814652391596298,0.0581530142240762,0.0556928099488452,0.148970313605729,0.0959192283180764,0.0616875675042063,0.146677978192602,0.503389499182095,0.51990346139134,0.522447308148955
"174","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0586290725969678,0.0356121589016037,0.0335636701827936,0.133709631762579,0.0787484646204727,0.0411262167183241,0.128684680216005,0.484178548736315,0.497917650678535,0.498615293211099
"172","petfri","Petasites frigida","Forb",8,80,"Murphy",0.067177659898217,0.0412523973154695,0.0403542010473668,0.151415562426678,0.0868536997426275,0.0468738348605784,0.138051874151311,0.503365201932137,0.51411330309543,0.51418626600433
"176","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0829679287238873,0.0595959565385996,0.0606219450857372,0.178775126349747,0.116174823287699,0.0714073533751481,0.174575409789578,0.519623299688629,0.530844977645187,0.530973446206497
"rosase_AK2018_07","rosasc","Rosa acicularis","Forb",20,80,"AK2018",0.0706434725048568,0.0513111299282885,0.048535038180509,0.137422853750545,0.0745155618438775,0.045613524654527,0.124163474629523,0.501944720955568,0.503112937671651,0.497786111758723
"66","rosaci","Rosa acicularis","Forb",20,80,"Big Trail",0.0694202676120435,0.0403877383952998,0.0353105615297898,0.0766225035419706,0.0409568480189164,0.0310134503736139,0.0700516046897357,0.451312572241471,0.462965181644091,0.461135518651869
"65","rosaci","Rosa acicularis","Forb",20,80,"Big Trail",0.0727617673292827,0.0450879371532331,0.0418010246922953,0.10509002806623,0.0698641009613439,0.0411510680482226,0.121191669207074,0.449845488781154,0.462113082100687,0.464392925624213
"70","rosaci","Rosa acicularis","Forb",20,80,"Big Trail",0.0745785302018928,0.0468716498323993,0.0428069263405465,0.1066303418218,0.0580879230328701,0.0393808863268062,0.0915228980010424,0.452886109942717,0.461661198027842,0.460057260439526
"64","rosaci","Rosa acicularis","Forb",20,80,"Big Trail",0.0709979315957052,0.041949524463441,0.038302483224018,0.117576200595548,0.0616432138564206,0.0354547049125032,0.106270582330245,0.46396966015356,0.469155538273722,0.466423020428149
"69","rosaci","Rosa acicularis","Forb",20,80,"Big Trail",0.0705874706717001,0.0439719582993079,0.039745706079054,0.11142420797981,0.0593911578363791,0.0370809069191999,0.0942175151451393,0.449937677457709,0.458144493265858,0.455938530181688
"240","toefeldia","Toefeldia sp.","Forb",5,80,"Murphy",0.163684576878795,0.178402223741371,0.209023077092578,0.277966783371907,0.273653999623023,0.276881815399281,0.341926560186591,0.483245426386223,0.512270558036167,0.533066555825592
"241","toefeldia","Toefeldia sp.","Forb",5,80,"Murphy",0.0922489493105241,0.0994056924203705,0.122049838543711,0.219408104586981,0.197191064973241,0.169830745384593,0.260160736013842,0.448678977922248,0.481625121166857,0.504697284406462
"242","toefeldia","Toefeldia sp.","Forb",5,80,"Murphy",0.124738058436487,0.129450653174473,0.152441408234141,0.278365532664384,0.268156176611655,0.246233917021302,0.335304361963099,0.476673892817942,0.495740068954771,0.507930523927649
"243","toefeldia","Toefeldia sp.","Forb",5,80,"Murphy",0.132294201268725,0.144713072939567,0.166785012522261,0.200852874900279,0.208608388785911,0.217612734411948,0.252134355735278,0.310182725645386,0.329910559521967,0.345127536667194
"239","toefeldia","Toefeldia sp.","Forb",5,80,"Murphy",0.091964180029261,0.0836845928300758,0.0959854988807903,0.18829713174935,0.175390782634328,0.152873316711376,0.236710105483764,0.416459588196636,0.443388980682715,0.46076331769479
"calcan_00001","calcan","Calamogrostis sp.","Graminoid_Grass",4,4,"Yukon_Delta",0.0812922964050342,0.0722321549967515,0.0702977954498594,0.135319662785836,0.0906536691027101,0.0671338953342424,0.134086321866074,0.403431926525326,0.406048223564068,0.404554908279157
"calcan_00002","calcan","Calamogrostis sp.","Graminoid_Grass",4,4,"Yukon_Delta",0.0757610140608366,0.0683500866072639,0.0684769512551626,0.131587455100776,0.0877021350647567,0.0664404110469122,0.130471738986519,0.403606441326424,0.40658399566856,0.405136795420334
"calcan_00003","calcan","Calamogrostis sp.","Graminoid_Grass",4,4,"Yukon_Delta",0.0845525955120185,0.0751157615045146,0.0742788451618155,0.136391886108229,0.0936983707472542,0.0703114290466507,0.143441134658073,0.445147222147696,0.45622309252231,0.458136859074373
"calcan_00004","calcan","Calamogrostis sp.","Graminoid_Grass",4,4,"Yukon_Delta",0.0852111084969786,0.0825392667821587,0.0798805790559272,0.143478676545325,0.0953978443854887,0.0718023461328966,0.142867559799079,0.472366920971529,0.477328782907066,0.474127144535299
"erivag_Brooks002","erivag","Eriophorum vaginatum","Graminoid_Sedge",10,26,"Brooks_Range",0.0389603386592396,0.063075961476141,0.0887522255887569,0.153220468690587,0.163197797966185,0.172392371735375,0.243407478956038,0.471776774318526,0.505575536703795,0.534751719089398
"erivag_Brooks003","erivag","Eriophorum vaginatum","Graminoid_Sedge",10,26,"Brooks_Range",0.032514612674914,0.0537980930244732,0.0730270330296582,0.122036097090641,0.127669035246684,0.136484998115482,0.187982144591672,0.388274723034282,0.420680423713979,0.449614877888593
"erivag_Brooks004","erivag","Eriophorum vaginatum","Graminoid_Sedge",10,26,"Brooks_Range",0.0310995381717752,0.0529181325803034,0.0743297505332963,0.153290004903434,0.151447276938464,0.152450763752907,0.239963233758033,0.552742295671732,0.59619208074442,0.632697740928013
"erivag_Brooks007","erivag","Eriophorum vaginatum","Graminoid_Sedge",10,26,"Brooks_Range",0.0244135022380242,0.0420937893785846,0.0575898725885696,0.116393559817022,0.109300860472614,0.10931513384213,0.171213013839681,0.491749528884296,0.534664564838643,0.566482928477647
"erivag_Brooks008","erivag","Eriophorum vaginatum","Graminoid_Sedge",10,26,"Brooks_Range",0.02324271259634,0.0406843827828042,0.0552402492229556,0.116850734546316,0.106636220478779,0.102786799338145,0.170558678523328,0.504600505243609,0.549125022096651,0.58262281991454
"carlin_00001","carlin","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.0849941731511581,0.0780493471956301,0.0885045106067567,0.251576367955595,0.197180922976505,0.132854367426709,0.253371149235337,0.497269995699905,0.500820899105583,0.497780153404331
"carlin_00002","carlin","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.112744247932467,0.106456012314686,0.109868083135757,0.259704165231549,0.203681809297393,0.146644632811226,0.257446396230646,0.548448892724813,0.551579440309971,0.54837050898945
"carlin_00003","carlin","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.107506777535872,0.100530955974244,0.101760978489373,0.227097170493553,0.16193048738652,0.113284513457343,0.208620487592107,0.52465984480286,0.529318619872476,0.525882672401421
"carlin_00004","carlin","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.121799929797058,0.111621859947607,0.114706366930964,0.23933326521012,0.181134683622602,0.133263720947535,0.22996312857859,0.556943550184055,0.563284277669334,0.559768053010088
"carlin_00005","carlin","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.101133720570516,0.0880902757167979,0.0922799505868709,0.214565881500843,0.15002543995019,0.105668591567894,0.199526323828835,0.51050014683735,0.512094638136914,0.508794158865851
"carlin_00006","carlin","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.121543850209059,0.120547240763695,0.120393058330696,0.239831604887421,0.192907304873362,0.145734563453017,0.240454029624448,0.498212970307845,0.504969395422984,0.504082179638027
"carlin_00007","carlin","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.116163519137158,0.105992937554972,0.107576198135893,0.221004948559414,0.165233107424292,0.121724767764347,0.207035955950493,0.460356817136776,0.463664346193901,0.460976741927083
"carlin_00008","carlin","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.0894481980732287,0.0780595460676982,0.0785706470470125,0.155885302729292,0.107618296897808,0.0795101655718974,0.141428260993214,0.423948846030837,0.428431162997727,0.42581146539624
"carlyn_00001","carlyn","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.126634007328656,0.120147494376762,0.121889195577655,0.223182269866926,0.179633662725864,0.14173451829559,0.230266140211519,0.535086069212947,0.550294054014556,0.55429934425103
"carlyn_00002","carlyn","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.231666193697082,0.227543802476067,0.228039988572833,0.326658943515006,0.280376337728139,0.240929225502275,0.330089796651844,0.630350598749895,0.643890971757542,0.647514829914437
"carlyn_00003","carlyn","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.091032019169366,0.0890294944343336,0.0895058122564018,0.161877383668047,0.128873224833066,0.100686076280461,0.159665598646681,0.346760802232917,0.356801775891446,0.35924694584502
"carlyn_00004","carlyn","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.0936738464170467,0.091326789661825,0.0920575548871549,0.1624198055047,0.130396201355845,0.103942443312914,0.161089456538345,0.346639013887162,0.356348177884676,0.35863816707319
"carram_00001","carram","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.0879865141258741,0.0757859755594676,0.0913528607004994,0.234048539736898,0.203797153486874,0.150773134050748,0.279357897577844,0.686767291304352,0.728284814974956,0.742352176017338
"carram_00002","carram","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.0847393906500171,0.0658411668315026,0.0760236286062894,0.19526218380655,0.185858243448636,0.149242859571821,0.270836876898437,0.613311335184183,0.673965187071845,0.709308957191063
"carram_00003","carram","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.0836014069399384,0.0634790224428198,0.0756411558950701,0.199402397077657,0.197032660230231,0.161843709853424,0.287908380162328,0.595288436943457,0.650020558422981,0.683442727887498
"carram_00004","carram","Carex sp.","Graminoid_Sedge",16,26,"Yukon_Delta",0.0620156057287972,0.0473316971968601,0.0576358843679312,0.187489745978462,0.169752906062855,0.123267823234453,0.238835926890777,0.505867029544129,0.531692351362756,0.543409425397759
"bryori_AK2018_03","bryoria","Bryoria sp.","Lichen_Dark",10,173,"AK2018",0.0246434189342435,0.02587614158667,0.0276437519667356,0.0325074038214351,0.0355491514092242,0.038046280310069,0.0477069993823295,0.0631925329932326,0.0752713215848794,0.0882904640223502
"3","bryoria","Bryoria sp.","Lichen_Dark",10,173,"Murphy",0.0494397274047701,0.0480448676406547,0.0521108589503642,0.0626600770905153,0.0668146476539661,0.0698020238444133,0.0880926254190508,0.117243825050807,0.137189156756007,0.158308418663678
"bryori_AK2018_04","bryoria","Bryoria sp.","Lichen_Dark",10,173,"AK2018",0.0246991565529571,0.0236704446656811,0.0245656438778492,0.0279985539814127,0.0296686955913209,0.0311215742657823,0.0385618455639664,0.0514174358832869,0.0617158987315726,0.0730477350060304
"4","bryoria","Bryoria sp.","Lichen_Dark",10,173,"Murphy",0.0621111308778922,0.0594417425776732,0.0649595431225853,0.0832966269670547,0.0873252168843132,0.0892561889885558,0.120308274194624,0.170533407684718,0.196473918926292,0.2223545948468
"1","bryoria","Bryoria sp.","Lichen_Dark",10,173,"Murphy",0.0572262025380273,0.0551609904382837,0.0590990464038407,0.0698445008771399,0.0756146522481273,0.081131789424386,0.101310583782146,0.133518099999215,0.158174998564561,0.183350779744123
"bryori_AK2018_02","bryoria","Bryoria sp.","Lichen_Dark",10,173,"AK2018",0.0258029236894441,0.0267549846361774,0.0274532000520105,0.0303265300717592,0.0327565648264552,0.0354552673229751,0.0427562475477888,0.0546101890619705,0.0653786974470107,0.0771569550660268
"bryori_AK2018_01","bryoria","Bryoria sp.","Lichen_Dark",10,173,"AK2018",0.0247538914087323,0.0249510931300468,0.0261092671008955,0.0297228900799059,0.0324691065242761,0.0350269163840952,0.0432518849044602,0.0565521428095579,0.0676366169526377,0.0799550071173525
"5","bryoria","Bryoria sp.","Lichen_Dark",10,173,"Murphy",0.0402549107507136,0.0398967817011114,0.043435086715807,0.0514669445845557,0.0547282921211096,0.0574996591950391,0.0707760514266599,0.0931744025002915,0.109602224003598,0.127988243152367
"6","bryoria","Bryoria sp.","Lichen_Dark",10,173,"Murphy",0.0689123381394016,0.066334905272096,0.0731902064741186,0.0938446749296557,0.102631622315002,0.107811060950745,0.142827898754927,0.197864922570734,0.227938251357131,0.257992294916027
"2","bryoria","Bryoria sp.","Lichen_Dark",10,173,"Murphy",0.0457150517774101,0.0441813129296434,0.0475144140931026,0.056357932330885,0.0612263836382496,0.065061184984604,0.081120458618846,0.107341509449025,0.126621386811804,0.147683784364991
"10","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.10043812409338,0.0823730651438305,0.0855806143453388,0.193869416207511,0.135490746223294,0.104929391537279,0.21427917196349,0.73911968272411,0.765104203291266,0.776149185116764
"48","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.0697698537499082,0.0643067559993111,0.0757199984426609,0.0949247426166629,0.118275431243406,0.146715314119592,0.196253525663937,0.265932701802317,0.317603630043006,0.360788777355418
"14","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.150607900827268,0.155030869156179,0.172782302809493,0.218947440714575,0.24929923269747,0.265135465788811,0.338154149267338,0.439996745675047,0.487682750515483,0.521567041431983
"11","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.171395967554841,0.170777759897665,0.195364402167917,0.272218696792701,0.314697257911137,0.32931301414687,0.457704951309171,0.616480900208237,0.678170873274069,0.719788311126009
"9","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.081152844967846,0.0742750333514533,0.0893326409460381,0.133033272149347,0.167102028260075,0.194341153249174,0.280294477926459,0.382624698279191,0.440879584433707,0.485331705413695
"7","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.139606704337518,0.147181566346953,0.174561939660707,0.235925857927751,0.281867987172302,0.315574677668152,0.396019427856268,0.473190818841189,0.510880543550496,0.536044893003764
"46","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.0436228676291328,0.0419304320015583,0.0449646907481012,0.0535952703220843,0.0580019600914464,0.0628942356560037,0.0833552445874494,0.120223530945342,0.142042528210815,0.162206592811688
"47","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.0427886559164753,0.0429274497661994,0.0474656509195926,0.0559548771076611,0.0602841847396543,0.065414680091885,0.0823880741257309,0.10959474802362,0.126777831630094,0.143495517081343
"49","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.064846671613206,0.0518132839645873,0.0561404820673941,0.0713340827283661,0.0895664668014027,0.109060694100624,0.157086652591671,0.251266360065583,0.301964380816747,0.341208596110429
"15","cetisl","Cetraria islandica","Lichen_Dark",14,173,"Murphy",0.118885709725934,0.116211063050476,0.1418646808061,0.225487806199631,0.257765940534455,0.2553111575732,0.386973718029868,0.54954178955256,0.612125361014163,0.658662942957088
"52","cetlae","Cetraria laevigata","Lichen_Dark",3,173,"Murphy",0.0502586192734304,0.0375144982365104,0.0380649189085662,0.0470506276064837,0.0608735554637083,0.078908738415356,0.126337924892647,0.214244934012435,0.270634132363095,0.315799637672283
"50","cetlae","Cetraria laevigata","Lichen_Dark",3,173,"Murphy",0.0368385529629188,0.0304402523190684,0.030162178330699,0.0332691437928914,0.0385715030286992,0.0460109778095765,0.0696030185624024,0.114160489793639,0.143119665054887,0.167855344003667
"51","cetlae","Cetraria laevigata","Lichen_Dark",3,173,"Murphy",0.0399898941905789,0.0312067246567798,0.0313266946585236,0.0362875423990989,0.0433679131112869,0.0521696980324985,0.0820028725534396,0.152577057175102,0.198676344737414,0.239813860078921
"18","clacor","Cladonia cornuta","Lichen_Dark",3,173,"Murphy",0.191843179575152,0.174932924853924,0.195593010797046,0.31596320668998,0.322537702371922,0.295205812815229,0.486569550703062,0.728211011207801,0.780169972549428,0.813778888412247
"19","clacor","Cladonia cornuta","Lichen_Dark",3,173,"Murphy",0.162735864979947,0.14654449480672,0.159378164495469,0.217116632000173,0.261457717989924,0.289344589886897,0.423976872305439,0.565404865874212,0.641360079871472,0.696133922447277
"17","clacor","Cladonia cornuta","Lichen_Dark",3,173,"Murphy",0.16427589649359,0.147000711692797,0.164947921691352,0.259604458875023,0.282058480973522,0.276738045926009,0.430019337692768,0.613619102984731,0.662284208444452,0.695312164069781
"56","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Murphy",0.0394344799768572,0.0326174241194345,0.0340304961948744,0.0425545830544885,0.0518218793471587,0.062054655537381,0.0889290271694131,0.135506142287655,0.159198940873035,0.177681805225028
"10","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Big Trail",0.141135894905971,0.185222983836887,0.184467665335455,0.279397579008626,0.229486286936512,0.182940651436562,0.303764183241654,0.505781579774185,0.508480408187298,0.510485115286875
"6","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Big Trail",0.184427843516928,0.226450901137999,0.232917378544608,0.335750892398515,0.288310452768276,0.241711278875995,0.361523888722179,0.609101166270206,0.618418982534421,0.623813869045416
"8","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Big Trail",0.173896893441679,0.249651164337922,0.251141908780093,0.33936328320981,0.298694170001473,0.252781598731025,0.362129798262462,0.528533811274512,0.532296608794353,0.534632097261417
"57","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Murphy",0.0215912821129203,0.0187235008976118,0.0187308908610896,0.0217279470552518,0.0246229833714217,0.0285599697299706,0.0431401860174527,0.0771426591488114,0.0963477635200842,0.112488985381487
"11","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Big Trail",0.176638228748895,0.224497117298395,0.224625180117859,0.320451447532595,0.271396067729395,0.221259507880364,0.338959644065309,0.49052711829865,0.490079824172017,0.4902211292389
"4","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Big Trail",0.202823040902698,0.239653484967774,0.242805417031729,0.340278329158714,0.289375320648022,0.238477865199015,0.358864469781864,0.55374317168913,0.555797235784321,0.557129143825138
"58","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Murphy",0.0559242037462115,0.0440394073972679,0.0485821460020273,0.0673542663078863,0.0842377413644091,0.102110308459626,0.158940134896625,0.27382643661743,0.3249091454471,0.361599931090633
"12","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Big Trail",0.138606393445114,0.185416273175907,0.19364479444583,0.27830353374828,0.246805262326527,0.204684540895421,0.317102200353887,0.488548702278954,0.498246441355411,0.504412232334596
"3","clagra","Cladonia gracilis","Lichen_Dark",18,173,"Big Trail",0.206408939448678,0.301772631893949,0.309595944341117,0.405379031470275,0.370848696672288,0.322169358342273,0.442955970652833,0.592956102767147,0.596937931139667,0.598335725751303
"clacucc_00002","clacuc","Flavocetraria cucculata","Lichen_Dark",14,173,"Yukon_Delta",0.0758795453529645,0.256899565877222,0.393209702712939,0.432122674410427,0.472514829980873,0.482166868587444,0.522354848817865,0.581654275819684,0.598248447761408,0.608505859556847
"clacucc_00003","clacuc","Flavocetraria cucculata","Lichen_Dark",14,173,"Yukon_Delta",0.0932619646469454,0.353400038726412,0.474740299040755,0.499056555117883,0.53603060443935,0.556728388300452,0.581290847339793,0.611312405908211,0.629227375301587,0.640283981111599
"clacucc_00005","clacuc","Flavocetraria cucculata","Lichen_Dark",14,173,"Yukon_Delta",0.05838944256373,0.226981760113262,0.332288992647432,0.358484841332723,0.385662017628227,0.384365362764334,0.417881420158026,0.466982688117279,0.47871704455327,0.48575813764501
"clacucc_00004","clacuc","Flavocetraria cucculata","Lichen_Dark",14,173,"Yukon_Delta",0.0619106874767781,0.210352841983147,0.351517943632758,0.377444839967725,0.404351331256559,0.405768556878343,0.435052798450732,0.490931042792386,0.503083073836199,0.510149614293724
"clacucc_00001","clacuc","Flavocetraria cucculata","Lichen_Dark",14,173,"Yukon_Delta",0.0474072671589434,0.0803745320166029,0.0981428108533088,0.115801665969793,0.124801519850916,0.127722362687417,0.150930159346684,0.183729644552543,0.199115217307962,0.212698165903891
"hypaus_AK2018_03","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"AK2018",0.0386927769184668,0.0393387590654342,0.0411696545399981,0.0497301876117445,0.0586608094693527,0.0662340646848856,0.0892971612188803,0.129128676703279,0.149391325357927,0.167369397339401
"60","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"Murphy",0.0950035429933595,0.0792999645746272,0.0942582973989904,0.175195546264086,0.205657817591064,0.208247088621658,0.344419291295007,0.548965150558416,0.605868945100412,0.650405322482842
"52","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"Murphy",0.115413446940092,0.0885006531790428,0.0971975321881055,0.179800766907038,0.214962405419872,0.216253952102203,0.386215374088183,0.625187612325327,0.685057395984035,0.722669968801707
"59","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"Murphy",0.0954022289579471,0.0796315351648685,0.0904567563181267,0.156340066232806,0.18322310406554,0.182337841377479,0.291508457230985,0.443625045454622,0.481543643574287,0.511963690104998
"54","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"Murphy",0.0896010144476971,0.0770119485245081,0.0839074286661184,0.143527786734969,0.154371563037452,0.148976076318876,0.258337137341138,0.438677605288239,0.482059703803787,0.517121872724779
"58","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"Murphy",0.102122092793785,0.0790533680159732,0.0896069116977633,0.167029932716344,0.193469396763108,0.187337825611131,0.336329397091406,0.599054659258868,0.643389508289009,0.669993731638409
"57","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"Murphy",0.088273870245044,0.0683911670205722,0.0757320864824479,0.132408443516251,0.162432950951073,0.169051007136663,0.288545874526623,0.515810853106895,0.587683391599079,0.636176572369571
"56","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"Murphy",0.101890324653024,0.0744459438638275,0.0824802378394751,0.16886711042347,0.21114221718999,0.206533945509768,0.39652719721293,0.696521731115635,0.762731392252249,0.801408427045042
"hypaus_AK2018_04","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"AK2018",0.0361256233849225,0.0375262932779105,0.0389135497499798,0.0506242990784488,0.0567226095665099,0.0591286818237969,0.0817093584125377,0.124871560113327,0.138146514652396,0.148147862907058
"53","hypaus","Hypogymnia austerodes","Lichen_Dark",13,173,"Murphy",0.164289016102764,0.144265687244327,0.15409713016577,0.281358354860323,0.276157787196573,0.234232598546455,0.396898793910351,0.726361702968263,0.752209752840163,0.768810651544374
"138","masric","Masonhalea richardsonii","Lichen_Dark",14,173,"Murphy",0.0536199622872694,0.0449323143411187,0.0433048735556691,0.0452441897455742,0.0501705136248623,0.060690477589969,0.0867252251880676,0.137897333421935,0.182487584954556,0.221616282613185
"147","masric","Masonhalea richardsonii","Lichen_Dark",14,173,"Murphy",0.0463781729561017,0.0394361924416307,0.0387459887998755,0.0428658137697501,0.0445662915584737,0.0514495513910693,0.075289663520491,0.132974762533903,0.169283521049374,0.200018392727677
"149","masric","Masonhalea richardsonii","Lichen_Dark",14,173,"Murphy",0.0594937569543592,0.0594705727479672,0.0650926439804778,0.0788843678657106,0.0822281991497989,0.0906190976532047,0.114952112645736,0.195480930724423,0.219409752842105,0.237482625525926
"140","masric","Masonhalea richardsonii","Lichen_Dark",14,173,"Murphy",0.135088257265549,0.122220989377375,0.12468712737052,0.132947819843692,0.150792085269854,0.184632140926637,0.2424251621581,0.321978819506185,0.398626654030914,0.462864552463895
"148","masric","Masonhalea richardsonii","Lichen_Dark",14,173,"Murphy",0.0858703579437857,0.0748891808072442,0.0714054334372494,0.0735287955310462,0.0794067974865785,0.0914767116025998,0.115079619567163,0.157993563089201,0.189579571303398,0.216269328960193
"142","masric","Masonhalea richardsonii","Lichen_Dark",14,173,"Murphy",0.0640813153500864,0.0534666281934652,0.0515880262662239,0.0536533061292655,0.059607575457886,0.0727605839429296,0.104974398716566,0.165464488476322,0.219085223645116,0.264866378670806
"144","masric","Masonhalea richardsonii","Lichen_Dark",14,173,"Murphy",0.123825917027047,0.117883658215171,0.124563055615602,0.139678803579515,0.156653048128784,0.178069230272959,0.209149946593165,0.257143449196025,0.286193878723426,0.307355885561348
