"ScanID","PFT","PFT_2","PFT_3","PFT_4","Freq1","Freq2","Freq3","area","450","520","630","770","1550","2090"
"192","orange_Porpidia","Porpidia sp.","Lichen_Dark","Lichen",11,173,464,"Murphy",0.077266,0.110481,0.223427,0.3394,0.436906,0.374874
"210","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Murphy",0.09117,0.152601,0.158949,0.198566,0.344786,0.297174
"rhigeo_Brooks004","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Brooks_Range",0.099113,0.169814,0.181042,0.224737,0.267066,0.233501
"216","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Murphy",0.119299,0.192666,0.189609,0.216165,0.351025,0.310679
"rhigeo_Brooks003","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Brooks_Range",0.090588,0.13537,0.147879,0.191964,0.235972,0.209169
"211","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Murphy",0.081475,0.145991,0.150061,0.185239,0.370442,0.338753
"rhigeo_Brooks002","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Brooks_Range",0.064938,0.116477,0.127424,0.163191,0.233272,0.199518
"rhigeo_Brooks001","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Brooks_Range",0.096041,0.13576,0.139252,0.160753,0.217667,0.201201
"215","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Murphy",0.118118,0.194554,0.204121,0.256906,0.410607,0.340841
"207","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Murphy",0.09432,0.177864,0.181747,0.229802,0.304999,0.262755
"214","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen",18,173,464,"Murphy",0.118982,0.240751,0.250443,0.340502,0.424066,0.332907
"228","grey_rhizocarpon","Rhizocarpon sp.","Lichen_Dark","Lichen",3,173,464,"Murphy",0.081109,0.08662,0.087041,0.094404,0.377831,0.316062
"227","grey_rhizocarpon","Rhizocarpon sp.","Lichen_Dark","Lichen",3,173,464,"Murphy",0.093309,0.102327,0.107383,0.132418,0.407836,0.326909
"226","grey_rhizocarpon","Rhizocarpon sp.","Lichen_Dark","Lichen",3,173,464,"Murphy",0.09148,0.09693,0.097365,0.103642,0.39121,0.34267
"umbarc_Brooks001","umbarc","Umbilicaria arctica","Lichen_Dark","Lichen",4,173,464,"Brooks_Range",0.018648,0.01912,0.022355,0.043276,0.17972,0.160253
"umbarc_Brooks003","umbarc","Umbilicaria arctica","Lichen_Dark","Lichen",4,173,464,"Brooks_Range",0.024265,0.024308,0.028684,0.051959,0.294179,0.288749
"umbarc_Brooks002","umbarc","Umbilicaria arctica","Lichen_Dark","Lichen",4,173,464,"Brooks_Range",0.024393,0.023811,0.027383,0.051213,0.269122,0.247062
"umbarc_Brooks004","umbarc","Umbilicaria arctica","Lichen_Dark","Lichen",4,173,464,"Brooks_Range",0.026143,0.026551,0.034907,0.082054,0.388988,0.33854
"56","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.03366,0.031539,0.035347,0.072854,0.290247,0.266023
"58","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.037773,0.036031,0.041317,0.081897,0.260301,0.215628
"63","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.026135,0.024148,0.026953,0.052171,0.23388,0.198016
"62","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.03931,0.037994,0.043642,0.079471,0.308859,0.258493
"57","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.028182,0.026693,0.033141,0.083742,0.32449,0.255668
"60","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.02402,0.022613,0.026257,0.056676,0.237131,0.198141
"53","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.027105,0.02765,0.036105,0.089614,0.276455,0.227107
"246","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"Murphy",0.032394,0.033772,0.038962,0.068513,0.303554,0.260504
"54","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.035767,0.03476,0.042855,0.085021,0.327697,0.29779
"55","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen",15,173,464,"12mile",0.038574,0.037618,0.045986,0.108595,0.371142,0.316317
"24","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"Big Trail",0.285552,0.325529,0.302651,0.665612,0.421194,0.297317
"22","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"Big Trail",0.216221,0.265151,0.262098,0.509736,0.242513,0.159889
"29","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"Murphy",0.176722,0.220777,0.274868,0.522543,0.268483,0.173084
"claran_AK2018_03","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"AK2018",0.140995,0.149827,0.165555,0.260856,0.1824,0.138661
"16","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"Big Trail",0.228059,0.277449,0.28508,0.585985,0.260766,0.160037
"claran_AK2018_04","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"AK2018",0.209015,0.226407,0.270847,0.437013,0.359845,0.257785
"claran_AK2018_01","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"AK2018",0.148934,0.157046,0.179558,0.273775,0.213785,0.153005
"26","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"Murphy",0.156442,0.191469,0.211014,0.375153,0.178409,0.129676
"17","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"Big Trail",0.245763,0.285594,0.279186,0.633789,0.37902,0.269645
"claran_AK2018_02","claran","Cladonia rangiferina","Lichen_Light","Lichen",20,90,464,"AK2018",0.137992,0.148963,0.171202,0.26655,0.196476,0.137328
"30","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Murphy",0.136091,0.158781,0.180552,0.276827,0.163011,0.123
"clasty_Brooks005","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Brooks_Range",0.116301,0.131371,0.175523,0.316226,0.32702,0.236837
"clasty_Beth003","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Bethel",0.098003,0.111663,0.157888,0.279995,0.294123,0.20991
"clasty_Beth001","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Bethel",0.089024,0.098344,0.131392,0.248221,0.282995,0.199005
"clasty_Brooks006","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Brooks_Range",0.058872,0.068344,0.095053,0.195438,0.213024,0.157094
"clasty_Beth004","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Bethel",0.097397,0.109097,0.150912,0.275929,0.30722,0.219794
"33","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Murphy",0.163254,0.195128,0.234037,0.449329,0.249992,0.178406
"34","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Murphy",0.191141,0.231116,0.267281,0.436528,0.242671,0.166967
"clasty_Brooks003","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Brooks_Range",0.112204,0.142257,0.200681,0.314446,0.202995,0.146876
"clasty_Brooks008","clasty","Cladonia stygia","Lichen_Light","Lichen",18,90,464,"Brooks_Range",0.088909,0.09783,0.12652,0.223458,0.238085,0.174936
"icmeri_Beth005","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen",8,90,464,"Bethel",0.24921,0.31632,0.385894,0.554954,0.39763,0.286181
"icmeri_Beth006","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen",8,90,464,"Bethel",0.305972,0.365555,0.404887,0.574251,0.344348,0.235525
"icmeri_Beth001","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen",8,90,464,"Bethel",0.299945,0.342103,0.409478,0.519922,0.335012,0.237847
"icmeri_Beth004","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen",8,90,464,"Bethel",0.337467,0.454111,0.514347,0.792641,0.471783,0.334452
"icmeri_Beth002","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen",8,90,464,"Bethel",0.284094,0.343412,0.397539,0.577014,0.40993,0.291112
"icmeri_Beth008","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen",8,90,464,"Bethel",0.379654,0.414396,0.458627,0.580492,0.434224,0.32605
"icmeri_Beth007","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen",8,90,464,"Bethel",0.142253,0.206943,0.204723,0.506775,0.323633,0.220826
"icmeri_Beth003","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen",8,90,464,"Bethel",0.295365,0.343169,0.399386,0.580724,0.3253,0.225059
"paromp_Brooks004","paromp","Parmelia omphalodes","Lichen_Light","Lichen",4,90,464,"Brooks_Range",0.031261,0.030923,0.032929,0.050867,0.249622,0.211227
"paromp_Brooks003","paromp","Parmelia omphalodes","Lichen_Light","Lichen",4,90,464,"Brooks_Range",0.03028,0.031339,0.035676,0.06109,0.246995,0.203775
"paromp_Brooks002","paromp","Parmelia omphalodes","Lichen_Light","Lichen",4,90,464,"Brooks_Range",0.051758,0.056183,0.064152,0.116283,0.377885,0.302023
"paromp_Brooks001","paromp","Parmelia omphalodes","Lichen_Light","Lichen",4,90,464,"Brooks_Range",0.04813,0.048878,0.05251,0.080055,0.307883,0.2666
"84","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"Murphy",0.486552,0.518944,0.56466,0.666572,0.594054,0.428947
"82","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"Murphy",0.337108,0.386652,0.43012,0.536358,0.446533,0.324314
"79","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"Murphy",0.377033,0.413634,0.439529,0.584967,0.498075,0.354844
"parsul_AK2018_04","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"AK2018",0.210052,0.213471,0.240031,0.293603,0.39142,0.343302
"parsul_AK2018_01","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"AK2018",0.179424,0.182364,0.20382,0.239516,0.272937,0.233421
"78","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"Murphy",0.306309,0.349925,0.377196,0.53724,0.506791,0.35529
"parsul_AK2018_02","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"AK2018",0.212994,0.216175,0.22754,0.37976,0.389666,0.3024
"81","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"Murphy",0.241167,0.255529,0.27682,0.326847,0.404867,0.31184
"85","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"Murphy",0.446061,0.463797,0.484145,0.562559,0.581921,0.466111
"80","parsul","Parmelis sulcata","Lichen_Light","Lichen",12,90,464,"Murphy",0.242051,0.276739,0.291873,0.405667,0.418841,0.306334
"51","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.144942,0.154275,0.162485,0.302862,0.157567,0.103722
"47","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.131667,0.140686,0.131332,0.333031,0.178583,0.115987
"49","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.051816,0.050711,0.049932,0.076104,0.080682,0.064296
"45","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.093369,0.105752,0.107016,0.249346,0.122991,0.08078
"48","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.055106,0.056674,0.051955,0.115896,0.062241,0.045908
"46","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.091006,0.096552,0.093551,0.191698,0.12696,0.087549
"42","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.170913,0.182726,0.174009,0.338088,0.170861,0.102031
"43","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.174382,0.191354,0.184193,0.377794,0.239923,0.144681
"38","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.129206,0.135032,0.128137,0.258931,0.169531,0.107805
"50","pilaci","Pilophorus acicularis","Lichen_Light","Lichen",15,90,464,"12mile",0.068742,0.070416,0.071055,0.107857,0.104734,0.075827
"stepas_Brooks003","stepas","Stereocaulon sp.","Lichen_Light","Lichen",8,90,464,"Brooks_Range",0.230684,0.25121,0.273848,0.449576,0.418375,0.316364
"stetas_Brooks002","stetas","Stereocaulon sp.","Lichen_Light","Lichen",8,90,464,"Brooks_Range",0.14842,0.162909,0.17395,0.279858,0.216061,0.150161
"stepas_Brooks002","stepas","Stereocaulon sp.","Lichen_Light","Lichen",8,90,464,"Brooks_Range",0.202352,0.220489,0.237146,0.424471,0.384999,0.27636
"stetas_Brooks004","stetas","Stereocaulon sp.","Lichen_Light","Lichen",8,90,464,"Brooks_Range",0.19497,0.212369,0.243788,0.348347,0.26963,0.179688
"stepas_Brooks001","stepas","Stereocaulon sp.","Lichen_Light","Lichen",8,90,464,"Brooks_Range",0.132967,0.144775,0.160426,0.274479,0.258598,0.184837
"stepas_Brooks004","stepas","Stereocaulon sp.","Lichen_Light","Lichen",8,90,464,"Brooks_Range",0.186156,0.204605,0.224334,0.390363,0.376398,0.264499
"stetas_Brooks001","stetas","Stereocaulon sp.","Lichen_Light","Lichen",8,90,464,"Brooks_Range",0.16782,0.178864,0.191961,0.320124,0.249631,0.177922
"stetas_Brooks003","stetas","Stereocaulon sp.","Lichen_Light","Lichen",8,90,464,"Brooks_Range",0.136415,0.155003,0.179985,0.306556,0.237411,0.160124
"110","tragra","Trapelopsis granulosa","Lichen_Light","Lichen",5,90,464,"Murphy",0.114712,0.139503,0.174391,0.310122,0.371487,0.251052
"108","tragra","Trapelopsis granulosa","Lichen_Light","Lichen",5,90,464,"Murphy",0.236511,0.282417,0.379255,0.48534,0.573274,0.448861
"109","tragra","Trapelopsis granulosa","Lichen_Light","Lichen",5,90,464,"Murphy",0.173212,0.213741,0.272657,0.599218,0.591424,0.405504
"111","tragra","Trapelopsis granulosa","Lichen_Light","Lichen",5,90,464,"Murphy",0.099157,0.115399,0.151274,0.280972,0.432558,0.30114
"112","tragra","Trapelopsis granulosa","Lichen_Light","Lichen",5,90,464,"Murphy",0.093762,0.118641,0.151507,0.266726,0.344954,0.231637
"2","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen",6,206,464,"Murphy",0.098835,0.134219,0.146669,0.228957,0.215876,0.156193
"4","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen",6,206,464,"Murphy",0.117337,0.181912,0.214351,0.307715,0.268568,0.172872
"1","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen",6,206,464,"Murphy",0.077827,0.117794,0.151075,0.233969,0.263944,0.182604
"6","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen",6,206,464,"Murphy",0.102612,0.159888,0.191465,0.279912,0.262131,0.176668
"3","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen",6,206,464,"Murphy",0.075881,0.102222,0.117628,0.185621,0.247669,0.175948
"5","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen",6,206,464,"Murphy",0.132345,0.199847,0.226958,0.327614,0.292951,0.201222
"arccen_Brooks001","arccen","Arctocetraria centrifuga","Lichen_Yellow","Lichen",4,206,464,"Brooks_Range",0.246325,0.341038,0.356888,0.517597,0.455273,0.333369
"arccen_Brooks003","arccen","Arctocetraria centrifuga","Lichen_Yellow","Lichen",4,206,464,"Brooks_Range",0.195767,0.243908,0.257622,0.353281,0.396078,0.303805
"arccen_Brooks004","arccen","Arctocetraria centrifuga","Lichen_Yellow","Lichen",4,206,464,"Brooks_Range",0.248017,0.319431,0.326307,0.479537,0.426817,0.325701
"arccen_Brooks002","arccen","Arctocetraria centrifuga","Lichen_Yellow","Lichen",4,206,464,"Brooks_Range",0.190541,0.254641,0.277828,0.386753,0.392053,0.29032
"4","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.212441,0.261201,0.281108,0.374021,0.301821,0.199958
"3","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.246469,0.269204,0.288003,0.520353,0.53717,0.366731
"asachr_Brooks002","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"Brooks_Range",0.21946,0.267853,0.319096,0.39819,0.36565,0.278266
"15","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.33876,0.377646,0.429733,0.569553,0.460531,0.33147
"9","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.474883,0.524308,0.550818,0.754931,0.612328,0.456948
"5","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.239294,0.322044,0.366601,0.433566,0.39789,0.272945
"6","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.337854,0.43415,0.479501,0.564357,0.48143,0.343298
"12","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.434581,0.565525,0.623879,0.741605,0.653709,0.484136
"1","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.434575,0.472064,0.494277,0.770579,0.638502,0.438739
"7","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.472263,0.562524,0.58958,0.802598,0.71291,0.494797
"8","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen",19,206,464,"12mile",0.401006,0.502285,0.572778,0.772967,0.596067,0.382318
"claama_AK2018_04","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen",6,206,464,"AK2018",0.167521,0.201208,0.239182,0.420007,0.304714,0.198558
"claama_AK2018_01","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen",6,206,464,"AK2018",0.105985,0.129582,0.174273,0.328917,0.275127,0.18677
"claama_AK2018_02","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen",6,206,464,"AK2018",0.126873,0.152849,0.176671,0.32495,0.215071,0.139789
"54","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen",6,206,464,"Murphy",0.096841,0.130178,0.15718,0.243658,0.166505,0.107044
"53","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen",6,206,464,"Murphy",0.105937,0.141982,0.180849,0.321053,0.218365,0.142731
"claama_AK2018_03","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen",6,206,464,"AK2018",0.090974,0.103936,0.112101,0.201875,0.144459,0.101474
"24","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.275892,0.330462,0.372565,0.526671,0.217495,0.150795
"64","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.200425,0.211524,0.217223,0.325316,0.238664,0.176191
"61","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.190861,0.242092,0.28835,0.41677,0.343666,0.24293
"clamit_Brooks002","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Brooks_Range",0.183248,0.22507,0.274191,0.403474,0.390908,0.305612
"67","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.143528,0.170408,0.194429,0.271804,0.22476,0.16545
"65","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.132486,0.152143,0.167878,0.280569,0.198917,0.138713
"63","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.20401,0.249741,0.287103,0.402097,0.347149,0.254646
"21","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.310621,0.381668,0.447519,0.607648,0.244601,0.169719
"66","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.156965,0.18607,0.209172,0.299546,0.225152,0.152747
"22","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Murphy",0.30245,0.366761,0.409384,0.621111,0.265281,0.188597
"clamit_Brooks004","clamit","Cladonia mitis","Lichen_Yellow","Lichen",17,206,464,"Brooks_Range",0.181694,0.213523,0.2334,0.335653,0.268197,0.20365
"claste_Brooks005","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Brooks_Range",0.191169,0.241229,0.275296,0.372495,0.313909,0.238843
"claste_Beth004","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Bethel",0.146521,0.178788,0.209769,0.310538,0.202436,0.142697
"72","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Murphy",0.153225,0.176848,0.197368,0.291567,0.221706,0.160308
"claste_Brooks003","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Brooks_Range",0.225881,0.291982,0.319916,0.422579,0.334103,0.253006
"68","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Murphy",0.33414,0.47194,0.53143,0.654935,0.545607,0.424335
"claste_Brooks004","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Brooks_Range",0.112684,0.137843,0.152623,0.196895,0.183036,0.142153
"claste_Brooks001","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Brooks_Range",0.170539,0.215152,0.23757,0.3179,0.252538,0.191036
"70","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Murphy",0.223251,0.292254,0.334186,0.411942,0.31905,0.236303
"69","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Murphy",0.32945,0.379325,0.379544,0.462126,0.320415,0.252624
"75","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Murphy",0.276314,0.353624,0.410412,0.495498,0.403596,0.300464
"73","claste","Cladonia steallaris","Lichen_Yellow","Lichen",20,206,464,"Murphy",0.189901,0.233995,0.263954,0.346055,0.269153,0.201985
"37","clasul","Cladonia sulphurina","Lichen_Yellow","Lichen",3,206,464,"Murphy",0.194884,0.289313,0.307032,0.5948,0.330751,0.247688
"36","clasul","Cladonia sulphurina","Lichen_Yellow","Lichen",3,206,464,"Murphy",0.249456,0.346585,0.358618,0.515126,0.271315,0.217314
"38","clasul","Cladonia sulphurina","Lichen_Yellow","Lichen",3,206,464,"Murphy",0.208295,0.318355,0.299502,0.770396,0.490383,0.373143
"claunc_Brooks001","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"Brooks_Range",0.104435,0.140907,0.170241,0.237894,0.182773,0.117006
"claunc_Brooks002","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"Brooks_Range",0.145378,0.200739,0.254102,0.390331,0.305706,0.200022
"29","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"12mile",0.229635,0.266857,0.286217,0.375003,0.242723,0.155948
"30","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"12mile",0.413626,0.480581,0.510764,0.652638,0.399382,0.258578
"26","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"12mile",0.163723,0.209076,0.245645,0.355154,0.260232,0.163509
"claunc_Brooks003","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"Brooks_Range",0.093377,0.12571,0.154995,0.241147,0.197136,0.127719
"claunc_Brooks004","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"Brooks_Range",0.086181,0.114017,0.151346,0.279832,0.268323,0.185507
"28","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"12mile",0.153609,0.192493,0.223958,0.361041,0.264435,0.173299
"25","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"12mile",0.149436,0.191673,0.22368,0.369966,0.308926,0.203325
"27","claunc","Cladonia uncialis","Lichen_Yellow","Lichen",10,206,464,"12mile",0.207495,0.251568,0.280479,0.427742,0.333756,0.22597
"32","dacarc","Dactylina arctica","Lichen_Yellow","Lichen",7,206,464,"12mile",0.278252,0.371654,0.431053,0.803266,0.625141,0.397359
"31","dacarc","Dactylina arctica","Lichen_Yellow","Lichen",7,206,464,"12mile",0.213226,0.2954,0.413365,0.750395,0.66883,0.436709
"37","dacarc","Dactylina arctica","Lichen_Yellow","Lichen",7,206,464,"12mile",0.191195,0.278444,0.3731,0.510918,0.435918,0.302015
"33","dacarc","Dactylina arctica","Lichen_Yellow","Lichen",7,206,464,"12mile",0.224034,0.326887,0.442873,0.62599,0.627868,0.399478
"36","dacarc","Dactylina arctica","Lichen_Yellow","Lichen",7,206,464,"12mile",0.251886,0.365898,0.47676,0.763551,0.628113,0.422107
"34","dacarc","Dactylina arctica","Lichen_Yellow","Lichen",7,206,464,"12mile",0.185748,0.252483,0.369418,0.782215,0.716879,0.464224
"35","dacarc","Dactylina arctica","Lichen_Yellow","Lichen",7,206,464,"12mile",0.28736,0.41054,0.505408,0.834822,0.657985,0.422815
"32","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Big Trail",0.351081,0.490999,0.497686,0.788009,0.62853,0.4386
"evemis_AK2018_03","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"AK2018",0.177205,0.249091,0.285282,0.444152,0.530531,0.455492
"45","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Murphy",0.32608,0.397437,0.461068,0.695274,0.640651,0.4567
"28","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Big Trail",0.225962,0.2898,0.323759,0.479218,0.50219,0.386516
"33","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Big Trail",0.319253,0.409462,0.408324,0.689503,0.593885,0.434436
"34","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Big Trail",0.29897,0.389299,0.38229,0.661219,0.576807,0.41229
"29","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Big Trail",0.350954,0.423869,0.446846,0.63171,0.529552,0.373842
"36","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Big Trail",0.231737,0.295726,0.291918,0.539696,0.47365,0.340988
"evemis_AK2018_01","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"AK2018",0.078002,0.098565,0.118641,0.161704,0.197644,0.164977
"37","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Big Trail",0.320557,0.410965,0.408185,0.68633,0.56238,0.391451
"31","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen",20,206,464,"Big Trail",0.349114,0.447695,0.444088,0.751019,0.62515,0.446358
"flacuc_Brooks004","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Brooks_Range",0.136876,0.17592,0.214309,0.277475,0.171126,0.110843
"flacuc_Brooks003","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Brooks_Range",0.137425,0.181253,0.213316,0.262432,0.16258,0.107516
"80","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Murphy",0.196684,0.251297,0.261548,0.372355,0.264832,0.184536
"77","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Murphy",0.135506,0.189879,0.219272,0.39191,0.270852,0.177763
"79","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen",14,206,464,"Murphy",0.160733,0.229513,0.267739,0.382909,0.280991,0.203377
