"ScanID","PFT","PFT_2","PFT_3","PFT_4","Freq1","Freq2","Freq3","area","NDVI","NDWI","NDMI","NDSI","NBR","EVI"
"73","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Wickersham B",0.774515296162032,-0.68590778397986,0.357641291334194,-0.434968045177235,0.564648122293798,0.808357703337321
"14","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Wickersham B",0.689965720859,-0.611602684508194,0.165739363145533,-0.496157099130061,0.348311274798941,0.723743280596922
"62","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.713807156686747,-0.701115841325429,0.337344993028124,-0.476462849831504,0.5677538148795,0.572713235230524
"63","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Wickersham B",0.812624718301345,-0.754004537555766,0.333579852088747,-0.561705177267426,0.539080828329477,0.91330251236396
"54","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Wickersham B",0.742253921195443,-0.675801475801697,0.296975456078623,-0.473945124391772,0.509963701310221,0.852039656533926
"117","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.792187832172219,-0.785129733416877,0.359458273411725,-0.593040036555258,0.570537439014148,0.724211121936548
"159","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.610351262413686,-0.595583895028849,0.36297288355834,-0.29676615805296,0.506513875855263,0.78248709089729
"31","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.783093493875893,-0.739212195344909,0.360369761918949,-0.516408296370439,0.595852438849036,0.609945203460483
"13","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.82048763214557,-0.77834746708324,0.295878002870234,-0.626824594691063,0.55207405135097,0.908608505855737
"95","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.561667340904338,-0.634407546490604,0.0316350453921073,-0.615117611086707,0.207718268392249,0.455036418873089
"82","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.818017937589276,-0.784479896732619,0.339092189756469,-0.606804339872657,0.57399218451559,0.784996711510504
"84","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.83066458853681,-0.796925148922496,0.325139160580358,-0.636784125334023,0.559281325368797,0.969520706951538
"41","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.673903870112125,-0.653499271786245,0.355900891552832,-0.387791245643645,0.577071890537256,0.464320845531202
"149","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.777531390763231,-0.755444337177989,0.393841284634075,-0.51475588332405,0.607759372884077,0.841981137331547
"143","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.690176811835568,-0.673397866657593,0.394278661211957,-0.380015849002233,0.576606589352778,0.783015962179983
"1","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.854251524494265,-0.819852905362622,0.412833265111847,-0.615263189375164,0.643223036453494,1.02686124202112
"40","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.523538350323827,-0.537198201863631,0.337344950908765,-0.244086958283526,0.553734509546282,0.34984839278608
"157","dryala","Dryas alleghenies","Dwarf_Shrub_Broad","Dwarf Shrub",272,971,992,"Big Trail",0.871062233080806,-0.834414248704252,0.385428000743775,-0.661837597965433,0.599474815520642,0.882290195893091
"232","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.718866800800971,-0.660690964664475,0.236877323932974,-0.502448134188992,0.433468914583812,0.903120548455835
"22","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.77263296165271,-0.757484370221037,0.195401758901039,-0.659732043771875,0.421050112350587,0.763455595747387
"211","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.742591170036741,-0.703214783770563,0.214988788877594,-0.575184243942289,0.428668836073673,0.846680080368649
"27","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.690038040434858,-0.683273191477086,0.215403976843695,-0.548614109021139,0.425132198670482,0.53543963062382
"197","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.711280885183834,-0.700630309807708,0.112367284620987,-0.638533438089159,0.28875883290067,0.78950655346114
"17","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Murphy B",0.614803404126367,-0.555632863968549,0.320183375433431,-0.286401593952357,0.473309985714944,0.690593606528778
"153","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.81251435629334,-0.783638489011167,0.16278799524741,-0.711631093834463,0.399003898493285,0.933414296601201
"461","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Big Trail",0.66200104503575,-0.680184119800902,0.186040869575889,-0.565732153979412,0.424045137905005,0.700944737413422
"53","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.737854055561781,-0.721131472730213,0.230296923759808,-0.588583112578745,0.439538217881221,0.904484680650724
"15","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.74925643265655,-0.731089435089356,0.249742105564789,-0.588864446635819,0.464939765232935,0.866398287926058
"95","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Wickersham B",0.711863870628359,-0.694832957901355,0.299163674709829,-0.499499670886172,0.527915925964655,0.779366055834782
"359","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Big Trail",0.676066668609078,-0.658504605418198,0.324698131720699,-0.424590350910542,0.513425528751015,0.799482815804588
"49","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Murphy B",0.708219508226604,-0.67088762098048,0.310597022910579,-0.455128268626142,0.470031678586055,0.94807713471914
"290","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Big Trail",0.818376349956387,-0.775894931022437,0.295474104689969,-0.62332157297005,0.529378700293846,0.837826369488663
"247","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Big Trail",0.76893405194429,-0.763958676994884,0.378194782035425,-0.542508167918406,0.577609284253787,0.680761574509168
"33","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Murphy B",0.720340507163839,-0.662910634890532,0.334254771241416,-0.422209480553781,0.521418725479801,0.901409065443474
"275","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Big Trail",0.698809528417397,-0.690473531024159,0.318064833232062,-0.477211714856947,0.506166173837944,0.783601156477466
"253","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Big Trail",0.782400403883775,-0.768051710199672,0.346217013430222,-0.574638223061886,0.556856068778811,0.703249562019782
"302","dryoct","Dryas octopetala","Dwarf_Shrub_Broad","Dwarf Shrub",612,971,992,"Big Trail",0.773127480366383,-0.761951352628549,0.301903379017217,-0.597492593415807,0.507670096164525,0.754364065328637
"79","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.80098903451449,-0.73401934123199,0.259151207233311,-0.586417676286535,0.474991620928885,1.00633868263701
"104","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.776789578849381,-0.706576459600447,0.250128280112036,-0.554436352127073,0.462655591533361,0.897924802713013
"97","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.788620308269809,-0.739532502903446,0.322183764181657,-0.547892559732112,0.540825623323795,0.912633244709429
"94","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.764897221387494,-0.713206706896168,0.22004666846913,-0.584963481774723,0.440995045188889,0.901079521625022
"199","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Big Trail",0.573547430745371,-0.625801196926237,0.315480230440412,-0.386658056933073,0.535671130697284,0.43677932911499
"89","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.801806042579125,-0.706027121184065,0.304374380603379,-0.511592134304919,0.5091888988464,0.987138594044709
"85","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.7858808001627,-0.704900711233796,0.271619471685474,-0.535884173573461,0.482791853857402,0.885277945141902
"98","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.809637123559046,-0.760310796329822,0.323075124574401,-0.579609504438908,0.530904251721655,0.987960536037335
"81","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.779381477270855,-0.704870562605572,0.262437178481997,-0.542852551730643,0.463846398872254,1.01001902168277
"90","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.777748678605214,-0.736871682050792,0.237065379286383,-0.60559588946577,0.457249078090453,0.904848661053326
"198","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Big Trail",0.718519475871394,-0.74866467041638,0.292887060583396,-0.583787043706967,0.540389109566,0.505688850887805
"84","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.785763299207239,-0.701108470855155,0.275818400992662,-0.527248693144265,0.486403796429516,0.889689362079784
"111","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.7956620697322,-0.719677154006325,0.195182171792463,-0.610210060462507,0.385609630782095,0.944766343193161
"86","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.762993238710169,-0.698672779369628,0.254870151862037,-0.539952404283614,0.456535625907821,0.899047751469553
"99","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.808811740838343,-0.760751765454304,0.321614013029864,-0.581384081936626,0.529546003464833,0.985968649763021
"200","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Big Trail",0.583366047894117,-0.633732609180865,0.311739923305783,-0.401266870492053,0.537203871186032,0.464108463219943
"113","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.83190751016015,-0.758100063669595,0.227180374512164,-0.641381996161672,0.41814867855748,1.03185221373835
"96","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.789685317911963,-0.740114873360554,0.326150619985412,-0.545687068000962,0.545106987347205,0.919902992637015
"78","dryhyb","Dryas sp.","Dwarf_Shrub_Broad","Dwarf Shrub",43,971,992,"Wickersham B",0.79999976454217,-0.732576059759945,0.262421208903538,-0.582050219431073,0.477749705694165,1.00972597170562
"123","loipro","Loisleuria procumbens","Dwarf_Shrub_Broad","Dwarf Shrub",3,971,992,"Murphy",0.543466211488559,-0.550851314579181,0.333191249707853,-0.266589612558646,0.511581945636123,0.532303148765149
"125","loipro","Loisleuria procumbens","Dwarf_Shrub_Broad","Dwarf Shrub",3,971,992,"Murphy",0.746295097860389,-0.742628816496491,0.414316184833068,-0.474223075708413,0.61379259385831,0.540431241972974
"124","loipro","Loisleuria procumbens","Dwarf_Shrub_Broad","Dwarf Shrub",3,971,992,"Murphy",0.784398471313007,-0.7653055595726,0.525166030367199,-0.401512357764995,0.718225245671366,0.773831487812007
"rubcha_Beth001","rubcha","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Bethel",0.849817119963324,-0.833492044049138,0.316749881881217,-0.702103443766193,0.547028778705358,0.736803266931307
"rubcha_Brooks002","rubcha","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Brooks_Range",0.771019248779053,-0.720594483023096,0.285527485600239,-0.547770526219707,0.493797360308002,0.683749537557218
"rubcha_Beth004","rubcha","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Bethel",0.79718697634468,-0.839472981883262,0.298281867854101,-0.721972789346856,0.51704594190866,0.701122492064584
"rubcha_Brooks004","rubcha","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Brooks_Range",0.762913071924961,-0.738844121967574,0.304451616655036,-0.560464721845319,0.512578494424262,0.677119336282044
"rubcam_Beth002","rubcam","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Bethel",0.791379667810823,-0.781763720744215,0.330302738111161,-0.608617366226858,0.549846534061466,0.666593636187555
"rubcha_Beth002","rubcha","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Bethel",0.804909339225208,-0.854048684736453,0.308012200825022,-0.740948474173869,0.523253072962643,0.703522131260152
"rubcha_Beth003","rubcha","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Bethel",0.809269089928191,-0.789159861360038,0.357207850605724,-0.601515750626071,0.561358131382597,0.757187103891913
"rubcha_Brooks003","rubcha","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Brooks_Range",0.775310657596372,-0.749925495011146,0.301606067233746,-0.579360358252849,0.508010238586459,0.663088486269372
"rubcha_Brooks001","rubcha","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Brooks_Range",0.789925640884109,-0.745421970695999,0.30764245533284,-0.568045716074993,0.518987934714964,0.693851089648752
"rubcam_Beth001","rubcam","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Bethel",0.817525894126823,-0.797140200190056,0.301729499957256,-0.652303109991943,0.526720117273258,0.692956786337525
"rubcam_Beth004","rubcam","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Bethel",0.839368991227597,-0.804068984785756,0.326754065084944,-0.647411041449238,0.552439757390306,0.685037012510105
"rubcam_Beth003","rubcam","Rubus sp.","Dwarf_Shrub_Broad","Dwarf Shrub",12,971,992,"Bethel",0.779770071347159,-0.743382206594573,0.287064700984474,-0.580112896222319,0.493735027812741,0.705634908738392
"64","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.781073446327683,-0.709963315786834,0.271671111282264,-0.543029929097181,0.472301639051902,0.829780818424947
"71","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.735804489152148,-0.717018838684972,0.275280168606673,-0.550371604518673,0.465375580860951,0.792325221108524
"66","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.771602639063335,-0.72645173997763,0.285882843592361,-0.556049255302389,0.48516212735881,0.864395321455835
"70","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.754402041275983,-0.716275644334175,0.260506977311269,-0.560321803596904,0.445623945726275,0.80690271263327
"73","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.817858270870727,-0.751516328598273,0.331109596446283,-0.559672405704841,0.536093424017584,1.01440805255923
"65","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.81554971285139,-0.77392566377176,0.329950085292375,-0.596225953041578,0.540858208326358,0.974780139949637
"69","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.665742340994488,-0.641782823050342,0.255301226288251,-0.462214489508354,0.423891073462938,0.5659794635854
"72","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.735413303013076,-0.718394134724795,0.272427959752611,-0.55448474370179,0.462372761834682,0.790208263762757
"67","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.772570017804433,-0.730030957978233,0.279584475911555,-0.56596242563551,0.477595687252385,0.855062208052006
"68","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad","Dwarf Shrub",10,971,992,"12mile",0.830278504810467,-0.785892743525617,0.37230664374119,-0.58465091837857,0.58580345046322,1.03207412526937
"empnig_Beth001","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Bethel",0.480507674692084,-0.743429608726054,0.155799092825348,-0.664609329176976,0.369158176406617,0.325420480293666
"empnig_Beth002","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Bethel",0.672621277555801,-0.697018594924546,0.479846718746149,-0.326310299541921,0.670002461173938,0.610203107497459
"empnig_Beth003","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Bethel",0.547123061188566,-0.704390473805912,0.280036723226335,-0.528628464067637,0.52675915114814,0.339263859117589
"empnig_Beth004","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Bethel",0.733013289674198,-0.74987916585916,0.466199731969049,-0.436157109620911,0.665953833294802,0.51058721274486
"empnig_Beth005","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Bethel",0.727819495925279,-0.706697061627258,0.425127947207999,-0.402492673343854,0.622177578701735,0.653899886866442
"empnig_Beth006","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Bethel",0.641010035692323,-0.636569405367812,0.344005150718219,-0.374594038830832,0.559891466631714,0.549978704922019
"empnig_Beth007","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Bethel",0.685398502776027,-0.648295268956224,0.415387576384545,-0.318743282523177,0.607375993901317,0.64697258539988
"empnig_Beth008","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Bethel",0.682461916187713,-0.649456224425042,0.405618717403339,-0.331045300441338,0.595717430881917,0.645472669243019
"empnig_Brooks001","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Brooks_Range",0.77032085396612,-0.779994078611853,0.468787053582278,-0.490592854733004,0.648988829230396,0.704345747176212
"empnig_Brooks002","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Brooks_Range",0.79950410950678,-0.78261604643736,0.48841659477688,-0.476237892640536,0.672303042585625,0.716547149373766
"empnig_Brooks003","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Brooks_Range",0.715847265473782,-0.72549500915707,0.474289946354779,-0.382990004008742,0.654322848963667,0.551630301407596
"empnig_Brooks004","empnig","Empetrum nigrum","Dwarf_Shrub_Needle","Dwarf Shrub",12,21,992,"Brooks_Range",0.671714229104014,-0.787457812699924,0.444693093545182,-0.527474013588946,0.615946357494079,0.493693141381367
"16","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.771880548359869,-0.740103331721505,0.262426079472991,-0.592815265135824,0.489861847016067,0.575573893657897
"17","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.790885758284378,-0.739915625946622,0.363294022752731,-0.515078186163655,0.562692643306713,0.872660831185468
"18","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.723304749160226,-0.720119191013992,0.288305497178104,-0.544953935304448,0.5114401882646,0.669876911121375
"19","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.756446673307864,-0.729494876178566,0.286323660610239,-0.56017612292584,0.498260101010101,0.770614469742162
"20","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.82122390627461,-0.769993406179352,0.342593594164785,-0.580544414726731,0.557337477337477,0.901952858408451
"21","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.767635057765602,-0.745613041830663,0.327349184172733,-0.553314564146612,0.545242292338513,0.765418055632622
"22","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.79481473208438,-0.749692855702668,0.322157610600143,-0.563673171954703,0.539215779018068,0.84109049926402
"23","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.806903886809159,-0.767280618931526,0.357107933075649,-0.564977704550571,0.572438823105648,0.878633218832064
"24","castet","Cassiope tetragona","Dwarf_Shrub_Needle","Dwarf Shrub",9,21,992,"12mile",0.800438725481716,-0.760233136741194,0.295600255952514,-0.599313722996215,0.534832000873068,0.756581852003744
"equarv_00002","equarv","Equisetum arvense","Forb","Forb",4,80,80,"Yukon_Delta",0.737713369384427,-0.647309383013913,0.33729515727578,-0.396607186076701,0.529037911037152,0.50108977834723
"equarv_00004","equarv","Equisetum arvense","Forb","Forb",4,80,80,"Yukon_Delta",0.788599507715554,-0.718964210696164,0.429452497903438,-0.418830104810311,0.602216206344602,0.516182219869076
"equarv_00001","equarv","Equisetum arvense","Forb","Forb",4,80,80,"Yukon_Delta",0.665541405539121,-0.600370924093034,0.425021611611122,-0.235422120359609,0.598045273905427,0.542755063623759
"equarv_00003","equarv","Equisetum arvense","Forb","Forb",4,80,80,"Yukon_Delta",0.745448373502455,-0.664501331375254,0.407156361646067,-0.352796033843318,0.58167416613367,0.613321535020451
"eqaswl_AK2018_01","equsyl","Equisetum sylvaticum","Forb","Forb",4,80,80,"AK2018",0.836197198800065,-0.768739276762638,0.432344936765151,-0.50385628341196,0.615819637317078,0.92935000381554
"eqaswl_AK2018_04","equsyl","Equisetum sylvaticum","Forb","Forb",4,80,80,"AK2018",0.834949381948429,-0.773503827297132,0.409168676209228,-0.533038341027052,0.592248218654729,0.959256576773568
"eqaswl_AK2018_02","equsyl","Equisetum sylvaticum","Forb","Forb",4,80,80,"AK2018",0.821810406272274,-0.757340096575251,0.380468179216179,-0.529421421599077,0.565598648177629,0.937905624323424
"eqaswl_AK2018_03","equsyl","Equisetum sylvaticum","Forb","Forb",4,80,80,"AK2018",0.830038439044872,-0.782102407901158,0.436181083906551,-0.525028714518007,0.616449182419649,0.922803080696852
"herlan_00004","herlan","Heracleum lanatum","Forb","Forb",8,80,80,"Yukon_Delta",0.83203906917304,-0.756720032344519,0.152575791552038,-0.683001672785731,0.316798382851224,0.71677993037914
"herlan_00002","herlan","Heracleum lanatum","Forb","Forb",8,80,80,"Yukon_Delta",0.831064692342048,-0.756311677812245,0.157673103879705,-0.679691831454445,0.323709988277136,0.683751326151231
"herlan_00008","herlan","Heracleum lanatum","Forb","Forb",8,80,80,"Yukon_Delta",0.835687855131072,-0.768720472906573,0.164586283060543,-0.691641221921186,0.317144801633372,0.687695638343903
"herlan_00001","herlan","Heracleum lanatum","Forb","Forb",8,80,80,"Yukon_Delta",0.818214161749393,-0.740381041374656,0.159911206572042,-0.658424105325564,0.321366071456725,0.71521300097659
"herlan_00003","herlan","Heracleum lanatum","Forb","Forb",8,80,80,"Yukon_Delta",0.847671757149096,-0.776560525144168,0.168562779923637,-0.699571034623634,0.344086536466066,0.716907124806609
"herlan_00007","herlan","Heracleum lanatum","Forb","Forb",8,80,80,"Yukon_Delta",0.844168369224522,-0.781206910287602,0.180905740818739,-0.699101569303899,0.342133576735588,0.738804867836672
"irisit_00004","irisit","Iris sp.","Forb","Forb",4,80,80,"Yukon_Delta",0.519659263088017,-0.532367060891515,0.329656163158169,-0.245858612910868,0.506378821233519,0.522502834843339
"irisit_00002","irisit","Iris sp.","Forb","Forb",4,80,80,"Yukon_Delta",0.635170771246475,-0.598549257668229,0.310359785205518,-0.353939208664512,0.469647374645104,0.653848527762824
"irisit_00003","irisit","Iris sp.","Forb","Forb",4,80,80,"Yukon_Delta",0.575220975001356,-0.599427923289964,0.287797276658753,-0.376599172243597,0.461517659148683,0.552892120453983
"irisit_00001","irisit","Iris sp.","Forb","Forb",4,80,80,"Yukon_Delta",0.594425904654062,-0.566771205991508,0.262953064848065,-0.357027450824716,0.423730749786109,0.621887416162426
"126","luparc","Lupinus sp.","Forb","Forb",12,80,80,"Murphy",0.462268892004126,-0.390748718593755,0.413506344082585,0.0271433721398732,0.497055120029246,0.181091825067183
"130","luparc","Lupinus sp.","Forb","Forb",12,80,80,"Murphy",0.811902118209771,-0.767661512245829,0.543458015322716,-0.384695166691492,0.742996586105325,0.728224417916508
"127","luparc","Lupinus sp.","Forb","Forb",12,80,80,"Murphy",0.819231135931646,-0.781640250952595,0.513935547039857,-0.447451765013422,0.731838397024546,0.765916634836368
"128","luparc","Lupinus sp.","Forb","Forb",12,80,80,"Murphy",0.814361434366764,-0.770815109956803,0.50680700373795,-0.433265043594264,0.733279020559648,0.777861163227017
"135","luparc","Lupinus sp.","Forb","Forb",12,80,80,"Murphy",0.757475398758324,-0.719287433334596,0.425492465818926,-0.423367034086207,0.665674310312334,0.769570734836482
"137","luparc","Lupinus sp.","Forb","Forb",12,80,80,"Murphy",0.758883170933563,-0.723076820416491,0.50724747655314,-0.340843571559043,0.743433068101641,0.770387678001385
"170","pedrac","Pedicularis racemosa","Forb","Forb",11,80,80,"Murphy",0.259458174486481,-0.365466715985157,-0.0388028712008076,-0.398616740247521,0.122462311064902,0.212268177204923
"164","pedrac","Pedicularis racemosa","Forb","Forb",11,80,80,"Murphy",0.234509364092548,-0.348721751457189,0.0421677601346443,-0.311129087041241,0.190593237724026,0.203266395249245
"168","pedrac","Pedicularis racemosa","Forb","Forb",11,80,80,"Murphy",0.301386931496385,-0.404017438456685,-0.0605602493377678,-0.453482159843425,0.0929899667031715,0.220264291737418
"166","pedrac","Pedicularis racemosa","Forb","Forb",11,80,80,"Murphy",0.315495880378395,-0.425013635687487,-0.0794697461478014,-0.488000800633442,0.0668936962176317,0.204417835845684
"165","pedrac","Pedicularis racemosa","Forb","Forb",11,80,80,"Murphy",0.29410484694893,-0.431905335173386,-0.0414391464502915,-0.465021622996693,0.124525552158132,0.201410229616639
"160","pedrac","Pedicularis racemosa","Forb","Forb",11,80,80,"Murphy",0.126358128372413,-0.167137004555865,0.0244380381738361,-0.14328421081239,0.131191014616612,0.250452312606129
"pedsud_00002","pedsud","Pedicularis sudetica","Forb","Forb",4,80,80,"Yukon_Delta",0.509188384372073,-0.527629666401197,0.477065186425754,-0.0675737121305581,0.665542020430533,0.412064960294936
"pedsud_00001","pedsud","Pedicularis sudetica","Forb","Forb",4,80,80,"Yukon_Delta",0.461245368089135,-0.487735495394838,0.351742055269577,-0.164155474997526,0.524743673770726,0.379902441751077
