source,outliers,preprocessing,weight,n,oob,accuracy,r2,chi2prob,model_id
bison_gulch_stratified.csv,no_treatment,min_max,balanced,20,0.138888888888889,0.316666666666667,0.000755186678250152,7.78888019167614e-06,1371b689-790e-45f0-a308-94916704c09f
bison_gulch_stratified.csv,no_treatment,min_max,balanced,24,0.166666666666667,0.325,0.00117870589960073,5.10409894233968e-06,ab30ac8a-9fe8-49dd-9409-19aa8d1c887f
bison_gulch_stratified.csv,no_treatment,min_max,balanced,32,0.12962962962963,0.325,0.00059347254019662,0.000137534562648844,bff95ce2-1aff-4597-93a9-3e84ddb8e6fc
bison_gulch_stratified.csv,no_treatment,min_max,balanced,50,0.12962962962963,0.316666666666667,0.00109724935813548,1.53357234415869e-08,de774c7e-c26f-43d8-be77-cf5824efa2ce
bison_gulch_stratified.csv,no_treatment,min_max,balanced,64,0.111111111111111,0.316666666666667,0.00131700390450879,9.74562708464504e-11,9147c15a-c9de-4441-ad21-032b60b0d980
bison_gulch_stratified.csv,no_treatment,min_max,balanced,100,0.12037037037037,0.325,0.00148233053035782,4.16297664953854e-07,eb5eada7-cda0-41ae-b81f-e67aa9853a5b
bison_gulch_stratified.csv,no_treatment,min_max,balanced,128,0.12962962962963,0.325,0.00122645572180973,1.45828843875086e-08,3b37d205-c66b-4425-81a0-0b2f6bfe2182
bison_gulch_stratified.csv,no_treatment,min_max,balanced,256,0.12037037037037,0.341666666666667,0.000885521460982891,1.00755622682883e-07,746c2d35-c717-49b4-ac1c-9d41408c1299
bison_gulch_stratified.csv,no_treatment,min_max,balanced,512,0.12962962962963,0.333333333333333,0.00090037241841759,2.92742438405732e-05,f667b3f4-6c26-4c37-a973-1c961a25c0b6
bison_gulch_stratified.csv,no_treatment,min_max,balanced,1024,0.12962962962963,0.325,0.000683938035520893,4.60940166544538e-06,72aae96d-5601-4d3d-979d-1f0345280b7d
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,1,0.25,0.266666666666667,0.0886307110346795,1.30361008443692e-39,595cd595-c216-495a-ad26-d3c90b9931ef
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,2,0.288135593220339,0.266666666666667,0.0886307110346795,1.30361008443692e-39,b5a6dd28-30b4-4cc5-9be3-9e0e4e6d96db
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,4,0.284090909090909,0.3,0.0052550197656806,9.99807322020263e-36,8532f532-2359-47e4-8952-3ed747eaee85
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,6,0.252427184466019,0.316666666666667,0.00224471723334915,1.4761102962839e-20,1d4e88e8-374b-42a4-b627-0298f36825e5
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,8,0.266666666666667,0.308333333333333,0.00272545006247572,2.12717910015386e-26,bb86eb6f-5494-4ef2-adc6-2c4466b9be9d
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,10,0.216981132075472,0.3,0.00217864959197006,6.74793387840301e-16,0695b930-4e9b-454e-977c-1fbad7807ab9
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,12,0.160377358490566,0.3,0.00224249349511956,7.42171580455993e-23,b1268c31-df5e-4eb2-83af-6708efbb468a
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,14,0.175925925925926,0.316666666666667,0.00243437914207197,1.98952379864496e-19,f4164b9a-e4fd-46c5-80c3-eaa10e756252
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,16,0.157407407407407,0.283333333333333,0.00247340693521232,2.43502037431519e-16,b2573d71-a649-4a10-9793-32384ca2b6bd
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,18,0.157407407407407,0.291666666666667,0.00245966951563415,9.34838876675357e-20,0a66dfca-b67b-4407-9912-472b81e14327
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,20,0.138888888888889,0.3,0.00246238914254296,9.34838876675357e-20,e7eab801-e835-468e-bfb2-1069fad12c17
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,24,0.166666666666667,0.3,0.00244374794451603,1.79305625333459e-16,90366f4f-b980-4c83-88ad-255d1fcffdf8
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,32,0.12962962962963,0.308333333333333,0.00235962949570495,4.28545810645786e-17,a9155e71-ee0a-48b1-9b49-a91a1b522343
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,50,0.12962962962963,0.3,0.00223813037658268,4.87146132545436e-16,e32e905a-2ec4-47f2-a8c4-bfebfa44d7e8
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,64,0.111111111111111,0.308333333333333,0.00221820862014411,5.32661289101939e-16,bf63241d-9af1-43c7-a063-29f279fefbf1
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,100,0.12037037037037,0.308333333333333,0.00246284617787919,2.33407685938628e-13,3fdc5f88-98a0-467b-aacb-3b0745941e77
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,128,0.12962962962963,0.341666666666667,0.00242564438170336,3.36999757925708e-12,f2029f67-2a55-4d23-bb65-9fa11b5e4e2f
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,256,0.12037037037037,0.341666666666667,0.00242523421290187,2.99856596266922e-15,5073d4e2-cdc9-4e54-817a-fa5b4632f286
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,512,0.12962962962963,0.35,0.00249612656045706,2.33407685938628e-13,d9e1e7fe-cdd6-4371-93b8-e47e6a49a977
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,1024,0.12962962962963,0.316666666666667,0.00251858901203267,2.33407685938628e-13,e8e558e4-a610-499c-a006-4dc90c6faa7c
grd_raw_corrected.csv,no_treatment,standard,balanced,1,0.379785604900459,0.358333333333333,0.261412961967644,2.54117594971093e-12,10041eaf-f223-45bf-ae87-2b9140a36fb2
grd_raw_corrected.csv,no_treatment,standard,balanced,2,0.372093023255814,0.358333333333333,0.261412961967644,2.54117594971093e-12,094c4979-2f5a-4b92-90f9-fe6030db941d
grd_raw_corrected.csv,no_treatment,standard,balanced,4,0.381282495667244,0.391666666666667,0.171336128422885,1.39138742774664e-18,08ae6a6a-a543-46ac-a950-ed6643444b6f
grd_raw_corrected.csv,no_treatment,standard,balanced,6,0.365793780687398,0.383333333333333,0.16661070236102,2.00200390717427e-15,79bd3f03-e381-4e3d-b753-b6c87a559809
grd_raw_corrected.csv,no_treatment,standard,balanced,8,0.347133757961783,0.35,0.158795302214644,1.25457165409575e-24,c7fec828-3de4-4d5d-8dd8-2ce2fa2469b7
grd_raw_corrected.csv,no_treatment,standard,balanced,10,0.330203442879499,0.341666666666667,0.139822019039022,2.75113950898119e-21,f63e7bd8-130c-4378-9e2f-684304bc29df
grd_raw_corrected.csv,no_treatment,standard,balanced,12,0.321428571428571,0.35,0.136209248909877,1.22625985255969e-22,1c453a0c-471a-45d8-a337-a7f28a745742
grd_raw_corrected.csv,no_treatment,standard,balanced,14,0.312741312741313,0.366666666666667,0.126226441951696,9.44804039733204e-22,6aeeb706-8084-4286-a032-722283b11c7e
grd_raw_corrected.csv,no_treatment,standard,balanced,16,0.299230769230769,0.375,0.119816700246612,1.72235470948941e-25,4fb94de3-3244-403d-b7ea-e8ebbef771eb
grd_raw_corrected.csv,no_treatment,standard,balanced,18,0.298003072196621,0.35,0.112883639844185,2.50366577991753e-21,86a033dc-75f4-44b7-a8f6-6bc7022f1af6
grd_raw_corrected.csv,no_treatment,standard,balanced,20,0.289554531490015,0.35,0.0908871530170663,1.48954752794339e-27,c6e7dcc2-c42e-4de4-b280-091ecafc055c
grd_raw_corrected.csv,no_treatment,standard,balanced,24,0.278927203065134,0.35,0.0711867673090321,2.97407844385365e-26,eae46f76-28c4-4c0a-b4d7-a304f19bf91c
grd_raw_corrected.csv,no_treatment,standard,balanced,32,0.275095785440613,0.35,0.0741577857867726,5.78016530957291e-21,8956aee1-b337-497f-840d-e64048835423
grd_raw_corrected.csv,no_treatment,standard,balanced,50,0.255742725880551,0.333333333333333,0.0493360425296647,9.93161623083898e-24,2ce0dc5c-4e2f-4bd9-962c-5eb5b46583d8
grd_raw_corrected.csv,no_treatment,standard,balanced,64,0.256508422664625,0.333333333333333,0.0455543667993581,6.04462354123477e-24,ce041302-d6db-4ef6-9014-3a01c00794f1
grd_raw_corrected.csv,no_treatment,standard,balanced,100,0.258039816232772,0.341666666666667,0.0337631082196661,9.83660942134157e-25,6d708e96-9328-4800-ac32-c6252fe4d1ea
grd_raw_corrected.csv,no_treatment,standard,balanced,128,0.258607498087223,0.35,0.0358637048795148,2.56333746254792e-23,ef6383c2-ec48-4a9c-92fb-04435c2f0899
grd_raw_corrected.csv,no_treatment,standard,balanced,256,0.251336898395722,0.333333333333333,0.02430587333271,5.7068943027341e-22,f4db3f9f-5076-4d88-8cb9-0465dbd3e390
grd_raw_corrected.csv,no_treatment,standard,balanced,512,0.248858447488584,0.341666666666667,0.0248342458846455,8.81257974014188e-24,62cfb7bf-03c3-4a7e-80ec-65ffc12017b8
grd_raw_corrected.csv,no_treatment,standard,balanced,1024,0.253030303030303,0.333333333333333,0.0274015979931524,1.12323094745584e-31,f1038cc0-373b-43be-aaf5-4b020308309d
grd_raw_corrected.csv,no_treatment,robust,balanced,1,0.379785604900459,0.266666666666667,0.178080139175312,2.66160396294846e-08,944621d7-0a9a-45ef-9ed6-4be596609f59
grd_raw_corrected.csv,no_treatment,robust,balanced,2,0.372093023255814,0.266666666666667,0.178080139175312,2.66160396294846e-08,0350df56-8a36-4a0f-86c4-9b25da4a2259
grd_raw_corrected.csv,no_treatment,robust,balanced,4,0.381282495667244,0.308333333333333,0.180953551312158,5.36734565348886e-10,3fd8accf-bb3f-4cbe-a9e9-5c85257fba4f
grd_raw_corrected.csv,no_treatment,robust,balanced,6,0.365793780687398,0.283333333333333,0.232920065166851,5.25506431119849e-15,48a207b4-d35a-44b9-a8ab-5860efd9682b
grd_raw_corrected.csv,no_treatment,robust,balanced,8,0.347133757961783,0.25,0.231862737091756,7.86718859435776e-13,47f3ba70-5f74-4aa9-b2c1-12f19d4a11f0
grd_raw_corrected.csv,no_treatment,robust,balanced,10,0.330203442879499,0.25,0.215535278500734,9.58198874269987e-12,98726556-3573-4fb4-aa0a-b6b885b8de97
grd_raw_corrected.csv,no_treatment,robust,balanced,12,0.321428571428571,0.291666666666667,0.208195190122841,2.83980677313236e-13,a7eed7dc-1f73-40c3-a565-221877fd5ae5
grd_raw_corrected.csv,no_treatment,robust,balanced,14,0.312741312741313,0.3,0.200650124866071,9.91743302181306e-06,369abf6f-bee2-41ec-b585-5ea13a75966f
grd_raw_corrected.csv,no_treatment,robust,balanced,16,0.299230769230769,0.291666666666667,0.192471462312978,5.82439646579149e-09,30764f8a-7dc7-4137-a022-227de0671fa9
grd_raw_corrected.csv,no_treatment,robust,balanced,18,0.298003072196621,0.291666666666667,0.181157149986357,2.99782784240488e-11,b6388487-1a57-4dd5-b65e-8adbabdaee5e
grd_raw_corrected.csv,no_treatment,robust,balanced,20,0.289554531490015,0.308333333333333,0.181690712483023,2.54478919633624e-13,53db097c-84c2-475b-ad8b-d2964e56197a
grd_raw_corrected.csv,no_treatment,robust,balanced,24,0.278927203065134,0.308333333333333,0.188678358800481,1.37121871353391e-14,261f394c-8236-4e83-924e-5971a10705a0
grd_raw_corrected.csv,no_treatment,robust,balanced,32,0.275095785440613,0.308333333333333,0.20181819586464,9.18314858031562e-10,b4b4fc62-5286-4f31-b2ad-2081594fcce5
grd_raw_corrected.csv,no_treatment,robust,balanced,50,0.255742725880551,0.291666666666667,0.187954157358069,1.78259708882926e-06,b7744e16-46ea-411c-9e00-aee456c8b8df
grd_raw_corrected.csv,no_treatment,robust,balanced,64,0.256508422664625,0.291666666666667,0.186193560796338,5.94971976912988e-13,c212e992-71c6-4cad-a314-573669ecef8e
grd_raw_corrected.csv,no_treatment,robust,balanced,100,0.258039816232772,0.283333333333333,0.160282175056885,3.20336806180443e-08,0661761f-57ca-4142-b337-f19a9199299a
grd_raw_corrected.csv,no_treatment,robust,balanced,128,0.258607498087223,0.3,0.170993737815972,1.08902417312478e-09,ac510b52-3a73-4063-8755-81fd8005a545
grd_raw_corrected.csv,no_treatment,robust,balanced,256,0.251336898395722,0.291666666666667,0.124042895306856,1.47078406035204e-10,19f6fa40-9970-425f-bebc-a80bfca6f84b
grd_raw_corrected.csv,no_treatment,robust,balanced,512,0.248858447488584,0.3,0.10881942003897,2.67367989267838e-15,2bfcf9fd-8e0b-463e-9581-37206cf8fcfc
grd_raw_corrected.csv,no_treatment,robust,balanced,1024,0.253030303030303,0.283333333333333,0.109952760613355,1.31081607411064e-08,0789c222-8993-4fb6-a799-fe809964a705
grd_raw_corrected.csv,no_treatment,min_max,balanced,1,0.379785604900459,0.283333333333333,0.349478599606473,3.25659480527351e-20,96ab6c0f-1b11-4c9c-aaff-66db1f49e292
grd_raw_corrected.csv,no_treatment,min_max,balanced,2,0.372093023255814,0.283333333333333,0.349478599606473,3.25659480527351e-20,f920e330-d830-4396-8863-32f46e3905a3
grd_raw_corrected.csv,no_treatment,min_max,balanced,4,0.381282495667244,0.35,0.32242831186338,8.57268116468062e-21,8febf1b7-834c-40a3-b7a5-f03a98aeaee7
grd_raw_corrected.csv,no_treatment,min_max,balanced,6,0.365793780687398,0.366666666666667,0.314258119648426,8.14507005197241e-23,f8683a03-981b-4b88-91ef-3ab0f46be23a
grd_raw_corrected.csv,no_treatment,min_max,balanced,8,0.347133757961783,0.341666666666667,0.314041461553902,3.59706053358852e-25,17f89cec-622c-4b4e-8b5c-3a8c58e5e0be
grd_raw_corrected.csv,no_treatment,min_max,balanced,10,0.330203442879499,0.333333333333333,0.296130151796993,1.03371144581059e-20,ed28296a-ed74-42b8-b31f-968d1edacdd7
grd_raw_corrected.csv,no_treatment,min_max,balanced,12,0.321428571428571,0.35,0.299666392218301,1.80298911109627e-18,bb51ae5d-eccd-413c-9b75-e63658313cd9
grd_raw_corrected.csv,no_treatment,min_max,balanced,14,0.312741312741313,0.333333333333333,0.309925599603557,3.49222768441323e-31,99e5728d-0729-4f8e-b3e1-bcabe775377c
grd_raw_corrected.csv,no_treatment,min_max,balanced,16,0.299230769230769,0.316666666666667,0.309766915577256,3.86397390378548e-31,a0cc93e0-d335-4ef2-b595-1ba0e06670c4
grd_raw_corrected.csv,no_treatment,min_max,balanced,18,0.298003072196621,0.325,0.303266623706901,2.18912827293958e-31,504731ea-d342-4db9-9482-9fe6c3c9fbb3
grd_raw_corrected.csv,no_treatment,min_max,balanced,20,0.289554531490015,0.325,0.307514604177552,2.49335434143291e-26,5ff6a8fe-bece-49bc-83fe-3b6586208633
grd_raw_corrected.csv,no_treatment,min_max,balanced,24,0.278927203065134,0.333333333333333,0.298257869550364,3.73018629148787e-23,23aa4e01-f4c3-46e5-b0c7-dbbce60afc51
grd_raw_corrected.csv,no_treatment,min_max,balanced,32,0.275095785440613,0.333333333333333,0.301970856073366,8.13700729649475e-31,c1285427-1237-44af-b1a4-0d0b6afd11c3
grd_raw_corrected.csv,no_treatment,min_max,balanced,50,0.255742725880551,0.325,0.308741725874269,1.25218566445301e-32,11e39b63-0624-485a-9f95-69ab0a6fa345
grd_raw_corrected.csv,no_treatment,min_max,balanced,64,0.256508422664625,0.333333333333333,0.3039995780904,2.47679092422184e-30,6cb9713b-aadb-4cfb-aea1-8fdd9dc772dd
grd_raw_corrected.csv,no_treatment,min_max,balanced,100,0.258039816232772,0.35,0.306200065830952,3.23379187559067e-27,60e02845-b501-48a0-980c-bf448b40fca9
grd_raw_corrected.csv,no_treatment,min_max,balanced,128,0.258607498087223,0.333333333333333,0.304633807176511,8.03122586860083e-36,ebb49a19-5dd0-4356-bb7f-268a62927737
grd_raw_corrected.csv,no_treatment,min_max,balanced,256,0.251336898395722,0.316666666666667,0.31089814302262,2.63198174525863e-38,cf4c50b5-7c1c-4ca3-9ba0-486ec039f708
grd_raw_corrected.csv,no_treatment,min_max,balanced,512,0.248858447488584,0.308333333333333,0.311388349032838,1.36811646074207e-35,d2e61d98-159e-4302-9459-8b24cd35a385
grd_raw_corrected.csv,no_treatment,min_max,balanced,1024,0.253030303030303,0.308333333333333,0.305232001551355,1.55344136510267e-37,7e0d877d-04bd-480a-a9cd-70974e07a5db
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,1,0.379785604900459,0.341666666666667,0.608359641903012,3.06415938584348e-24,447e8c36-aec7-45ba-b629-ca1e4fffad6e
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,2,0.372093023255814,0.341666666666667,0.608359641903012,3.06415938584348e-24,570e5716-ad41-4d2d-b5d4-ae165d516962
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,4,0.381282495667244,0.366666666666667,0.632857896813056,1.33848754688904e-39,e2913acd-e37a-4784-9a99-60ad4d513883
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,6,0.365793780687398,0.358333333333333,0.66542886711982,3.20975964948308e-40,39ec4577-da9c-4673-a07b-993a1557c748
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,8,0.347133757961783,0.366666666666667,0.764021844930247,4.02573678813026e-41,ce817d45-ba73-4d01-b5e1-e4d82c8defca
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,10,0.330203442879499,0.35,0.77023856429453,5.48498110097509e-43,3488ea90-7ad9-4ba8-8435-0d72f5f5adcf
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,12,0.321428571428571,0.366666666666667,0.770037562627666,9.71642156353685e-43,abf5f33b-2a41-4d30-8db4-ad5ad1ad2d8f
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,14,0.312741312741313,0.366666666666667,0.765942689666367,1.71937206548598e-38,097b303c-1718-40ab-882a-a5e56d0a457c
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,16,0.299230769230769,0.358333333333333,0.762481865474414,3.03887690126645e-42,c2f1e09f-4d09-4320-bbe5-94531022b5ad
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,18,0.298003072196621,0.35,0.741374252417966,1.25458012721408e-38,63c59bef-80cf-49f5-8e2f-64bf06f4c09f
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,20,0.289554531490015,0.366666666666667,0.730026815762627,7.30409872327094e-44,02f22179-2b20-48b8-99a9-9496703f7383
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,24,0.278927203065134,0.341666666666667,0.749479131717304,1.74903154827904e-40,0ac7b088-2bbf-43f8-b195-18ae331489bd
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,32,0.275095785440613,0.35,0.742607698516465,6.42160895549941e-42,5d0c4024-9ea8-44c4-b21d-8e9b716229ca
