source,outliers,preprocessing,weight,oob,accuracy,r2,chi2prob,model_id
grd_raw_raw.csv,clip,robust,posterior,0.412576687116564,0.3,0.00847467169627636,1.72425132958671e-115,a2d45281-8de1-42c4-9ed6-e8604511afb0
grd_raw_raw.csv,clip,min_max,no_treatment,0.139240506329114,0.266666666666667,0.0238446912593039,0,4b9d0d8b-200f-4482-a540-21a899daba24
grd_raw_raw.csv,clip,min_max,balanced,0.190658499234303,0.308333333333333,0.0601628472211748,0,0b4f3382-7da6-4b14-bd50-78330a443315
grd_raw_raw.csv,clip,min_max,posterior,0.412576687116564,0.216666666666667,0.00168407184700237,0.717623031310297,24979992-8ed2-4658-87bc-234d401ad81e
grd_raw_raw.csv,clip,no_treatment,no_treatment,0.139240506329114,0.316666666666667,0.215656930389965,0,629abacc-a074-4f72-bfad-225726ad89f8
grd_raw_raw.csv,clip,no_treatment,balanced,0.190658499234303,0.325,0.248857766821999,0,810083d7-dcf3-4ca3-a58b-f087f8eaca49
grd_raw_raw.csv,clip,no_treatment,posterior,0.412576687116564,0.275,0.0581440259906131,1.86707407563407e-320,2634b477-8cbb-489a-ad16-5557716770d3
grd_raw_raw.csv,clip,standard,no_treatment,0.139240506329114,0.408333333333333,0.0494204595000838,0,9587359d-f384-4e69-8c8a-d1d75445406b
grd_raw_raw.csv,clip,standard,balanced,0.190658499234303,0.525,0.100283343900345,0,47d94cdf-ee8b-489c-a5d0-df2a1f92bbaa
grd_raw_raw.csv,clip,standard,posterior,0.412576687116564,0.3,0.00275391071574294,9.11604942369513e-114,664e9b49-26a7-4a73-b0bc-ff1e58df540b
img_indices_only.csv,no_treatment,robust,no_treatment,0.0262708244340026,0.275,0.0119375428284637,1,afce39aa-e195-4803-95e0-0fb05dd8d28d
img_indices_only.csv,no_treatment,robust,balanced,0.0291936978683967,0.316666666666667,0.0110185266112852,1,6a0addc0-b76c-45ee-9f3b-7fc57ca99514
img_indices_only.csv,no_treatment,robust,posterior,0.0323290081372333,0.183333333333333,0.00919115143359017,0.999999999996245,fea3b797-56bc-4d64-8f74-fb20bcba1b34
img_indices_only.csv,no_treatment,min_max,no_treatment,0.0262708244340026,0.525,0.0218190581152168,3.65633616694605e-98,5ffab1e2-25de-410d-a8fb-f171ebc81585
img_indices_only.csv,no_treatment,min_max,balanced,0.0291936978683967,0.55,0.00629708996691392,1.76103289018916e-19,5020a3c3-4408-4298-9564-89e5943c6028
img_indices_only.csv,no_treatment,min_max,posterior,0.0323290081372333,0.516666666666667,0.00393329755218919,3.66042673262741e-42,3c14c8f1-0c81-4dbd-b242-45d3c2e60fe8
img_indices_only.csv,no_treatment,no_treatment,no_treatment,0.0262708244340026,1,0.0451055145285209,1.02280353953325e-225,1951b5d1-1a04-42e3-b237-00836285bca0
img_indices_only.csv,no_treatment,no_treatment,balanced,0.0291936978683967,1,0.0898420941113499,9.47286476840543e-286,0643ecec-4577-448a-a88f-1e6339abe61d
img_indices_only.csv,no_treatment,no_treatment,posterior,0.0323290081372333,1,0.0454739066977259,9.65233422406355e-204,92e513bb-2814-4152-b728-4d227d629e9a
img_indices_only.csv,no_treatment,standard,no_treatment,0.0262708244340026,0.508333333333333,-3.4185129142994e-05,3.74634835831696e-62,e526c4ee-33d1-4089-8e42-3c7e2e887c8e
img_indices_only.csv,no_treatment,standard,balanced,0.0291936978683967,0.491666666666667,-0.00144586084747078,8.66297415346802e-47,d7bd352a-fc34-49df-a354-c141efc93865
img_indices_only.csv,no_treatment,standard,posterior,0.0323290081372333,0.466666666666667,-0.00118609763392197,2.35075807476914e-52,18ebb851-bb5b-4159-9a22-7acc58d3257b
img_indices_only.csv,clip,robust,no_treatment,0.0262708244340026,0.275,0.0119375428284637,1,db0df669-2e12-4107-970f-3ab578b1dc66
img_indices_only.csv,clip,robust,balanced,0.0291936978683967,0.316666666666667,0.0110185266112852,1,c778dac0-494b-47e2-9723-ce11e9fa1900
img_indices_only.csv,clip,robust,posterior,0.0323290081372333,0.183333333333333,0.00919115143359017,0.999999999996245,f85b98f4-f0f3-4e0f-b5dc-094766a7dbb3
img_indices_only.csv,clip,min_max,no_treatment,0.0262708244340026,0.525,0.0218190581152168,3.65633616694605e-98,d834201d-8d11-443c-abec-6a31ddf4a34e
img_indices_only.csv,clip,min_max,balanced,0.0291936978683967,0.55,0.00629708996691392,1.76103289018916e-19,17d7cef3-a40f-4886-ace2-c13a37de2aab
img_indices_only.csv,clip,min_max,posterior,0.0323290081372333,0.516666666666667,0.00393329755218919,3.66042673262741e-42,80fbe628-bb1d-4217-adcf-b9b0c799583d
img_indices_only.csv,clip,no_treatment,no_treatment,0.0262708244340026,1,0.0451055145285209,1.02280353953325e-225,298ca33a-7a27-4380-bb46-99f4253925b5
img_indices_only.csv,clip,no_treatment,balanced,0.0291936978683967,1,0.0898420941113499,9.47286476840543e-286,26f4d384-aa36-48c2-bbeb-ca53588c4b2a
img_indices_only.csv,clip,no_treatment,posterior,0.0323290081372333,1,0.0454739066977259,9.65233422406355e-204,0d32acfb-b40c-4996-b3d1-aebcc1ec57be
img_indices_only.csv,clip,standard,no_treatment,0.0262708244340026,0.508333333333333,-3.4185129142994e-05,3.74634835831696e-62,b4f10042-74d0-4873-8112-02380e262fda
img_indices_only.csv,clip,standard,balanced,0.0291936978683967,0.491666666666667,-0.00144586084747078,8.66297415346802e-47,148646ba-218c-4abb-8557-a8e1de6f264c
img_indices_only.csv,clip,standard,posterior,0.0323290081372333,0.466666666666667,-0.00118609763392197,2.35075807476914e-52,c155d18a-18f2-4628-9eaa-b6d0f099347e
grd_raw_corrected.csv,no_treatment,robust,no_treatment,0.154132539091586,0.366666666666667,0.0795521965976251,0,f58b034c-0784-48a4-936e-ee814da411d8
grd_raw_corrected.csv,no_treatment,robust,balanced,0.203675344563553,0.416666666666667,0.177161645514164,0,318898d3-99c4-4c2a-9693-7bc1b95a2780
grd_raw_corrected.csv,no_treatment,robust,posterior,0.415644171779141,0.316666666666667,0.0576945540420799,2.71727241575082e-219,f0266eaf-9986-46b2-99d1-2341b84020d9
grd_raw_corrected.csv,no_treatment,min_max,no_treatment,0.154132539091586,0.358333333333333,0.0180811706704462,4.5337028508726e-284,53a1fb36-9f94-4daf-afbc-a1cbc863e5e5
grd_raw_corrected.csv,no_treatment,min_max,balanced,0.203675344563553,0.416666666666667,0.00966914245916972,0,bfb30b8d-d279-433f-9345-17123d40da91
grd_raw_corrected.csv,no_treatment,min_max,posterior,0.415644171779141,0.391666666666667,0.00723643714798694,2.43759536365497e-98,677eb821-7b04-4e32-863d-b09665c9cb8f
grd_raw_corrected.csv,no_treatment,no_treatment,no_treatment,0.154132539091586,0.3,0.186713258712474,0,ed9dceda-a524-4bda-b1a0-247eb785d723
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,0.203675344563553,0.316666666666667,0.32608124280425,0,9b33facc-6906-4313-9d9b-fc049cbab796
grd_raw_corrected.csv,no_treatment,no_treatment,posterior,0.415644171779141,0.3,0.184579096674336,0,0eebc6ed-6ae3-496b-b3d6-64819242513f
grd_raw_corrected.csv,no_treatment,standard,no_treatment,0.154132539091586,0.458333333333333,0.0277468950334571,0,cf4cf55c-cbcb-45ad-8ed7-e015a7ae915b
grd_raw_corrected.csv,no_treatment,standard,balanced,0.203675344563553,0.416666666666667,0.0854973189230505,0,81e7c84c-ed4d-4afb-bea3-f6d3e7a8a589
grd_raw_corrected.csv,no_treatment,standard,posterior,0.415644171779141,0.341666666666667,0.00807167458283542,1.61584928413814e-211,ef85b9f4-9047-4c4b-b4f0-63b17df50751
grd_raw_corrected.csv,clip,robust,no_treatment,0.154132539091586,0.366666666666667,0.0795521965976251,0,98426a6a-0153-4e4d-9e86-17987301fc25
grd_raw_corrected.csv,clip,robust,balanced,0.203675344563553,0.416666666666667,0.177161645514164,0,68231e4c-6551-44c0-b50a-e36a9f0bb25c
grd_raw_corrected.csv,clip,robust,posterior,0.415644171779141,0.316666666666667,0.0576945540420799,2.71727241575082e-219,00c8748c-69c1-4dd9-a802-248db8efce5f
grd_raw_corrected.csv,clip,min_max,no_treatment,0.154132539091586,0.358333333333333,0.0180811706704462,4.5337028508726e-284,a5125ef4-37c1-44a7-aa20-a4a1ebabf493
grd_raw_corrected.csv,clip,min_max,balanced,0.203675344563553,0.416666666666667,0.00966914245916972,0,08010e8d-5c77-4e9e-9dd0-8cfae62e674a
grd_raw_corrected.csv,clip,min_max,posterior,0.415644171779141,0.391666666666667,0.00723643714798694,2.43759536365497e-98,3c67e5ca-6482-4d92-8b0f-eaff4fc8e5fc
grd_raw_corrected.csv,clip,no_treatment,no_treatment,0.154132539091586,0.3,0.186713258712474,0,0648421b-5a12-4c9d-8519-28cc6ce0b9cf
grd_raw_corrected.csv,clip,no_treatment,balanced,0.203675344563553,0.316666666666667,0.32608124280425,0,70197461-ce5f-4021-bae3-39b121643901
grd_raw_corrected.csv,clip,no_treatment,posterior,0.415644171779141,0.3,0.184579096674336,0,a91231d2-c700-4ff0-89d2-2e9c9c9c8471
grd_raw_corrected.csv,clip,standard,no_treatment,0.154132539091586,0.458333333333333,0.0277468950334571,0,b1e75f10-d918-469b-9904-967e06db5ad7
grd_raw_corrected.csv,clip,standard,balanced,0.203675344563553,0.416666666666667,0.0854973189230505,0,a9c58d81-4814-4250-b6eb-9fdaae6d0d7d
grd_raw_corrected.csv,clip,standard,posterior,0.415644171779141,0.341666666666667,0.00807167458283542,1.61584928413814e-211,ec6cd2f7-c7c5-4f4e-a19f-5e80a6b45f41
grd_indices_only.csv,no_treatment,robust,no_treatment,0.144452717795979,0.366666666666667,0.0480252276828735,0,ea54bb7c-d105-4984-8ec4-7a935df06ef8
grd_indices_only.csv,no_treatment,robust,balanced,0.186830015313936,0.433333333333333,0.0642714838855613,0,0f00b4b3-3628-4980-85f5-0494b2dfe52f
grd_indices_only.csv,no_treatment,robust,posterior,0.410276073619632,0.275,0.00495669789607589,6.44522938210128e-142,9a2427fc-e2bf-401e-a567-b56a0f969b41
grd_indices_only.csv,no_treatment,min_max,no_treatment,0.144452717795979,0.166666666666667,0.000863138364222027,1.2216854973055e-90,78981320-5918-4d16-b2ed-6a4495dca9ed
grd_indices_only.csv,no_treatment,min_max,balanced,0.186830015313936,0.208333333333333,0.0242906980953587,0,f6848495-0074-4e33-a0aa-2029dc5682a8
grd_indices_only.csv,no_treatment,min_max,posterior,0.410276073619632,0.116666666666667,0.00539032178727483,7.93314878686673e-23,6875940b-56f9-4663-a38e-098371c9eb22
grd_indices_only.csv,no_treatment,no_treatment,no_treatment,0.144452717795979,0.383333333333333,0.248122583659673,0,a56e121c-36d6-4eb8-b758-de4ff4632e8c
grd_indices_only.csv,no_treatment,no_treatment,balanced,0.186830015313936,0.358333333333333,0.0797286364620174,0,faab1c1f-11d2-4e34-8232-f207f35114bf
grd_indices_only.csv,no_treatment,no_treatment,posterior,0.410276073619632,0.341666666666667,0.104203919706426,0,b93aa06c-185d-407b-8d0b-cb9930554cdf
grd_indices_only.csv,no_treatment,standard,no_treatment,0.144452717795979,0.383333333333333,0.0421050157766435,0,179e1a20-6ae4-4444-91e9-cda1e31d472c
grd_indices_only.csv,no_treatment,standard,balanced,0.186830015313936,0.416666666666667,0.0619165728095101,0,1b7ac1d5-3f32-452c-82ab-02a19cdbd9a0
grd_indices_only.csv,no_treatment,standard,posterior,0.410276073619632,0.25,0.00470265081641408,8.13258392733678e-191,c2550288-0890-4c18-a914-754556b9df66
grd_indices_only.csv,clip,robust,no_treatment,0.144452717795979,0.366666666666667,0.0480252276828735,0,d9804e9d-0838-415e-bc2b-b000f1391759
grd_indices_only.csv,clip,robust,balanced,0.186830015313936,0.433333333333333,0.0642714838855613,0,c9cafa32-ac47-4f6f-b7b9-87f8e8486317
grd_indices_only.csv,clip,robust,posterior,0.410276073619632,0.275,0.00495669789607589,6.44522938210128e-142,2503ec07-17a8-4212-ab9f-e859cf243432
grd_indices_only.csv,clip,min_max,no_treatment,0.144452717795979,0.166666666666667,0.000863138364222027,1.2216854973055e-90,cbe58431-987b-4620-b0bc-d93c35bdb2f5
grd_indices_only.csv,clip,min_max,balanced,0.186830015313936,0.208333333333333,0.0242906980953587,0,ece0d90c-b9b5-4d5c-a4ae-6b4953f5a453
grd_indices_only.csv,clip,min_max,posterior,0.410276073619632,0.116666666666667,0.00539032178727483,7.93314878686673e-23,b4e065dc-e12f-436a-a924-4c3168012bae
grd_indices_only.csv,clip,no_treatment,no_treatment,0.144452717795979,0.383333333333333,0.248122583659673,0,a51c58cf-59f4-4adc-9266-5d6affef593a
grd_indices_only.csv,clip,no_treatment,balanced,0.186830015313936,0.358333333333333,0.0797286364620174,0,8ba37121-d952-46c7-934b-07169010dd23
grd_indices_only.csv,clip,no_treatment,posterior,0.410276073619632,0.341666666666667,0.104203919706426,0,d75864b8-9d9e-4cf8-a116-3a772b57d749
grd_indices_only.csv,clip,standard,no_treatment,0.144452717795979,0.383333333333333,0.0421050157766435,0,d5c480b7-31f1-4691-8a62-d20583fd09a6
grd_indices_only.csv,clip,standard,balanced,0.186830015313936,0.416666666666667,0.0619165728095101,0,240e1d1e-52b1-4d56-baf4-b10a498e1e67
grd_indices_only.csv,clip,standard,posterior,0.410276073619632,0.25,0.00470265081641408,8.13258392733678e-191,dd0de154-dd74-4e6b-aa7c-c3e3c5567202
