source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
1,Random Forest,Nothing,balanced,8,,0.9,0.413504389595052,1.0948516618479,61718,d92c034f-3bbc-4dfb-943a-07bcf529abce
1,Random Forest,Nothing,balanced,16,,0.9125,0.378862768953097,1.18879974286645,61718,b779f893-e1f4-4a1f-ab22-cc8fd8b593af
1,Random Forest,Nothing,balanced,32,,0.93125,0.384641222664672,1.203381653136,61718,d612d872-9b8b-4246-a442-ce7b4ad2c029
1,Random Forest,Nothing,balanced,64,,0.9125,0.400251362594696,1.21527393010699,61718,e49e00fd-d1ed-441e-aa9f-19f9efde8365
1,Random Forest,Nothing,balanced,128,,0.925,0.381424493119659,1.24360598422878,61718,e2fda20f-db36-40ef-a845-4991dd863e56
1,Random Forest,Nothing,balanced,256,,0.91875,0.377773068188554,1.25739494909302,61718,b339c4fb-b475-4079-aa41-fb046c3c3162
1,Random Forest,Nothing,balanced,512,,0.925,0.38705601280448,1.24849896162501,61718,569066ae-9857-4550-be57-675e733b0874
0.99,Random Forest,Nothing,balanced,4,,0.85625,0.410035329093356,1.04839927793528,61718,24365c91-c775-4074-a340-0f3e10c7104e
0.99,Random Forest,Nothing,balanced,8,,0.875,0.395279015728293,1.07878816838212,61718,2f549425-5b6a-42ab-80dd-96b7965ec1e7
0.99,Random Forest,Nothing,balanced,16,,0.875,0.371581184306345,1.14074371944116,61718,d83fbd95-eac4-4be0-8484-d6031881dbba
0.99,Random Forest,Nothing,balanced,32,,0.8625,0.386056458183628,1.17417512174415,61718,cb58b481-d89f-44be-878a-69093eaf00a0
0.99,Random Forest,Nothing,balanced,64,,0.8875,0.371959301438216,1.23274261618923,61718,2ecd68f7-3c73-4135-8ec0-e4960753f7ea
0.99,Random Forest,Nothing,balanced,128,,0.875,0.358042236618813,1.26361326356678,61718,8d69bc15-4fc2-404a-aba8-8318d11f4a4a
0.99,Random Forest,Nothing,balanced,256,,0.8875,0.338152945236115,1.28716483962587,61718,04be92dc-7e9f-4e86-a12f-be3121b12bed
0.99,Random Forest,Nothing,balanced,512,,0.88125,0.337915706663988,1.29986502940093,61718,f9df798a-c81e-4b2c-b098-9adbaf592199
1,Random Forest,Nothing,balanced,4,,0.83125,0.439583729691878,1.06149110507707,61718,256af796-380b-4b57-9e6e-41b3205327fb
1,Random Forest,Nothing,balanced,8,,0.875,0.411738375211387,1.11994107943836,61718,810bcbc5-b825-4045-8e30-c7d6abf4e439
1,Random Forest,Nothing,balanced,16,,0.86875,0.397549569380233,1.18453971693595,61718,2421c974-bf42-4b99-b686-78cf0c7cf320
1,Random Forest,Nothing,balanced,32,,0.88125,0.375665459839833,1.20628111438817,61718,319ae283-9b62-4ebf-90a4-9b240210f6e1
1,Random Forest,Nothing,balanced,64,,0.88125,0.34213295484806,1.25765329906466,61718,6b791b08-c7ae-4474-b8b7-856bb4b0734b
1,Random Forest,Nothing,balanced,128,,0.88125,0.321837082422192,1.25780039864501,61718,ba25be82-8e86-4b65-9abd-7763094009bc
1,Random Forest,Nothing,balanced,256,,0.875,0.331684332012684,1.27265879302961,61718,d1e0747b-381d-4f72-8be8-671546a3001f
1,Random Forest,Nothing,balanced,512,,0.8875,0.337175888781892,1.28775165639927,61718,a7cc9f6b-fa51-4b32-b14b-29cc46f82a17
0.99,Random Forest,Nothing,balanced,4,,0.80625,0.318307986627849,1.13421981982083,61718,406962b4-897f-429d-a440-22cb79f92786
0.99,Random Forest,Nothing,balanced,8,,0.83125,0.399110934464468,1.11320776908164,61718,62d74fa4-6604-4370-9d67-2f334c2ee9d5
0.99,Random Forest,Nothing,balanced,16,,0.8875,0.419478698183022,1.14074943815197,61718,6116aa5f-983b-47e8-8972-db57131f0b61
0.99,Random Forest,Nothing,balanced,32,,0.88125,0.413420945756835,1.17433654970208,61718,ef519c82-afa0-4899-9ae2-0a839409791f
0.99,Random Forest,Nothing,balanced,64,,0.88125,0.388477487534521,1.23394278415902,61718,a5a5a407-c548-4c5b-932c-d0ec7ed9f47a
0.99,Random Forest,Nothing,balanced,128,,0.875,0.368321883897824,1.26731869067398,61718,7fdf6038-e914-45a4-b784-d249c3cae5bf
0.99,Random Forest,Nothing,balanced,256,,0.875,0.376502411223691,1.27037922298538,61718,d9025377-7221-42ee-ab18-7599c93b2b23
0.99,Random Forest,Nothing,balanced,512,,0.88125,0.378365695009815,1.28069337495257,61718,5140c2a1-c9e8-49a1-ac33-d26221f667bb
1,Random Forest,Nothing,balanced,4,,0.825,0.366036070835636,1.12547107567281,61718,b7f895c2-00c8-4f2b-a424-6c7af43a471b
1,Random Forest,Nothing,balanced,8,,0.84375,0.373973751820422,1.13891955755081,61718,2edfda54-6398-4419-9c3c-a2dc9d2a2748
1,Random Forest,Nothing,balanced,16,,0.8625,0.394523305299145,1.17726178281573,61718,b244c19c-80aa-4ea1-a8f3-49337d02c579
1,Random Forest,Nothing,balanced,32,,0.8875,0.38197398234397,1.22847395148453,61718,2e34b21a-07a9-4a8f-a8bb-d0395113ad43
1,Random Forest,Nothing,balanced,64,,0.8875,0.364170353951818,1.26686468303348,61718,2b26da3c-eb6b-4943-9f3c-356d1980b93a
1,Random Forest,Nothing,balanced,128,,0.89375,0.377942123043454,1.26652677120405,61718,2c0fb51a-8547-4ead-8b0a-18330cc6684b
1,Random Forest,Nothing,balanced,256,,0.88125,0.398500605159694,1.2713278538817,61718,030f5bf1-26bb-49c6-adca-3b1427736c09
1,Random Forest,Nothing,balanced,512,,0.8875,0.399951132844886,1.27871186399439,61718,3c72dc32-f7d3-47be-a1d1-b1f84b0538f3
0.99,Random Forest,Nothing,balanced,4,,0.8625,0.323795471220268,1.08748247888004,61718,4db3a28a-14a6-4a8d-8fe2-8c7b083ccdc1
0.99,Random Forest,Nothing,balanced,8,,0.91875,0.371114450692888,1.10797563369907,61718,3ef94b83-e139-406d-ba83-225ca286800a
0.99,Random Forest,Nothing,balanced,16,,0.91875,0.359894750992058,1.16827270041999,61718,256327b2-ef8b-4ba4-a65a-d2d234729b8b
0.99,Random Forest,Nothing,balanced,32,,0.925,0.382102300344394,1.188356981468,61718,e0ae5825-39eb-459a-b78d-d8899f137882
0.99,Random Forest,Nothing,balanced,64,,0.9375,0.367514855182466,1.24146414531356,61718,965617c4-2853-4c69-b330-507263ddcffc
0.99,Random Forest,Nothing,balanced,128,,0.94375,0.360416251184882,1.25942259868616,61718,490ae79d-fccd-4c1e-b091-e32f97c4a877
0.99,Random Forest,Nothing,balanced,256,,0.94375,0.343445549026677,1.30038897554623,61718,69ff72fb-d21b-4a82-a9a7-982015c98eda
0.99,Random Forest,Nothing,balanced,512,,0.94375,0.3423379180305,1.31806068107402,61718,4cc8a62b-200d-48c7-a077-8f601499500a
1,Random Forest,Nothing,balanced,4,,0.8875,0.462971584761567,1.01865212728563,61718,9e3a69f4-4833-4762-a378-c8153e2b420b
1,Random Forest,Nothing,balanced,8,,0.8875,0.432362496685532,1.05227669309616,61718,135479c7-e047-4acd-bfd1-e17599715716
1,Random Forest,Nothing,balanced,16,,0.90625,0.419399462890088,1.12486302028613,61718,05b6106c-39b6-4d12-826a-49d7deef5ca2
1,Random Forest,Nothing,balanced,32,,0.91875,0.394225280350853,1.20121380900255,61718,26e3b1cf-7c61-4c93-a9bf-2a11881c005b
1,Random Forest,Nothing,balanced,64,,0.91875,0.331343534855266,1.25781836622816,61718,23d2f1e2-8f51-400b-b83d-7bf3e82541ae
1,Random Forest,Nothing,balanced,128,,0.925,0.33891945972652,1.2645479990893,61718,c0618d98-a90c-4f80-9436-667bccb68807
1,Random Forest,Nothing,balanced,256,,0.94375,0.343847906129055,1.26629487726659,61718,53006335-0410-47f0-bb6f-d25e5756c5ba
1,Random Forest,Nothing,balanced,512,,0.94375,0.354228301330579,1.26533640361624,61718,f3035b0f-4b98-49ed-b1b1-5ebe06215e75
0.99,Random Forest,Nothing,balanced,4,,0.8125,0.337612594630893,1.08473214968881,61718,a4e53b5a-8c67-4028-b003-18ce73703369
0.99,Random Forest,Nothing,balanced,8,,0.875,0.412628547894245,1.0181330279418,61718,e75ae955-a75b-47b8-9e85-ad3a2f921f2a
0.99,Random Forest,Nothing,balanced,16,,0.875,0.419009003384259,1.07517300450552,61718,dde99398-ee1a-4e4d-bffe-78dc066d1876
0.99,Random Forest,Nothing,balanced,32,,0.875,0.391882670429815,1.15025423324392,61718,a14ea2c7-2153-498c-a663-9ff8add527bc
0.99,Random Forest,Nothing,balanced,64,,0.85625,0.383489654277338,1.18906307443208,61718,dc6bf413-e0a1-4a50-a4ea-86bee6edd04f
0.99,Random Forest,Nothing,balanced,128,,0.8625,0.374448992831085,1.24163446501497,61718,3ea137bf-8b55-43f3-9c24-5591637bef03
0.99,Random Forest,Nothing,balanced,256,,0.875,0.378707346648712,1.25336100879153,61718,6eb1693a-ca39-4cdb-a763-e7c905501208
0.99,Random Forest,Nothing,balanced,512,,0.88125,0.382954973553954,1.25086375648001,61718,1732ab40-eff5-4a07-9efe-097f23513c45
1,Random Forest,Nothing,balanced,4,,0.8125,0.360377317882421,1.08666302268935,61718,9491131b-9305-4fa0-ac85-98e81f02b22a
1,Random Forest,Nothing,balanced,8,,0.84375,0.370480683927861,1.09718109768385,61718,d3a99256-412b-4b1e-a898-66fc3c3ee41b
1,Random Forest,Nothing,balanced,16,,0.875,0.370909833526051,1.12571744465689,61718,ccdae449-464a-40f3-be74-f771565dde20
1,Random Forest,Nothing,balanced,32,,0.8625,0.381245608085195,1.1768559211684,61718,4aa5e446-9413-45b3-ae9c-8d58b40d4201
1,Random Forest,Nothing,balanced,64,,0.85625,0.378038167275046,1.19976044186497,61718,66480f80-2965-4017-b6e9-99b586a9cc3d
1,Random Forest,Nothing,balanced,128,,0.85625,0.360043303601304,1.22363265151495,61718,19628b48-7e2e-43d0-9ac4-3e57739b1446
1,Random Forest,Nothing,balanced,256,,0.86875,0.35411365246939,1.25689370604363,61718,0febf739-05a6-4a92-8367-0761da5c22f7
1,Random Forest,Nothing,balanced,512,,0.875,0.355834210285423,1.25996884968103,61718,a8c3b09b-37b1-4380-8228-6d02a1999d11
0.99,Random Forest,Nothing,balanced,4,,0.79375,0.306273070860968,1.1172018693465,61718,a93d5144-2f57-4dbc-813e-bb5e967b634d
0.99,Random Forest,Nothing,balanced,8,,0.8125,0.271489829500078,1.08378062812654,61718,8859bdd2-6428-4bf6-a0b9-7a357845d9a2
0.99,Random Forest,Nothing,balanced,16,,0.825,0.265588138293869,1.19385757537967,61718,5a28b050-d547-4326-95f6-81976f156737
0.99,Random Forest,Nothing,balanced,32,,0.8625,0.259454974670903,1.26373542913487,61718,bb35b0e9-ac9c-4b81-b50d-d8c53b3986ce
0.99,Random Forest,Nothing,balanced,64,,0.88125,0.26300468473021,1.29597926518656,61718,ea22bf02-64e8-4663-aa81-cee8815ca6cc
0.99,Random Forest,Nothing,balanced,128,,0.88125,0.254922305151588,1.31899997422116,61718,fd5c7f54-5a85-4842-9424-06bd1f65cc36
0.99,Random Forest,Nothing,balanced,256,,0.875,0.255571162341077,1.3441516081266,61718,e7736464-b9bd-40b6-810f-e517a578499d
0.99,Random Forest,Nothing,balanced,512,,0.88125,0.254828734546134,1.34165832928019,61718,b6ea29d5-41e3-4f65-a65a-283cbea1be41
1,Random Forest,Nothing,balanced,4,,0.81875,0.325401140167674,1.0337313386349,61718,abb70390-e1f6-43ce-b8a1-a11f04ba0998
1,Random Forest,Nothing,balanced,8,,0.825,0.361882125162318,1.03718130262733,61718,8c7fdd8c-92c5-464a-9dd2-23bf28116289
1,Random Forest,Nothing,balanced,16,,0.825,0.322568893490634,1.11429108742161,61718,4b4288bb-baee-4902-ad08-c7e8dfdd7f44
1,Random Forest,Nothing,balanced,32,,0.85,0.27307920754845,1.19148044406967,61718,edfeea49-12ed-469b-9074-2382e2792417
1,Random Forest,Nothing,balanced,64,,0.85,0.26467039320016,1.26888646580417,61718,eb8ef673-336a-4fa1-9958-4b5ba3519558
1,Random Forest,Nothing,balanced,128,,0.8625,0.272430099851331,1.29777333120889,61718,dfe7d984-e521-44d1-8122-8cad02c2f7b8
1,Random Forest,Nothing,balanced,256,,0.86875,0.267391047251184,1.31229675075472,61718,e14b3691-df1b-43f5-af22-aa4f75050777
1,Random Forest,Nothing,balanced,512,,0.86875,0.26133364620698,1.3161925406489,61718,d59eee68-df19-4363-9b5f-e8bc36dfe834
0.99,Random Forest,Nothing,balanced,4,,0.85625,0.346141879784632,1.00858553446124,61718,5c3ea38e-7923-4d8e-9729-5b644d666b68
0.99,Random Forest,Nothing,balanced,8,,0.8625,0.36861868759364,1.07931757834285,61718,12337895-3aef-4718-83c6-3cd051f70282
0.99,Random Forest,Nothing,balanced,16,,0.89375,0.325873917197205,1.15145613329001,61718,2ec9969d-0f61-4c79-845d-7598b3dba754
0.99,Random Forest,Nothing,balanced,32,,0.91875,0.31870025896098,1.20093785333488,61718,9d3a8869-2f52-4263-bcfc-370407d0f109
0.99,Random Forest,Nothing,balanced,64,,0.91875,0.333704709670251,1.26686966396466,61718,04d67cf6-3cf7-4854-bd66-b0a385e891bf
0.99,Random Forest,Nothing,balanced,128,,0.90625,0.34301467963563,1.26112335649257,61718,3404c85f-4e9b-46ad-8b61-f8718670590a
0.99,Random Forest,Nothing,balanced,256,,0.925,0.334368559982914,1.27466876358392,61718,2422bebf-0188-467f-a1df-57000b81c06d
0.99,Random Forest,Nothing,balanced,512,,0.9125,0.322350444194205,1.30555788479744,61718,5e1e2feb-db78-4291-8ba3-69f478efe08b
1,Random Forest,Nothing,balanced,4,,0.89375,0.3417068769519,1.04724277045286,61718,8affe901-dd37-4546-a73e-0972b57af886
1,Random Forest,Nothing,balanced,8,,0.8875,0.353818908105553,1.08152999304175,61718,59d83806-9fa2-47b7-b48b-40545ef8063c
1,Random Forest,Nothing,balanced,16,,0.8875,0.333358173543072,1.14914103144505,61718,5420055b-4ea0-4ace-9404-6d97d91a9803
1,Random Forest,Nothing,balanced,32,,0.89375,0.340299398508205,1.22529497849235,61718,13addfa7-9d00-41dc-b1ed-e96b468e667d
1,Random Forest,Nothing,balanced,64,,0.90625,0.328462754033458,1.27113086138995,61718,d933c453-9855-4d26-aa3c-d995273c7689
1,Random Forest,Nothing,balanced,128,,0.90625,0.334752993270232,1.2955602468458,61718,b40210fc-d664-4c69-a7f8-cd4481e32970
1,Random Forest,Nothing,balanced,256,,0.9125,0.359668456609812,1.28607594870038,61718,790f1605-17e9-40d1-86f9-a6bfddd4dbcb
1,Random Forest,Nothing,balanced,512,,0.90625,0.345342891560501,1.29505760840668,61718,8cf174aa-da0c-4ad9-889a-1350896c48d3
0.99,Random Forest,Nothing,balanced,4,,0.9,0.40780055936219,1.02965660137953,61718,ad0b04a7-f8eb-480e-bf7d-d6d165e9ec6e
0.99,Random Forest,Nothing,balanced,8,,0.90625,0.375281158224131,1.05629654703316,61718,fdd7c2d0-70f8-4056-ab56-1926f940f24b
0.99,Random Forest,Nothing,balanced,16,,0.925,0.375610301015748,1.11426648320184,61718,602544ca-bfd1-46d5-af33-b510d7337c2b
0.99,Random Forest,Nothing,balanced,32,,0.9375,0.335647368427639,1.21862454564763,61718,8d5f6814-663d-4dda-bdd7-767910b08c76
0.99,Random Forest,Nothing,balanced,64,,0.94375,0.333462712079263,1.25108250110011,61718,313c1ba7-6fe0-4b6e-9e7c-55714cfd7b8c
0.99,Random Forest,Nothing,balanced,128,,0.9375,0.325871291675425,1.27030466157063,61718,6461e18c-b1a4-4326-8e71-d52457af20c6
0.99,Random Forest,Nothing,balanced,256,,0.9375,0.346384050808165,1.30086175120928,61718,f12b0b08-d2bc-49fe-8aaf-a1dd42383286
0.99,Random Forest,Nothing,balanced,512,,0.93125,0.346409702731598,1.30079007472257,61718,9fe8dcb6-1516-4824-b1bd-8a3e38c37e79
1,Random Forest,Nothing,balanced,4,,0.84375,0.406903636143762,1.09799037105562,61718,93e476da-db1a-4d79-90e4-4063e375e62d
1,Random Forest,Nothing,balanced,8,,0.875,0.347007956051167,1.13422690973771,61718,5030f4d3-3c27-402f-b637-de39d5558278
1,Random Forest,Nothing,balanced,16,,0.9,0.366930107962813,1.17450648643581,61718,7718a620-f3e9-4036-90c0-b074b2ce08f9
1,Random Forest,Nothing,balanced,32,,0.9125,0.35736680503365,1.22905044317942,61718,707de673-ef84-469f-89c0-e645637ed4f7
1,Random Forest,Nothing,balanced,64,,0.91875,0.352313468474202,1.26793931383597,61718,70e57179-02c7-4d46-a77f-ef99232dd60b
1,Random Forest,Nothing,balanced,128,,0.925,0.356720816844146,1.3034618331303,61718,7e10084b-8155-4731-81b5-af865e7e594f
1,Random Forest,Nothing,balanced,256,,0.925,0.360793326588931,1.30873723886247,61718,81d45676-bf77-43a6-b8e9-db5bc3796aca
1,Random Forest,Nothing,balanced,512,,0.925,0.367753977268389,1.31334142827228,61718,b375381e-235a-4cfb-86d5-e800fced857d
0.99,Random Forest,Nothing,balanced,4,,0.8,0.29233526800496,1.12152393768521,61718,c0676e40-aad9-461d-8dd4-fff19c99b7bb
0.99,Random Forest,Nothing,balanced,8,,0.85625,0.360390557403973,1.13910035443122,61718,3c4ab9b5-a93d-428b-8c8b-43683c412360
0.99,Random Forest,Nothing,balanced,16,,0.88125,0.382176609967112,1.14167907208736,61718,746b0ba0-55eb-4ecf-83bc-ef057f663386
0.99,Random Forest,Nothing,balanced,32,,0.88125,0.388614757925371,1.18720300126291,61718,07aaa402-d63e-418f-8455-c0d6bec8151e
0.99,Random Forest,Nothing,balanced,64,,0.8875,0.383441967534454,1.22250395582656,61718,61dfda02-52fb-4ff3-8dea-c8bdc86d04fc
0.99,Random Forest,Nothing,balanced,128,,0.9,0.364571955343835,1.25063760328221,61718,8186b1b7-dbb6-4f43-886b-79a2f8a1d150
0.99,Random Forest,Nothing,balanced,256,,0.8875,0.371263854006025,1.26665949669157,61718,236b0737-f0de-4ef1-83a8-410d64b500cb
0.99,Random Forest,Nothing,balanced,512,,0.90625,0.385665179030436,1.27139737477262,61718,60d15f63-293d-4c10-84f2-070c4776859c
1,Random Forest,Nothing,balanced,4,,0.85,0.37810310935869,1.10693503905937,61718,d6866f85-da73-4001-bf2c-f9e0802a480d
1,Random Forest,Nothing,balanced,8,,0.8875,0.369282385037077,1.13637861180412,61718,cb5259d8-cda2-49d7-8f69-9675163c3b73
1,Random Forest,Nothing,balanced,16,,0.89375,0.408504813043801,1.17098729553894,61718,22a8de91-7aa3-4c88-862d-0426f44acb87
1,Random Forest,Nothing,balanced,32,,0.88125,0.403309136029764,1.21603687136657,61718,d360e9be-dc62-4672-ab59-7825ef8b5b7c
1,Random Forest,Nothing,balanced,64,,0.9,0.371542035268381,1.24663751108068,61718,66fd00b1-39ec-4909-9e58-8d282e9b569c
1,Random Forest,Nothing,balanced,128,,0.89375,0.380924944725141,1.25842149128466,61718,a114345c-b736-4b0c-9648-601b1e94921e
1,Random Forest,Nothing,balanced,256,,0.8875,0.370104068770764,1.28209568634243,61718,37e6cfd5-9fdf-4024-a67c-daed988986ec
1,Random Forest,Nothing,balanced,512,,0.9,0.385224685113266,1.27538982439476,61718,27bb317c-856c-4a79-b3b1-51119736407d
0.99,Random Forest,Nothing,balanced,4,,0.8125,0.417271309193537,1.05679221596214,61718,fcaab19c-9853-4639-b4ad-e649f7c86650
0.99,Random Forest,Nothing,balanced,8,,0.88125,0.381536872288339,1.09035828750333,61718,2700ed8a-79f7-44a3-821c-06a5fbba863f
0.99,Random Forest,Nothing,balanced,16,,0.8875,0.410454756760048,1.15399533853198,61718,135ae7da-4802-4646-b856-397081f8b929
0.99,Random Forest,Nothing,balanced,32,,0.8875,0.383170296316535,1.21931128108616,61718,d545f7e4-749c-40c6-9e1f-9ece3420f935
0.99,Random Forest,Nothing,balanced,64,,0.8875,0.358505617967822,1.26817840765186,61718,a880f59b-5aa6-41e0-aaa1-10d838d61464
0.99,Random Forest,Nothing,balanced,128,,0.88125,0.343912777543403,1.27920068317523,61718,384d70ee-de0f-4935-887c-95b6a717a657
0.99,Random Forest,Nothing,balanced,256,,0.89375,0.338446417905323,1.28838163296312,61718,4c8e1a17-4c4e-456a-946a-db07aca54971
0.99,Random Forest,Nothing,balanced,512,,0.88125,0.332212722697474,1.30965638729937,61718,ae3a4a59-b47f-4ae6-bf16-5c4453ed6057
1,Random Forest,Nothing,balanced,4,,0.81875,0.412826746904633,1.07204575224696,61718,5e0700a8-e270-4ca1-89ad-0059d4475f15
1,Random Forest,Nothing,balanced,8,,0.8625,0.36397415335376,1.10313554681458,61718,4286681a-4841-4058-8b9e-3f89ed6e4156
1,Random Forest,Nothing,balanced,16,,0.8875,0.354368563734986,1.16217916054757,61718,e5b837e0-379f-4a99-ac00-c4c755cc9994
1,Random Forest,Nothing,balanced,32,,0.89375,0.365079316283291,1.21556032948691,61718,fafaa67b-a82c-47b0-b3ff-03b28c135805
1,Random Forest,Nothing,balanced,64,,0.89375,0.361681314700684,1.23254881020779,61718,ef6e689a-972a-44d9-af76-2337c3583abd
1,Random Forest,Nothing,balanced,128,,0.89375,0.353949720077329,1.25734514142831,61718,65cf53bd-8b86-4b8a-9e42-2be45383a8b3
1,Random Forest,Nothing,balanced,256,,0.89375,0.355691087445159,1.28321627263054,61718,834b1d38-e568-4127-bb0b-1ab212a233af
1,Random Forest,Nothing,balanced,512,,0.8875,0.330886694213249,1.28891763287152,61718,f2ed8412-641d-49e8-a1ad-314343915a31
0.99,Random Forest,Nothing,balanced,4,,0.83125,0.289568951312555,1.10632891522979,61718,2ebd7826-92e1-48dc-af4e-b8b03363e5e3
0.99,Random Forest,Nothing,balanced,8,,0.85,0.327741596256968,1.0915289604913,61718,8134bfbb-d454-4066-8998-7c729d504034
