"PRInorm","SRPI","PSND","Carter3","Datt4","SR8","Carter5","X442.593_5nm","X662.593_5nm","Datt3","EVI"
0.0341243432367787,0.821960191259657,0.875097087213684,0.122275969622565,2.91512168585589,0.521397409838826,1.64388822141451,0.0305036215375403,0.0377778363852049,0.0952590768672637,1.10309603958486
0.0339111650795226,0.846297477334147,0.859132640231492,0.134905414615379,2.2459586291047,0.589374780952065,2.39937728118165,0.0323368389030816,0.0347684828043901,0.341825089530294,1.08214904571649
0.0297905570806629,0.706289471495634,0.842041894384996,0.154283923314646,2.38249159898406,0.518983380061103,1.62283475959404,0.0333616242524541,0.0450894477030996,0.0361211931647063,1.14270771036504
0.0343303787278952,0.977299346128059,0.84308915123899,0.142950910114988,2.45320433155383,0.566433456279891,1.95671995586115,0.035745747098789,0.0381486767512068,0.225812374192838,1.09030739510951
0.0504749846971781,0.97175757831365,0.84892175386666,0.13307893891061,3.0390780665426,0.575325462878914,2.04327697749902,0.0311933519810685,0.034421958541268,0.299639020969316,0.960694269186547
0.03722891267879,0.861760305407099,0.859801998735809,0.136888986219653,2.29193246152805,0.516415164296045,1.79445383177203,0.0321917364593254,0.0399899027743716,0.158711901183034,1.12530896149492
0.0440557124657979,0.851688275352504,0.885543725106709,0.103041155135738,3.41531419347699,0.514363392858614,1.53951244662068,0.0270654723018035,0.0344833047499161,0.255381567358434,1.09787636994379
0.044381214914605,0.851106167523146,0.859281138136678,0.139318464832132,2.08176565845569,0.509527457537336,1.77168922142654,0.0345168185196571,0.0466234359273417,0.0579638603032335,1.26278367276036
0.0315023994712473,0.642914730278775,0.861356598889165,0.144132563153578,2.5694678515723,0.669921101708467,2.65649328107596,0.0327595795090445,0.0345802524559877,0.486700811171444,1.09188251817868
0.0321443999119451,0.871291867819134,0.858608348865507,0.126722251546328,2.292688711185,0.608113568828472,2.39464202801987,0.0328056001103209,0.0345081167112358,0.37344371940603,1.11282744727093
0.0247899630299572,0.700107351429589,0.881229656546964,0.127129095473883,2.69721972592738,0.528921651318696,1.88236161658339,0.0331895456153807,0.0388052485535054,-0.0611927808862524,1.07945162864398
0.0479184550015093,0.917294009156915,0.828813788372382,0.150641914850992,2.7075574613103,0.562803386505497,1.56441739349536,0.0367522508159307,0.0450257598064782,0.0864408008475586,1.16803212290574
0.0824485923410158,0.590533865795523,0.650354645132306,0.327820564378817,5.62456058750394,0.830322265136806,1.47809731481247,0.0553518456982315,0.075884013052792,0.534867416793617,1.52329208869312
0.0820664780912653,0.694009222589094,0.628119743594,0.33297332770937,4.08017889984391,0.726632903311596,1.28742925892128,0.0609193833857233,0.0859763907110037,0.161730238272963,2.13263290600794
0.0904553715558327,0.75721276191414,0.533703298204565,0.429962114951318,7.82098616349297,0.886690986545375,1.29584795068264,0.0595286395826752,0.0721624019481472,0.620335528233277,1.10928763578475
0.0817462462616577,0.688790142746686,0.626087020033305,0.355147771717567,3.38989203356822,0.729982991631949,1.29445597325938,0.0655994031920324,0.103109669799437,0.172462724986949,4.63897343085613
0.0844722076952746,0.535143261858925,0.6444807516341,0.343216809692122,4.57441272793453,0.830217903027752,1.44939533392672,0.0660119431975912,0.0992912231541197,0.4952231347278,4.38674571150058
0.0685268984262183,0.779585739895756,0.637791261311011,0.325513634299509,6.51596353325413,0.845788438188549,1.49641551899013,0.0517325990032108,0.0596292473198481,0.513629541654837,0.942166887995615
0.0451390281661817,0.781840391168851,0.659511442826738,0.314327268037818,4.7263196963351,0.691733280778706,1.21543592575932,0.0501419270987978,0.0648034324821391,-0.238209720901302,1.16069869251479
0.0926877427445357,0.662734211648483,0.599771418302926,0.373532087459494,3.86963452566245,0.739079656280457,1.2444282112496,0.0696156680874316,0.105768698657081,0.0508830534570663,7.08092788616607
0.0807324069265157,0.595297972650008,0.664642815315729,0.316277507498259,4.98794777635346,0.813908730222868,1.5255555206176,0.0565267087728766,0.0765052528850841,0.475644793093608,1.6521865221051
0.0823697499291272,0.499819820538347,0.700046003871161,0.290649825694972,6.38586082804348,0.83603150165788,1.46969092470694,0.050457336952001,0.0811553777799813,0.664244707304122,1.5346300050834
0.0665509004349418,0.694825401096313,0.692226180188183,0.280268648839882,4.75738716425547,0.723987652846769,1.28221321516618,0.042037395691795,0.0605548612908247,-0.0378344787322071,1.01423510467485
0.0876989688926589,0.529428649984337,0.587600207091181,0.390143520027118,6.45173767450209,0.879062547479989,1.31698248605215,0.0614305858440724,0.0971362772828237,0.616691837637285,3.50275970374401
0.0843678420246796,0.525590504717671,0.706768031625026,0.287068925634209,6.12661522419366,0.820134570870968,1.51791654938839,0.0478114485674134,0.0734027623158568,0.60915516912245,1.29625611682485
0.0885505951574115,0.590979023656197,0.714187530453083,0.275870681655056,6.43482128346067,0.804203736192871,1.58311515917307,0.0438011677230967,0.0608687391245241,0.557679852678508,0.965635970820189
0.130178840892331,0.750156297329642,0.706002624576344,0.258195356724294,4.96886746380001,0.640236653043514,1.46795868166871,0.0425519024571842,0.0546812835402087,0.0556618107939749,0.802767780972535
0.0743604276800685,0.697517958838982,0.672010883857665,0.294687995543328,4.92332331593662,0.716849409161815,1.29599090081308,0.0433741480920862,0.0640459821507605,0.139862893225953,1.06104924615351
0.0668275376063543,0.668492268891603,0.59654024539704,0.352113037132172,4.81941932986396,0.743841006982382,1.29395006955937,0.0505510174337709,0.0716837352957163,0.135760982093613,1.41116215786613
0.115461384012693,0.510137169892066,0.60696741771133,0.3921610372222,6.79913669490978,0.874161956811505,1.28567018645641,0.064469036436652,0.107664517518946,0.705944521093456,6.30490533686541
0.123985147005985,0.596674361075597,0.610203341730709,0.392830724344014,5.63477636567458,0.828526638531005,1.3804440475514,0.0604166645149631,0.0884769207453327,0.442413062982409,2.11673782482716
0.105694433838866,0.743676779602197,0.611621563742473,0.383262022250052,5.2273265465378,0.732471882549986,1.19312665007052,0.0563827321747036,0.0820340256850992,0.0912673840196785,1.69888558270167
0.128489847195086,0.468996807589954,0.611048773942589,0.41255738500495,5.42708577143987,0.843423078538629,1.31103736016513,0.064836547614169,0.114203679756698,0.578945321017346,45.8282537509144
0.104635658700011,0.788346018361673,0.627119555232279,0.353235511064573,4.87895167233384,0.751975586902344,1.30546083298623,0.0556420547520325,0.0786733866549829,0.152838090087381,1.39522294708234
0.0898817368311002,0.497575109595396,0.591325046124823,0.391921850824071,7.2042078585142,0.898123706580717,1.27483819505619,0.062977228261385,0.105151128079548,0.749306703065504,5.94183350969676
0.11916073016228,0.64530447565545,0.620173689447377,0.357139116704474,5.04276314849148,0.731146899856581,1.25889031545592,0.0534807333064003,0.0855238524226402,0.287204037170981,1.6024954217423
0.111823702550967,0.571761201518785,0.596113043693526,0.402229631240024,6.06882474058131,0.855187408740035,1.33483045875728,0.0625617654037856,0.0942252372499304,0.566435492837747,2.86581074743212
0.271540867227527,0.597839407335424,0.43913031831226,0.571708548594625,12.2706025731565,0.941850893209719,1.10073758200261,0.0619400681445539,0.096423217296405,1.15442124004398,1.72788929093266
0.199794652755474,0.689486666843351,0.479579779551466,0.478314567894162,6.05154998138892,0.786470301627308,1.11502322713003,0.0622164792502712,0.103304111194105,0.251887568951581,4.20336778304531
0.130683979733046,0.648122627036024,0.521457425577905,0.443495451216571,9.8688573347941,0.913504319277817,1.21163408606912,0.061729166651516,0.086393777418308,0.828566444572593,1.42462263776433
0.190951870179603,0.699512174886375,0.50108701554718,0.488871248783404,6.95459124640049,0.820672512496525,1.15395012385816,0.0588419180736982,0.0871155405312943,0.0504242879579706,1.55641095924193
0.214832292050891,0.694318236083739,0.451715836439096,0.553360286148411,7.59623350226089,0.849834774973127,1.12168163820732,0.0596793083564658,0.0848911772220382,0.172170587426361,1.46868411294207
0.233731099362876,0.711077919561851,0.462788490646284,0.518436571733451,7.85264540911384,0.823307901359995,1.17708909528268,0.0559342225258281,0.0760187933006872,0.0160440076324248,1.06611010205358
0.410061999595884,0.698067012816794,0.368929618797915,0.652795188275521,9.53081303736171,0.886428351951135,1.0977085700916,0.0636286460851453,0.0913676221051008,0.645933274543131,1.78247298759162
0.0590890569322833,0.660980209847447,0.695506273430651,0.313139288209199,4.40093348032391,0.69989333854724,1.29380792628411,0.0476706442301656,0.0798174283627033,-0.0360705411140693,1.4094842680165
0.117300387037052,0.682500261261017,0.656227067497714,0.352646945748032,4.76521111965991,0.725380332617004,1.26393872187912,0.0591533740606974,0.084722687127893,0.0858264145455748,1.54289982185868
0.13282432183769,0.514583159287249,0.642569294445352,0.360946528402464,7.58514225720673,0.859593938575527,1.3041495361911,0.0591298671893481,0.0997753045272535,0.756000291599873,2.45043180192534
0.116285711067039,0.643716652068642,0.648697608875243,0.380813284270745,5.03353137768518,0.738191370224232,1.26576726739638,0.0528126164963625,0.0897475471112312,-0.0102502867538713,1.66529345796528
0.0826365586855362,0.677299738878441,0.672319862046314,0.330064048399668,4.3744892852086,0.694094406772366,1.36459519539388,0.0548364065353996,0.0727861350527603,0.387116260813265,1.22179564872277
0.093953360909566,0.622775767990897,0.686350766726892,0.331290217312908,4.5354454863145,0.719804403721897,1.3109544205058,0.051788638941589,0.0785854626713507,0.248448127185144,1.3933177382936
0.0824245996888957,0.77551230955881,0.672984129624156,0.343002574280237,4.31284402352478,0.703437697760473,1.44001337239274,0.0557489288309546,0.0753234756870241,0.14135408458254,1.393903685198
0.0942391473509932,0.656700960830873,0.685911217403105,0.328168959246731,4.75952681866182,0.707977748098649,1.25053219185363,0.0547973504708644,0.0906262650518469,0.0268065456804351,1.83355363926203
0.294585052562262,0.613736021625218,0.364065790488933,0.66448800684591,7.24427201602931,0.914900864393354,1.09216023289661,0.089948949677065,0.136452146730795,0.770144228519983,-0.464573310439712
0.159157012279383,0.598920349663211,0.560987025552535,0.45004243561568,6.29163971349703,0.851501700773242,1.2708976965479,0.0701244273544612,0.106734562999801,0.53359276714035,11.3726250282406
0.16247497897487,0.500564653002888,0.558656498831416,0.448820093461316,5.49165240620051,0.856875328470018,1.255782701096,0.0776538470167737,0.134209732350396,0.489006089837793,-2.08182586362626
0.186761727973163,0.556212487473711,0.528305726122246,0.483743862893498,7.57401936421522,0.877544653459049,1.21122039119925,0.0661737343937763,0.106026501537498,0.62529560387288,10.6981327701453
0.1377362425089,0.607836794341642,0.462891813588317,0.523929048734854,6.72248710411835,0.913651823192148,1.16970359521253,0.086251201804324,0.128836197785055,0.708843003586958,-1.16832000403804
0.145848084665522,0.656400937964734,0.565690293120533,0.388833015584054,5.87490802736661,0.766231656189692,1.19625211668486,0.0583431197098283,0.0968325828467864,0.116778442666059,2.46594508963465
0.16355864152216,0.524666066572209,0.536897868491818,0.466972221990239,5.96775162359828,0.873782042483954,1.22445367981812,0.0799340520754629,0.135697507348974,0.558251013400628,-1.60959391005513
0.15257249567686,0.570769357344473,0.608274353818899,0.403090704197528,5.55968342846388,0.823470444636438,1.33698315761069,0.0669426632893862,0.107138139333567,0.368665916352788,5.61424814148733
0.101129749150903,0.628936131248188,0.66340031543566,0.31138209912357,4.48927740228505,0.788842569564001,1.53961768320559,0.0598445578238717,0.082995293136648,0.215317492279408,1.84455280917237
0.0571895309270393,0.499374053585553,0.625583785719332,0.337847569648599,6.25176148589129,0.899690816549006,1.36139756718463,0.063518051590603,0.10127238604252,0.684632584501477,4.81937545158417
0.0990419576723131,0.688393070139275,0.658330498515878,0.32281315791735,4.58373468531629,0.758152892147032,1.27366197301773,0.0594079176223609,0.0803725698699018,-0.0292190314453272,1.74137879263969
0.127267128810137,0.621523164658045,0.550892642430897,0.396944658264685,4.89150709316062,0.828302201981029,1.16923690539524,0.0654469697524632,0.0995244583792197,-0.181243020139893,8.63420953252691
0.0596208239287216,0.491760049866325,0.620375919486623,0.346784942729978,6.6216210737088,0.908493402813876,1.32087866027392,0.0656061318701043,0.10834129743466,0.738332649144075,8.90740225013622
0.0850616584522465,0.587908356603086,0.591911738170001,0.366807133266406,5.04988589782535,0.866172152663117,1.39125128283465,0.0665389592279047,0.0959429865409873,0.322299591947938,4.70412102144308
0.100811251248909,0.626439711011058,0.596027107515123,0.358723054964192,4.66546027860586,0.811576229641213,1.35299194691042,0.0656043805666836,0.096468697120606,0.154970994517962,3.79909956447905
0.0701869694666384,0.511415935831536,0.680727998444485,0.293032692651249,6.19367421755122,0.862969897301495,1.47818373384942,0.0542429561931954,0.0826907992895828,0.617299868653073,1.80765097898245
0.0861076401760689,0.621923392225368,0.780935970938362,0.262585350012075,3.24095918763466,0.596632416893386,1.57097813969219,0.0372445923708217,0.0649083506775362,0.0723032439149024,1.142113135477
0.0896821100598312,0.519363612835145,0.769908512836807,0.254709000356775,3.97728853241256,0.71934618223491,1.82444725377792,0.0432810619185655,0.0655078939525413,0.310400521931225,1.25978344382676
0.0788038380568261,0.550580309372719,0.715386493370235,0.290660595016314,4.6161967430942,0.75640996939726,1.41453118397145,0.0468686057449677,0.0806561003301116,0.129401044897816,1.47340640972536
0.0736038327650841,0.605457825398696,0.761637120056278,0.244449408150443,3.58359243846932,0.683957814227711,1.73214065646133,0.0439223705092515,0.0667119768294998,0.140956052216973,1.29534774317115
0.116191095973771,0.386357642485547,0.800817862332603,0.251221148420759,5.31519556210859,0.735010355013542,1.67813835650781,0.0364850358165899,0.0722851396212265,0.554467184343827,1.23925227511024
0.0653215556091461,0.640348033721878,0.769523944608703,0.258026916752037,3.40228140020486,0.640712299801161,1.55855464291513,0.0413591945414129,0.0666885002547253,-0.0398305578320372,1.23569084819944
0.0604357631646401,0.614543975357448,0.732164167632832,0.258994193841051,4.72113329288864,0.733565128967365,1.38837944947072,0.0451216335073473,0.0714464069401288,0.152427317211373,1.29514361227779
0.0928955567230291,0.413323127811487,0.751835910979999,0.255794827740668,5.69992498267555,0.801893932441104,1.60437556454227,0.0444827327947904,0.0808798062071352,0.525298891003201,1.51814725454343
1.73220055860355,0.573398069188042,0.240015883374694,0.886881344000209,6.01163018469243,0.908339927210853,1.0178265192824,0.115173189239962,0.189504059647139,0.892088210105903,-0.0458484097656787
1.39805694455599,0.612858507062672,0.222547591108043,0.872614474433366,5.9770068285087,0.924302714191224,1.02051404856434,0.123559058295024,0.191214279769173,0.880163612922331,-0.0460758210555186
3.08227954074111,0.511351246979729,0.247068837172042,0.951779329119676,5.09541205646232,0.850506637651284,1.01696847690758,0.113028218353847,0.203853554930925,-0.817925038233176,-0.0383140165468667
1.93472804186346,0.526684994237139,0.241304227593608,0.921893091238655,5.2777194843183,0.860336165029073,1.02273668563039,0.112615219712188,0.191961275148101,-0.292677710934671,-0.0537118360519782
3.19041685599161,0.569025051739432,0.220638579639758,0.902686842447828,5.8049609024733,0.910964310299797,1.01515954982938,0.119719319548776,0.197794488177306,0.493647179623134,-0.0224073757159763
1.14757859490715,0.55641790984549,0.278943718606626,0.862667101042887,5.63729522795631,0.851344233143682,1.03267996239875,0.102655239416058,0.176058991941366,-0.125829950996412,-0.11401094765565
0.929109759165237,0.536393753199394,0.285638974547123,0.923955120816595,5.27931501268104,0.830095959719543,1.04951593494195,0.108164006919452,0.191304556829043,1.1282635695388,-0.132164449037218
2.26233867680836,0.580064027294915,0.227526712939023,0.896468753791253,5.86925836167614,0.911304016428971,1.0155864263381,0.120235502075055,0.196001575277661,0.782255046824262,-0.0324541221681765
2.220519476571,0.571435403752101,0.232663474181324,0.894764464270166,6.16684202189414,0.910055490801548,1.0158024013179,0.11321376112748,0.18680564600925,0.822574608174519,-0.036365756495156
2.48505876538008,0.563852409816407,0.24868999182459,0.873718198047651,5.77310637452022,0.8957842215027,1.02513611533819,0.117644067549152,0.198168251197786,0.286064631391381,-0.0347798141452249
1.36896144166071,0.591345971979476,0.241684453506492,0.941427585755959,5.04512180287663,0.876600790279063,1.03055939042208,0.119703372540645,0.197076698293069,-1.90438558770461,-0.0700070763069838
1.34736539947393,0.582462903312377,0.229187751691849,0.897811221915118,5.4944497339423,0.913561556582191,1.01609155849368,0.125070142538535,0.201423316735433,1.05052935588951,-0.0473998218243351
0.577652554696994,0.6420228034193,0.252136039084352,0.801453996354518,5.74372417518045,0.93837679823226,1.03618896432623,0.134190345163603,0.198239994247761,0.99891951122473,-0.0904065023166303
0.5879569842726,0.611724276310453,0.275426070994075,0.786051752054454,5.8640729559039,0.931870506539681,1.03939732654386,0.127649801537125,0.196741672797458,1.00025052660042,-0.103186505573382
0.863650468463598,0.570243660386945,0.270694324156572,0.826941636449371,5.73564790343268,0.918218279029547,1.02980011390818,0.122382937615858,0.200639893601279,1.01436746180851,-0.0789708415388347
0.923388467232146,0.602178781158559,0.258578090240114,0.852546793479631,5.59260601898861,0.906041454270748,1.02840331442609,0.12283901781502,0.194240725677903,0.86196486581917,-0.0805191865574896
0.766663652101309,0.618373049223069,0.250256869480623,0.816813694964991,5.79595370284899,0.931272946825176,1.03294026272756,0.129597864042533,0.198183988153996,0.902645052758256,-0.0759133855623628
0.923064448822361,0.627432463928497,0.23375949702788,0.853515121745824,5.54791883467632,0.921622280650471,1.02672500910998,0.131084243172407,0.19887090429399,0.881371788452441,-0.0644764077892412
0.746567916741039,0.539920540341637,0.285826622715014,0.84482822681929,5.39524021912764,0.874225161937332,1.02194728421537,0.10657331072042,0.185126252402623,-0.268107236713766,-0.131762622770293
0.926740984853449,0.578064246689937,0.259675978087361,0.852076829129302,5.71628242948118,0.914881141825947,1.02455264854741,0.121453724067295,0.197083504858451,1.11248528588655,-0.07486885884476
0.677795443927988,0.597804947082573,0.272264676737034,0.811831496508651,5.96585968947601,0.924597615004461,1.03305067517246,0.121393197033086,0.191058312488068,1.099150913197,-0.099412533077984
1.05303843702101,0.573414940772185,0.261747445204579,0.860079272964117,5.5719502082367,0.904527389191816,1.02536979626636,0.120923560421717,0.198584412897965,0.9045397522556,-0.0715131282608319
1.07754932691414,0.583241551142308,0.289809753205366,0.853881384457131,5.13534219326021,0.859300355161971,1.05015614827455,0.114562932434434,0.190972817320734,0.224109508180614,-0.109609017665993
0.786838022809348,0.577953270047479,0.312706615898464,0.818452857021371,5.01789235992842,0.851512601135659,1.0682158894917,0.111310467974695,0.189589425670203,0.276955727489077,-0.157105298129891
0.211599591418733,0.576405590511081,0.417444271744007,0.595207564745734,7.48991077338327,0.933438041943982,1.10329920633466,0.0911273375945018,0.144470453343612,0.978075729397403,-0.563370501137852
0.204011239428447,0.649146241831581,0.218377134670744,0.771990138240142,5.47816318810207,0.934240635663944,1.05777683529199,0.0990732673507762,0.140164655265307,0.0542908180793348,-0.222646166127547
0.151321098128897,0.553407993444647,0.490936857593744,0.511030956369018,6.59683183777425,0.907138419134581,1.16682377396163,0.0853944071795577,0.137438698026711,0.784494470716347,-1.11481510291999
0.148213666941059,0.622015260940845,0.302596952510717,0.707755965748788,5.79257976992457,0.939700202707525,1.08372221741643,0.107004352190078,0.154317534927238,0.751134102563196,-0.274493423366684
0.191919848862349,0.568190136539421,0.338583259292888,0.686873643152412,5.87641255266943,0.930747338215898,1.08565011321738,0.102437021373248,0.160639643856158,0.785055911156598,-0.288462102157925
0.158687934985107,0.567186152163836,0.451250957855687,0.551390962875405,6.58005808724478,0.917759276211443,1.14087779268163,0.0904054955847304,0.142799131314556,0.814278105559196,-0.756452256954555
0.18464351932479,0.575809016341956,0.33285451087564,0.692624962350723,5.98601968477467,0.930433355140245,1.08613817695378,0.0995221749825112,0.153522521551233,0.774459185237523,-0.311452863683001
0.362569509745395,0.591215634743494,0.259533715360408,0.799077085920061,5.5057093350566,0.934737583931766,1.04590056364243,0.120084232954407,0.184654250093476,0.824105775287968,-0.122501614380819
0.135552579939592,0.548931606384121,0.457310889150683,0.543412333769701,6.33202440716979,0.917222317464614,1.15165168723518,0.0876179389056404,0.140201710632587,0.777997413757204,-0.836578738714101
0.149162938665764,0.636378228954518,0.307647323580019,0.702359406239287,6.45361586227287,0.94913209853079,1.07505097964437,0.104287665113103,0.148993132502328,0.935690596593283,-0.293127644104327
0.233115083823188,0.515474869688036,0.48707290898894,0.567830652746116,6.65533742112796,0.834957718162416,1.12317346499285,0.0689046652477286,0.125753160696981,-0.00912258553158554,-1.87236254568075
0.181902871455797,0.49959585541621,0.585744023435984,0.448355483797472,5.90902618142615,0.826609445730096,1.19769860649826,0.063239840964931,0.119950847290952,0.122337676073214,-71.2058539626718
0.165924024050786,0.510325723444647,0.61162210001226,0.418920803280518,6.08563076296405,0.82535761953827,1.26511733654421,0.0614146964731039,0.112333659275778,0.421712941599576,6.69702159298059
0.209662283241228,0.446763216411566,0.529026642913172,0.507588875070641,7.70066028698306,0.897058884373699,1.15429122098346,0.0682606497485463,0.131897196650276,0.849028168882802,-1.76969389307212
