source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
125,PLS,center + scale,balanced,6,,0.48125,0.0822618048411882,1.43275892098979,61718,94853dcf-5c28-40c8-85c2-cda6ec5974d1
125,PLS,center + scale,balanced,8,,0.55625,0.174401436729911,1.30918665797182,61718,16804f0a-34ed-40a9-b002-ff5772c718d4
125,PLS,center + scale,balanced,10,,0.575,0.193387277435853,1.23361783414809,61718,3f540fd6-5f78-415d-b537-a590ccbfe18a
125,PLS,center + scale,balanced,12,,0.6375,0.204493826093674,1.22176594726073,61718,243af438-2679-4e62-8001-79952fe47651
125,PLS,center + scale,balanced,14,,0.65625,0.217706700278495,1.16492205045012,61718,d6d9b5c9-8467-4e1c-8b92-0e9ffc8f3f5f
125,PLS,center + scale,balanced,16,,0.64375,0.234641127659607,1.16853720769073,61718,b2d52077-13c7-49cf-ae3f-9b5634d64a94
125,PLS,center + scale,balanced,18,,0.66875,0.232967468062517,1.18736777983851,61718,9e79b071-36f9-47c3-9b12-1f59cd04dc89
125,PLS,center + scale,balanced,20,,0.66875,0.232967468062517,1.18736777983851,61718,fc4de67e-4f9c-435e-8706-e5e45df9298a
125,PLS,center + scale,balanced,22,,0.70625,0.274372635256507,1.15500731934216,61718,b8d2da3d-ad82-42fd-b48e-d5f9e3b780a8
125,PLS,center + scale,balanced,24,,0.70625,0.274372635256507,1.15500731934216,61718,293182a9-bc4a-490a-bcd6-d4a610e1ab53
125,PLS,center + scale,balanced,26,,0.7125,0.284832187917434,1.16442335480344,61718,b06d9ac8-c173-4539-91e7-896dfae24b4c
125,PLS,center + scale,balanced,28,,0.70625,0.302576956386272,1.1317991305702,61718,e16d1282-425a-48be-858d-6eb33337980c
125,PLS,center + scale,balanced,30,,0.7125,0.309304280585321,1.14211271879016,61718,05d428d0-c40e-4efe-9571-587bbbff9194
125,PLS,center + scale,balanced,32,,0.7125,0.312817217200465,1.14346894580261,61718,7a9265fb-44bc-4e45-a7a7-4ca7270d64c6
300,PLS,center + scale,balanced,6,,0.4625,0.0929692387493408,1.51361109032825,61718,ed5c6b1e-65fa-4b32-ac54-4f103b90c434
300,PLS,center + scale,balanced,8,,0.55625,0.184104797054014,1.32473009091496,61718,af393eae-b11d-4e57-bd91-9da9cce38377
300,PLS,center + scale,balanced,10,,0.58125,0.185080566247579,1.2351545608057,61718,51066657-51ba-47bf-bb44-ed89d1240375
300,PLS,center + scale,balanced,12,,0.6375,0.201925339244524,1.20164330135963,61718,6fdd1092-6eb2-4ef5-873c-e5ec7d0ce776
300,PLS,center + scale,balanced,14,,0.63125,0.204098366656889,1.20352904583747,61718,e69155cd-3233-4d21-84dc-bfbfce16cde0
300,PLS,center + scale,balanced,16,,0.63125,0.23497400605382,1.17459973296504,61718,478916f5-09bf-4ddb-a0f4-6f34c9089a50
300,PLS,center + scale,balanced,18,,0.625,0.258198744231483,1.10846853904908,61718,5c80289e-bd19-445f-ab0a-3229184a207f
300,PLS,center + scale,balanced,20,,0.6375,0.251628225874115,1.15663415381127,61718,d4ee20a8-469b-4ec7-8618-ea1bc2d108b8
300,PLS,center + scale,balanced,22,,0.66875,0.256556315794612,1.13194088260099,61718,6feb7c62-a3a6-4e10-ae69-0c3547aaa231
300,PLS,center + scale,balanced,24,,0.66875,0.300259131231858,1.10784606839873,61718,ea253238-df0a-4895-bbde-824c514f50d6
300,PLS,center + scale,balanced,26,,0.69375,0.292302067572998,1.09092373384824,61718,bdf54f26-d428-4444-83c4-6bc613cc4007
300,PLS,center + scale,balanced,28,,0.7,0.299227919131352,1.09696800814644,61718,021e0552-298e-46b6-a90a-924e4f64ba97
300,PLS,center + scale,balanced,30,,0.7,0.30742660357853,1.10176481411772,61718,b233359a-a493-4e72-908a-98c7212bf237
300,PLS,center + scale,balanced,32,,0.7,0.306282853146475,1.10006540685481,61718,85c2aa2c-afe5-4978-85b2-893d66a2509f
500,PLS,center + scale,balanced,6,,0.53125,0.0898542006446536,1.55646419337042,61718,61daef69-18da-43bc-8c65-1d367aaeab53
500,PLS,center + scale,balanced,8,,0.58125,0.185792032470275,1.30897614403941,61718,9ad99a2f-3b49-4843-8974-137675b245cc
500,PLS,center + scale,balanced,10,,0.625,0.171617901588819,1.25108555689492,61718,45d8cd0e-5a4d-4b3a-a0f7-fa7dac2cbdeb
500,PLS,center + scale,balanced,12,,0.6375,0.195338125301423,1.21769003718482,61718,52b03240-1043-4a41-8329-39c41cf1fb42
500,PLS,center + scale,balanced,14,,0.65625,0.195997983213092,1.20704068137488,61718,5559eb37-0f51-40d3-9a58-c73dd86965a6
500,PLS,center + scale,balanced,16,,0.66875,0.218537965773561,1.18491532467606,61718,3d396b14-53d2-4198-b059-ab5fe76aadbc
500,PLS,center + scale,balanced,18,,0.66875,0.22108126907699,1.14471655886544,61718,af08cac2-2aa1-448c-95ee-4c094d6edd94
500,PLS,center + scale,balanced,20,,0.68125,0.228628338937154,1.13781701669135,61718,f6530d63-a4d6-4790-99fc-24aa47206277
500,PLS,center + scale,balanced,22,,0.65625,0.235948646927911,1.1478433544587,61718,aa9ce500-59b9-44f8-a029-7975d6f71785
500,PLS,center + scale,balanced,24,,0.66875,0.259423460262346,1.12560012878562,61718,835584a3-1ba9-4ab7-ad82-e88fec5a90d6
500,PLS,center + scale,balanced,26,,0.675,0.276128242838547,1.11274630813887,61718,43fa5d17-68bd-472c-8b3c-7525814c9acc
