"ScanID","PFT","PFT_2","PFT_3","PFT_4","Area","PFT2_Freq","PFT3_Freq","PFT4_Freq","450","520","630","770","1550","2090"
"rhigeo_Brooks004","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen","Brooks_Range",18,173,464,0.099113,0.169814,0.181042,0.224737,0.267066,0.233501
"rhigeo_Brooks003","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen","Brooks_Range",18,173,464,0.090588,0.13537,0.147879,0.191964,0.235972,0.209169
"217","rhigeo","Rhizocarpon geographicum","Lichen_Dark","Lichen","Murphy",18,173,464,0.107726,0.211122,0.213331,0.285935,0.377557,0.312555
"226","grey_rhizocarpon","Rhizocarpon sp.","Lichen_Dark","Lichen","Murphy",3,173,464,0.09148,0.09693,0.097365,0.103642,0.39121,0.34267
"227","grey_rhizocarpon","Rhizocarpon sp.","Lichen_Dark","Lichen","Murphy",3,173,464,0.093309,0.102327,0.107383,0.132418,0.407836,0.326909
"228","grey_rhizocarpon","Rhizocarpon sp.","Lichen_Dark","Lichen","Murphy",3,173,464,0.081109,0.08662,0.087041,0.094404,0.377831,0.316062
"umbarc_Brooks001","umbarc","Umbilicaria arctica","Lichen_Dark","Lichen","Brooks_Range",4,173,464,0.018648,0.01912,0.022355,0.043276,0.17972,0.160253
"umbarc_Brooks004","umbarc","Umbilicaria arctica","Lichen_Dark","Lichen","Brooks_Range",4,173,464,0.026143,0.026551,0.034907,0.082054,0.388988,0.33854
"umbarc_Brooks003","umbarc","Umbilicaria arctica","Lichen_Dark","Lichen","Brooks_Range",4,173,464,0.024265,0.024308,0.028684,0.051959,0.294179,0.288749
"umbarc_Brooks002","umbarc","Umbilicaria arctica","Lichen_Dark","Lichen","Brooks_Range",4,173,464,0.024393,0.023811,0.027383,0.051213,0.269122,0.247062
"62","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","12mile",15,173,464,0.03931,0.037994,0.043642,0.079471,0.308859,0.258493
"55","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","12mile",15,173,464,0.038574,0.037618,0.045986,0.108595,0.371142,0.316317
"60","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","12mile",15,173,464,0.02402,0.022613,0.026257,0.056676,0.237131,0.198141
"63","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","12mile",15,173,464,0.026135,0.024148,0.026953,0.052171,0.23388,0.198016
"61","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","12mile",15,173,464,0.03036,0.027891,0.030545,0.058235,0.296982,0.254322
"53","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","12mile",15,173,464,0.027105,0.02765,0.036105,0.089614,0.276455,0.227107
"58","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","12mile",15,173,464,0.037773,0.036031,0.041317,0.081897,0.260301,0.215628
"246","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","Murphy",15,173,464,0.032394,0.033772,0.038962,0.068513,0.303554,0.260504
"247","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","Murphy",15,173,464,0.034551,0.035035,0.037895,0.057265,0.339492,0.312228
"248","umbhyp","Umbilicaria hyperborea","Lichen_Dark","Lichen","Murphy",15,173,464,0.032012,0.031728,0.034754,0.058273,0.248923,0.221924
"claran_AK2018_02","claran","Cladonia rangiferina","Lichen_Light","Lichen","AK2018",20,90,464,0.137992,0.148963,0.171202,0.26655,0.196476,0.137328
"claran_AK2018_01","claran","Cladonia rangiferina","Lichen_Light","Lichen","AK2018",20,90,464,0.148934,0.157046,0.179558,0.273775,0.213785,0.153005
"14","claran","Cladonia rangiferina","Lichen_Light","Lichen","Big Trail",20,90,464,0.269175,0.312228,0.304534,0.578358,0.313846,0.221747
"23","claran","Cladonia rangiferina","Lichen_Light","Lichen","Big Trail",20,90,464,0.288948,0.344052,0.335941,0.584716,0.392498,0.277805
"18","claran","Cladonia rangiferina","Lichen_Light","Lichen","Big Trail",20,90,464,0.276122,0.318591,0.306487,0.561518,0.362241,0.260424
"26","claran","Cladonia rangiferina","Lichen_Light","Lichen","Murphy",20,90,464,0.156442,0.191469,0.211014,0.375153,0.178409,0.129676
"22","claran","Cladonia rangiferina","Lichen_Light","Lichen","Big Trail",20,90,464,0.216221,0.265151,0.262098,0.509736,0.242513,0.159889
"19","claran","Cladonia rangiferina","Lichen_Light","Lichen","Big Trail",20,90,464,0.226252,0.265117,0.265827,0.557771,0.397586,0.283773
"29","claran","Cladonia rangiferina","Lichen_Light","Lichen","Murphy",20,90,464,0.176722,0.220777,0.274868,0.522543,0.268483,0.173084
"21","claran","Cladonia rangiferina","Lichen_Light","Lichen","Big Trail",20,90,464,0.21093,0.269002,0.264527,0.616032,0.302621,0.203609
"clasty_Brooks001","clasty","Cladonia stygia","Lichen_Light","Lichen","Brooks_Range",18,90,464,0.116301,0.131371,0.175523,0.316226,0.32702,0.236837
"clasty_Brooks003","clasty","Cladonia stygia","Lichen_Light","Lichen","Brooks_Range",18,90,464,0.052955,0.060225,0.081308,0.150499,0.167972,0.120786
"clasty_Beth002","clasty","Cladonia stygia","Lichen_Light","Lichen","Bethel",18,90,464,0.088654,0.098493,0.137029,0.257438,0.283941,0.198545
"clasty_Brooks004","clasty","Cladonia stygia","Lichen_Light","Lichen","Brooks_Range",18,90,464,0.088909,0.09783,0.12652,0.223458,0.238085,0.174936
"34","clasty","Cladonia stygia","Lichen_Light","Lichen","Murphy",18,90,464,0.191141,0.231116,0.267281,0.436528,0.242671,0.166967
"32","clasty","Cladonia stygia","Lichen_Light","Lichen","Murphy",18,90,464,0.193441,0.237463,0.285824,0.536474,0.287997,0.194869
"clasty_Beth004","clasty","Cladonia stygia","Lichen_Light","Lichen","Bethel",18,90,464,0.097397,0.109097,0.150912,0.275929,0.30722,0.219794
"30","clasty","Cladonia stygia","Lichen_Light","Lichen","Murphy",18,90,464,0.136091,0.158781,0.180552,0.276827,0.163011,0.123
"clasty_Brooks002","clasty","Cladonia stygia","Lichen_Light","Lichen","Brooks_Range",18,90,464,0.058872,0.068344,0.095053,0.195438,0.213024,0.157094
"clasty_Beth003","clasty","Cladonia stygia","Lichen_Light","Lichen","Bethel",18,90,464,0.098003,0.111663,0.157888,0.279995,0.294123,0.20991
"icmeri_Beth003","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen","Bethel",8,90,464,0.142253,0.206943,0.204723,0.506775,0.323633,0.220826
"icmeri_Beth004","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen","Bethel",8,90,464,0.337467,0.454111,0.514347,0.792641,0.471783,0.334452
"icmeri_Beth001","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen","Bethel",8,90,464,0.24921,0.31632,0.385894,0.554954,0.39763,0.286181
"icmeri_Beth002","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen","Bethel",8,90,464,0.305972,0.365555,0.404887,0.574251,0.344348,0.235525
"icmeri_Beth003","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen","Bethel",8,90,464,0.295365,0.343169,0.399386,0.580724,0.3253,0.225059
"icmeri_Beth004","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen","Bethel",8,90,464,0.379654,0.414396,0.458627,0.580492,0.434224,0.32605
"icmeri_Beth001","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen","Bethel",8,90,464,0.299945,0.342103,0.409478,0.519922,0.335012,0.237847
"icmeri_Beth002","icmeri","Icmadophila ericetorum","Lichen_Light","Lichen","Bethel",8,90,464,0.284094,0.343412,0.397539,0.577014,0.40993,0.291112
"paromp_Brooks002","paromp","Parmelia omphalodes","Lichen_Light","Lichen","Brooks_Range",4,90,464,0.051758,0.056183,0.064152,0.116283,0.377885,0.302023
"paromp_Brooks004","paromp","Parmelia omphalodes","Lichen_Light","Lichen","Brooks_Range",4,90,464,0.031261,0.030923,0.032929,0.050867,0.249622,0.211227
"paromp_Brooks001","paromp","Parmelia omphalodes","Lichen_Light","Lichen","Brooks_Range",4,90,464,0.04813,0.048878,0.05251,0.080055,0.307883,0.2666
"paromp_Brooks003","paromp","Parmelia omphalodes","Lichen_Light","Lichen","Brooks_Range",4,90,464,0.03028,0.031339,0.035676,0.06109,0.246995,0.203775
"79","parsul","Parmelis sulcata","Lichen_Light","Lichen","Murphy",12,90,464,0.377033,0.413634,0.439529,0.584967,0.498075,0.354844
"parsul_AK2018_03","parsul","Parmelis sulcata","Lichen_Light","Lichen","AK2018",12,90,464,0.209549,0.215121,0.244657,0.314379,0.368685,0.286483
"parsul_AK2018_02","parsul","Parmelis sulcata","Lichen_Light","Lichen","AK2018",12,90,464,0.212994,0.216175,0.22754,0.37976,0.389666,0.3024
"85","parsul","Parmelis sulcata","Lichen_Light","Lichen","Murphy",12,90,464,0.446061,0.463797,0.484145,0.562559,0.581921,0.466111
"82","parsul","Parmelis sulcata","Lichen_Light","Lichen","Murphy",12,90,464,0.337108,0.386652,0.43012,0.536358,0.446533,0.324314
"84","parsul","Parmelis sulcata","Lichen_Light","Lichen","Murphy",12,90,464,0.486552,0.518944,0.56466,0.666572,0.594054,0.428947
"78","parsul","Parmelis sulcata","Lichen_Light","Lichen","Murphy",12,90,464,0.306309,0.349925,0.377196,0.53724,0.506791,0.35529
"80","parsul","Parmelis sulcata","Lichen_Light","Lichen","Murphy",12,90,464,0.242051,0.276739,0.291873,0.405667,0.418841,0.306334
"83","parsul","Parmelis sulcata","Lichen_Light","Lichen","Murphy",12,90,464,0.382443,0.42664,0.459449,0.660464,0.556284,0.39872
"parsul_AK2018_04","parsul","Parmelis sulcata","Lichen_Light","Lichen","AK2018",12,90,464,0.210052,0.213471,0.240031,0.293603,0.39142,0.343302
"43","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.174382,0.191354,0.184193,0.377794,0.239923,0.144681
"47","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.131667,0.140686,0.131332,0.333031,0.178583,0.115987
"46","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.091006,0.096552,0.093551,0.191698,0.12696,0.087549
"45","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.093369,0.105752,0.107016,0.249346,0.122991,0.08078
"42","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.170913,0.182726,0.174009,0.338088,0.170861,0.102031
"48","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.055106,0.056674,0.051955,0.115896,0.062241,0.045908
"41","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.138018,0.142601,0.135516,0.275008,0.168982,0.099559
"38","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.129206,0.135032,0.128137,0.258931,0.169531,0.107805
"50","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.068742,0.070416,0.071055,0.107857,0.104734,0.075827
"44","pilaci","Pilophorus acicularis","Lichen_Light","Lichen","12mile",15,90,464,0.155401,0.166952,0.166242,0.30246,0.232416,0.147209
"stepas_Brooks003","stepas","Stereocaulon sp.","Lichen_Light","Lichen","Brooks_Range",8,90,464,0.230684,0.25121,0.273848,0.449576,0.418375,0.316364
"stetas_Brooks004","stetas","Stereocaulon sp.","Lichen_Light","Lichen","Brooks_Range",8,90,464,0.19497,0.212369,0.243788,0.348347,0.26963,0.179688
"stetas_Brooks002","stetas","Stereocaulon sp.","Lichen_Light","Lichen","Brooks_Range",8,90,464,0.14842,0.162909,0.17395,0.279858,0.216061,0.150161
"stepas_Brooks001","stepas","Stereocaulon sp.","Lichen_Light","Lichen","Brooks_Range",8,90,464,0.132967,0.144775,0.160426,0.274479,0.258598,0.184837
"stepas_Brooks004","stepas","Stereocaulon sp.","Lichen_Light","Lichen","Brooks_Range",8,90,464,0.186156,0.204605,0.224334,0.390363,0.376398,0.264499
"stetas_Brooks001","stetas","Stereocaulon sp.","Lichen_Light","Lichen","Brooks_Range",8,90,464,0.16782,0.178864,0.191961,0.320124,0.249631,0.177922
"stetas_Brooks003","stetas","Stereocaulon sp.","Lichen_Light","Lichen","Brooks_Range",8,90,464,0.136415,0.155003,0.179985,0.306556,0.237411,0.160124
"stepas_Brooks002","stepas","Stereocaulon sp.","Lichen_Light","Lichen","Brooks_Range",8,90,464,0.202352,0.220489,0.237146,0.424471,0.384999,0.27636
"111","tragra","Trapelopsis granulosa","Lichen_Light","Lichen","Murphy",5,90,464,0.099157,0.115399,0.151274,0.280972,0.432558,0.30114
"109","tragra","Trapelopsis granulosa","Lichen_Light","Lichen","Murphy",5,90,464,0.173212,0.213741,0.272657,0.599218,0.591424,0.405504
"110","tragra","Trapelopsis granulosa","Lichen_Light","Lichen","Murphy",5,90,464,0.114712,0.139503,0.174391,0.310122,0.371487,0.251052
"112","tragra","Trapelopsis granulosa","Lichen_Light","Lichen","Murphy",5,90,464,0.093762,0.118641,0.151507,0.266726,0.344954,0.231637
"108","tragra","Trapelopsis granulosa","Lichen_Light","Lichen","Murphy",5,90,464,0.236511,0.282417,0.379255,0.48534,0.573274,0.448861
"3","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen","Murphy",6,206,464,0.075881,0.102222,0.117628,0.185621,0.247669,0.175948
"6","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen","Murphy",6,206,464,0.102612,0.159888,0.191465,0.279912,0.262131,0.176668
"5","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen","Murphy",6,206,464,0.132345,0.199847,0.226958,0.327614,0.292951,0.201222
"2","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen","Murphy",6,206,464,0.098835,0.134219,0.146669,0.228957,0.215876,0.156193
"1","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen","Murphy",6,206,464,0.077827,0.117794,0.151075,0.233969,0.263944,0.182604
"4","aleoch","Alectoria ochroleuca","Lichen_Yellow","Lichen","Murphy",6,206,464,0.117337,0.181912,0.214351,0.307715,0.268568,0.172872
"arccen_Brooks001","arccen","Arctocetraria centrifuga","Lichen_Yellow","Lichen","Brooks_Range",4,206,464,0.246325,0.341038,0.356888,0.517597,0.455273,0.333369
"arccen_Brooks002","arccen","Arctocetraria centrifuga","Lichen_Yellow","Lichen","Brooks_Range",4,206,464,0.190541,0.254641,0.277828,0.386753,0.392053,0.29032
"arccen_Brooks003","arccen","Arctocetraria centrifuga","Lichen_Yellow","Lichen","Brooks_Range",4,206,464,0.195767,0.243908,0.257622,0.353281,0.396078,0.303805
"arccen_Brooks004","arccen","Arctocetraria centrifuga","Lichen_Yellow","Lichen","Brooks_Range",4,206,464,0.248017,0.319431,0.326307,0.479537,0.426817,0.325701
"5","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.239294,0.322044,0.366601,0.433566,0.39789,0.272945
"15","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.33876,0.377646,0.429733,0.569553,0.460531,0.33147
"11","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.202403,0.260306,0.304438,0.389733,0.379008,0.253423
"9","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.474883,0.524308,0.550818,0.754931,0.612328,0.456948
"12","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.434581,0.565525,0.623879,0.741605,0.653709,0.484136
"1","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.434575,0.472064,0.494277,0.770579,0.638502,0.438739
"7","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.472263,0.562524,0.58958,0.802598,0.71291,0.494797
"3","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.246469,0.269204,0.288003,0.520353,0.53717,0.366731
"asachr_Brooks002","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","Brooks_Range",19,206,464,0.21946,0.267853,0.319096,0.39819,0.36565,0.278266
"14","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","12mile",19,206,464,0.293917,0.36261,0.397244,0.520675,0.46948,0.317997
"asachr_Brooks004","asachr","Asahinea chrysantha","Lichen_Yellow","Lichen","Brooks_Range",19,206,464,0.226521,0.313398,0.363293,0.434923,0.400923,0.306442
"claama_AK2018_03","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen","AK2018",6,206,464,0.090974,0.103936,0.112101,0.201875,0.144459,0.101474
"53","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen","Murphy",6,206,464,0.105937,0.141982,0.180849,0.321053,0.218365,0.142731
"claama_AK2018_04","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen","AK2018",6,206,464,0.167521,0.201208,0.239182,0.420007,0.304714,0.198558
"claama_AK2018_02","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen","AK2018",6,206,464,0.126873,0.152849,0.176671,0.32495,0.215071,0.139789
"claama_AK2018_01","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen","AK2018",6,206,464,0.105985,0.129582,0.174273,0.328917,0.275127,0.18677
"54","claama","Cladonia amaurocraea","Lichen_Yellow","Lichen","Murphy",6,206,464,0.096841,0.130178,0.15718,0.243658,0.166505,0.107044
"clamit_Brooks002","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Brooks_Range",17,206,464,0.183248,0.22507,0.274191,0.403474,0.390908,0.305612
"64","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.200425,0.211524,0.217223,0.325316,0.238664,0.176191
"22","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.30245,0.366761,0.409384,0.621111,0.265281,0.188597
"21","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.310621,0.381668,0.447519,0.607648,0.244601,0.169719
"61","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.190861,0.242092,0.28835,0.41677,0.343666,0.24293
"23","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.302647,0.37546,0.432901,0.616516,0.239984,0.158132
"clamit_Brooks004","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Brooks_Range",17,206,464,0.181694,0.213523,0.2334,0.335653,0.268197,0.20365
"24","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.275892,0.330462,0.372565,0.526671,0.217495,0.150795
"62","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.179945,0.202756,0.217518,0.307024,0.25533,0.182862
"25","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.369248,0.452766,0.50126,0.733786,0.296237,0.201966
"65","clamit","Cladonia mitis","Lichen_Yellow","Lichen","Murphy",17,206,464,0.132486,0.152143,0.167878,0.280569,0.198917,0.138713
"73","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Murphy",20,206,464,0.189901,0.233995,0.263954,0.346055,0.269153,0.201985
"claste_Brooks002","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Brooks_Range",20,206,464,0.132325,0.157753,0.17047,0.219443,0.162719,0.117493
"74","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Murphy",20,206,464,0.233169,0.291253,0.335661,0.421025,0.332457,0.244696
"69","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Murphy",20,206,464,0.32945,0.379325,0.379544,0.462126,0.320415,0.252624
"claste_Beth002","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Bethel",20,206,464,0.205486,0.256924,0.289738,0.39783,0.331923,0.249019
"68","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Murphy",20,206,464,0.33414,0.47194,0.53143,0.654935,0.545607,0.424335
"75","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Murphy",20,206,464,0.276314,0.353624,0.410412,0.495498,0.403596,0.300464
"claste_Beth001","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Bethel",20,206,464,0.181989,0.235865,0.273769,0.397706,0.305171,0.222616
"claste_Brooks001","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Brooks_Range",20,206,464,0.191169,0.241229,0.275296,0.372495,0.313909,0.238843
"claste_Brooks004","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Brooks_Range",20,206,464,0.112684,0.137843,0.152623,0.196895,0.183036,0.142153
"claste_Brooks002","claste","Cladonia steallaris","Lichen_Yellow","Lichen","Brooks_Range",20,206,464,0.152414,0.180651,0.204084,0.273767,0.232823,0.181153
"36","clasul","Cladonia sulphurina","Lichen_Yellow","Lichen","Murphy",3,206,464,0.249456,0.346585,0.358618,0.515126,0.271315,0.217314
"38","clasul","Cladonia sulphurina","Lichen_Yellow","Lichen","Murphy",3,206,464,0.208295,0.318355,0.299502,0.770396,0.490383,0.373143
"37","clasul","Cladonia sulphurina","Lichen_Yellow","Lichen","Murphy",3,206,464,0.194884,0.289313,0.307032,0.5948,0.330751,0.247688
"29","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","12mile",10,206,464,0.229635,0.266857,0.286217,0.375003,0.242723,0.155948
"claunc_Brooks002","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","Brooks_Range",10,206,464,0.145378,0.200739,0.254102,0.390331,0.305706,0.200022
"25","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","12mile",10,206,464,0.149436,0.191673,0.22368,0.369966,0.308926,0.203325
"claunc_Brooks001","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","Brooks_Range",10,206,464,0.104435,0.140907,0.170241,0.237894,0.182773,0.117006
"30","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","12mile",10,206,464,0.413626,0.480581,0.510764,0.652638,0.399382,0.258578
"claunc_Brooks003","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","Brooks_Range",10,206,464,0.093377,0.12571,0.154995,0.241147,0.197136,0.127719
"claunc_Brooks004","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","Brooks_Range",10,206,464,0.086181,0.114017,0.151346,0.279832,0.268323,0.185507
"26","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","12mile",10,206,464,0.163723,0.209076,0.245645,0.355154,0.260232,0.163509
"28","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","12mile",10,206,464,0.153609,0.192493,0.223958,0.361041,0.264435,0.173299
"27","claunc","Cladonia uncialis","Lichen_Yellow","Lichen","12mile",10,206,464,0.207495,0.251568,0.280479,0.427742,0.333756,0.22597
"32","dacarc","Dactylina arctica","Lichen_Yellow","Lichen","12mile",7,206,464,0.278252,0.371654,0.431053,0.803266,0.625141,0.397359
"35","dacarc","Dactylina arctica","Lichen_Yellow","Lichen","12mile",7,206,464,0.28736,0.41054,0.505408,0.834822,0.657985,0.422815
"34","dacarc","Dactylina arctica","Lichen_Yellow","Lichen","12mile",7,206,464,0.185748,0.252483,0.369418,0.782215,0.716879,0.464224
"37","dacarc","Dactylina arctica","Lichen_Yellow","Lichen","12mile",7,206,464,0.191195,0.278444,0.3731,0.510918,0.435918,0.302015
"31","dacarc","Dactylina arctica","Lichen_Yellow","Lichen","12mile",7,206,464,0.213226,0.2954,0.413365,0.750395,0.66883,0.436709
"33","dacarc","Dactylina arctica","Lichen_Yellow","Lichen","12mile",7,206,464,0.224034,0.326887,0.442873,0.62599,0.627868,0.399478
"36","dacarc","Dactylina arctica","Lichen_Yellow","Lichen","12mile",7,206,464,0.251886,0.365898,0.47676,0.763551,0.628113,0.422107
"evemis_AK2018_05","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","AK2018",20,206,464,0.09005,0.118814,0.135496,0.188052,0.298723,0.235947
"25","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Big Trail",20,206,464,0.177357,0.192402,0.192868,0.286156,0.307234,0.293817
"33","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Big Trail",20,206,464,0.319253,0.409462,0.408324,0.689503,0.593885,0.434436
"44","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Murphy",20,206,464,0.325532,0.404734,0.478113,0.693563,0.645092,0.482478
"31","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Big Trail",20,206,464,0.349114,0.447695,0.444088,0.751019,0.62515,0.446358
"28","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Big Trail",20,206,464,0.225962,0.2898,0.323759,0.479218,0.50219,0.386516
"32","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Big Trail",20,206,464,0.351081,0.490999,0.497686,0.788009,0.62853,0.4386
"26","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Big Trail",20,206,464,0.144865,0.164517,0.163667,0.287026,0.291363,0.268985
"29","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Big Trail",20,206,464,0.350954,0.423869,0.446846,0.63171,0.529552,0.373842
"evemis_AK2018_01","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","AK2018",20,206,464,0.078002,0.098565,0.118641,0.161704,0.197644,0.164977
"35","evemes","Evernia mesomorpha","Lichen_Yellow","Lichen","Big Trail",20,206,464,0.311036,0.429893,0.453953,0.744741,0.579117,0.3903
"80","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Murphy",14,206,464,0.196684,0.251297,0.261548,0.372355,0.264832,0.184536
"79","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Murphy",14,206,464,0.160733,0.229513,0.267739,0.382909,0.280991,0.203377
"flacuc_Brooks004","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Brooks_Range",14,206,464,0.136876,0.17592,0.214309,0.277475,0.171126,0.110843
"flacuc_Brooks002","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Brooks_Range",14,206,464,0.127228,0.185627,0.226235,0.27842,0.20675,0.137394
"76","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Murphy",14,206,464,0.111939,0.145914,0.163647,0.286406,0.221754,0.160502
"77","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Murphy",14,206,464,0.135506,0.189879,0.219272,0.39191,0.270852,0.177763
"78","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Murphy",14,206,464,0.155585,0.221337,0.164021,0.155384,0.24575,0.164704
"flacuc_Brooks001","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Brooks_Range",14,206,464,0.148671,0.209087,0.249685,0.310274,0.235074,0.161096
"flacuc_Brooks003","flacuc","Flavocetraria cucculata","Lichen_Yellow","Lichen","Brooks_Range",14,206,464,0.137425,0.181253,0.213316,0.262432,0.16258,0.107516
"flaniv_Brooks004","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Brooks_Range",19,206,464,0.079738,0.107888,0.117975,0.165538,0.129128,0.091226
"85","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Murphy",19,206,464,0.291117,0.425387,0.520251,0.626475,0.450551,0.274714
"90","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Murphy",19,206,464,0.19264,0.299164,0.355673,0.546008,0.386697,0.260594
"82","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Murphy",19,206,464,0.201792,0.309684,0.354046,0.422898,0.274163,0.168085
"flaniv_Brooks002","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Brooks_Range",19,206,464,0.238319,0.352938,0.397419,0.524432,0.397809,0.275186
"flaniv_Brooks001","flaniv","Flavocetraria nivalis","Lichen_Yellow","Lichen","Brooks_Range",19,206,464,0.288428,0.385261,0.419677,0.632735,0.493468,0.361243
