ScanID,Code_name,Area,species,sample,Version,File.Name,Instrument,Detectors,Measurement,Date,Time,Battery.Voltage,Averages,Integration1,Integration2,Integration3,Dark.Mode,Foreoptic,Radiometric.Calibration,Units,Latitude,Longitude,Altitude,GPS.Time,Satellites,Calibrated.Reference.Correction.File,Channels
,wooly_salix,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00151.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:33:02,7.39,10,40,32,10,AUTO,PROBE  {DN},DN,None,64.95456,-148.35451,880.5,21:51:02,9/9,none,2151
,toefeldia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00152.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:33:23,7.36,10,40,32,10,AUTO,PROBE  {DN},DN,None,64.95457,-148.35455,880.3,21:51:23,8/9,none,2151
,toefeldia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00153.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:33:45,7.34,10,50,32,10,AUTO,PROBE  {DN},DN,None,64.95453,-148.35459,878.8,21:51:45,9/9,none,2151
,toefeldia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00154.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:34:01,7.36,10,20,32,10,AUTO,PROBE  {DN},DN,None,64.95454,-148.35458,877.7,21:52:02,9/9,none,2151
,toefeldia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00155.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:34:19,7.4,10,40,32,10,AUTO,PROBE  {DN},DN,None,64.95455,-148.35459,877.8,21:52:19,9/10,none,2151
,toefeldia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00156.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:34:33,7.34,10,50,32,10,AUTO,PROBE  {DN},DN,None,64.95453,-148.35464,878.6,21:52:33,9/10,none,2151
,tomnit,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00157.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:34:54,7.33,10,40,32,10,AUTO,PROBE  {DN},DN,None,64.95445,-148.35455,879.9,21:52:55,9/10,none,2151
,tomnit,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00158.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:35:19,7.35,10,20,32,10,AUTO,PROBE  {DN},DN,None,64.9544,-148.35446,879.2,21:53:20,9/10,none,2151
,umbhyp,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\polytrichum_00159.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:35:37,7.37,10,20,32,10,AUTO,PROBE  {DN},DN,None,64.9544,-148.35445,879.2,21:53:38,9/10,none,2151
,umbhyp,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\quartz_00181.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:44:54,7.18,10,15,16,10,AUTO,PROBE  {DN},DN,None,64.95421,-148.3542,887.7,22:02:54,7/12,none,2151
,umbhyp,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\quartz_00182.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:45:07,7.21,10,15,16,10,AUTO,PROBE  {DN},DN,None,64.95419,-148.35421,887.9,22:03:08,7/12,none,2151
,umbhyp,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\M_Dome\quartz_00183.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/09/2012,17:45:16,7.16,10,10,16,10,AUTO,PROBE  {DN},DN,None,64.95418,-148.3542,888.2,22:03:16,7/12,none,2151
,bryoria,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\bryoriawet_00151.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:10:32,7.66,10,100,16,9,AUTO,PROBE  {DN},DN,None,64.94373,-148.26796,589.5,02:28:31,12/12,none,2151
,bryoria,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\bryoriawet_00152.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:10:45,7.67,10,100,32,9,AUTO,PROBE  {DN},DN,None,64.94375,-148.268,589,02:28:44,12/12,none,2151
,bryoria,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\bryoriawet_00153.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:10:55,7.66,10,100,32,9,AUTO,PROBE  {DN},DN,None,64.94372,-148.26793,588.2,02:28:54,12/12,none,2151
,bryoria,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\bryoriawet_00154.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:11:04,7.68,10,50,16,9,AUTO,PROBE  {DN},DN,None,64.94372,-148.26793,588.3,02:29:03,12/12,none,2151
,bryoria,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\bryoriawet_00155.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:11:19,7.64,10,100,32,9,AUTO,PROBE  {DN},DN,None,64.94373,-148.26795,587.8,02:29:18,12/12,none,2151
,bryoria,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\bryoriawet_00156.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:11:28,7.62,10,50,16,9,AUTO,PROBE  {DN},DN,None,64.94373,-148.26796,588.1,02:29:26,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00104.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:54:34,7.85,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94384,-148.26785,590.6,02:12:33,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00105.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:54:43,7.85,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94384,-148.26785,590.5,02:12:43,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00106.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:54:54,7.82,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94384,-148.26786,590.8,02:12:53,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00107.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:55:01,7.84,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94383,-148.26786,591,02:13:01,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00108.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:55:21,7.82,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94383,-148.26787,590.8,02:13:20,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00109.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:55:30,7.86,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94383,-148.26787,590.8,02:13:29,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00217.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:33:35,7.41,10,40,32,9,AUTO,PROBE  {DN},DN,None,64.94394,-148.2688,597.3,02:51:34,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00218.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:33:49,7.36,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94394,-148.26883,597.4,02:51:48,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00219.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:34:00,7.39,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94392,-148.26884,598.8,02:51:58,12/12,none,2151
,cetisl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\cetislwet_00220.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:34:22,7.37,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94391,-148.26886,599.3,02:52:20,12/12,none,2151
,clacor,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clacor_00245.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:45:11,7.28,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.9442,-148.26862,599.1,03:03:10,12/12,none,2151
,clacor,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clacor_00246.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:45:19,7.23,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94421,-148.26862,599.2,03:03:18,12/12,none,2151
,clacor,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clacor_00247.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:45:28,7.23,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94421,-148.26863,598.7,03:03:27,12/12,none,2151
,clamit,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clamitwet_00110.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:56:01,7.86,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94382,-148.26786,590.8,02:14:00,12/12,none,2151
,clamit,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clamitwet_00111.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:56:10,7.84,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94382,-148.26786,590.8,02:14:10,12/12,none,2151
,clamit,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clamitwet_00112.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:56:25,7.82,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94382,-148.26787,591.1,02:14:24,12/12,none,2151
,clamit,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clamitwet_00113.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:56:44,7.8,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94381,-148.26785,591.1,02:14:43,11/12,none,2151
,clamit,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clamitwet_00114.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:56:54,7.79,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.9438,-148.26782,590,02:14:53,12/12,none,2151
,clamit,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clamitwet_00115.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,21:57:04,7.81,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94379,-148.26781,590.2,02:15:04,12/12,none,2151
,claran,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\claranwet_00181.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:21:33,7.55,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.9438,-148.26842,592.9,02:39:32,11/12,none,2151
,claran,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\claranwet_00182.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:21:41,7.55,10,50,32,9,AUTO,PROBE  {DN},DN,None,64.94378,-148.26845,591.8,02:39:40,11/12,none,2151
,claran,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\claranwet_00183.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:21:56,7.49,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94379,-148.26844,591.1,02:39:55,11/12,none,2151
,claran,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\claranwet_00184.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:22:04,7.49,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94377,-148.26845,590.6,02:40:03,11/12,none,2151
,clasty,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clastywet_00185.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:23:00,7.5,10,40,32,9,AUTO,PROBE  {DN},DN,None,64.94384,-148.26843,588.9,02:40:59,11/12,none,2151
,clasty,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clastywet_00186.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:23:09,7.53,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94384,-148.26843,588.8,02:41:08,11/12,none,2151
,clasty,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clastywet_00187.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:23:19,7.5,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94384,-148.26843,588.8,02:41:18,11/12,none,2151
,clasty,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clastywet_00188.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:23:42,7.48,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94377,-148.26856,592.3,02:41:41,11/12,none,2151
,clasty,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clastywet_00189.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:23:48,7.48,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94378,-148.26859,592.5,02:41:46,11/12,none,2151
,clasty,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clastywet_00190.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:23:55,7.51,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.9438,-148.26861,592.7,02:41:53,11/12,none,2151
,clasul,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clasulwet_00191.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:24:36,7.47,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94383,-148.26844,593.6,02:42:35,11/12,none,2151
,clasul,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clasulwet_00192.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:25:11,7.45,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94385,-148.26839,594,02:43:11,11/12,none,2151
,clasul,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\clasulwet_00193.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:25:34,7.45,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94384,-148.26839,593,02:43:33,11/12,none,2151
,dicranum,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\dicranumwet_00221.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:35:07,7.38,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94391,-148.26885,598.7,02:53:05,12/12,none,2151
,dicranum,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\dicranumwet_00222.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:35:14,7.4,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94391,-148.26885,598.7,02:53:12,12/12,none,2151
,dicranum,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\dicranumwet_00223.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:35:25,7.36,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94391,-148.26885,598.7,02:53:24,12/12,none,2151
,dicranum,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\dicranumwet_00224.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:35:35,7.35,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94391,-148.26885,598.7,02:53:34,12/12,none,2151
,dicranum,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\dicranumwet_00225.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:35:52,7.35,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94391,-148.26883,598.6,02:53:51,12/12,none,2151
,evemes,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\evemeswet_00157.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:12:17,7.68,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94363,-148.26814,589.4,02:30:16,12/12,none,2151
,evemes,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\evemeswet_00158.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:12:30,7.62,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94363,-148.26816,588.5,02:30:29,12/12,none,2151
,hylspl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hylsplwet_00204.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:29:24,7.41,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94386,-148.26865,594.9,02:47:23,12/12,none,2151
,hylspl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hylsplwet_00205.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:29:31,7.43,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94386,-148.26865,594.9,02:47:30,12/12,none,2151
,hylspl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hylsplwet_00206.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:29:39,7.41,10,40,32,9,AUTO,PROBE  {DN},DN,None,64.94386,-148.26865,594.9,02:47:38,12/12,none,2151
,hylspl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hylsplwet_00207.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:29:45,7.41,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94386,-148.26865,594.9,02:47:43,12/12,none,2151
,hylspl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hylsplwet_00208.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:30:08,7.41,10,40,32,9,AUTO,PROBE  {DN},DN,None,64.94386,-148.26864,595.5,02:48:07,12/12,none,2151
,hylspl,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hylsplwet_00209.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:30:14,7.43,10,20,32,9,AUTO,PROBE  {DN},DN,None,64.94386,-148.26864,595.5,02:48:13,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00142.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:08:10,7.66,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94375,-148.26796,590.1,02:26:09,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00143.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:08:20,7.7,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94375,-148.26795,590.4,02:26:18,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00144.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:08:26,7.67,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94374,-148.26793,590.2,02:26:25,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00145.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:08:39,7.68,10,40,16,9,AUTO,PROBE  {DN},DN,None,64.94375,-148.26797,590.2,02:26:38,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00146.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:08:48,7.69,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94374,-148.26792,589.8,02:26:47,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00147.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:08:57,7.69,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94373,-148.26786,589.6,02:26:55,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00148.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:09:03,7.67,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94373,-148.26786,589.6,02:27:02,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00149.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:09:12,7.68,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94372,-148.26791,589.4,02:27:11,12/12,none,2151
,hypaus,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\hypauswet_00150.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:09:17,7.68,10,20,16,9,AUTO,PROBE  {DN},DN,None,64.94372,-148.26791,589.3,02:27:16,12/12,none,2151
,melanelia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\melaneliawet_00159.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:13:15,7.6,10,50,16,9,AUTO,PROBE  {DN},DN,None,64.94363,-148.26817,588,02:31:14,12/12,none,2151
,melanelia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\melaneliawet_00160.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:13:29,7.6,10,40,16,9,AUTO,PROBE  {DN},DN,None,64.94364,-148.2682,588.5,02:31:28,12/12,none,2151
,melanelia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\melaneliawet_00161.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:14:04,7.62,10,50,32,9,AUTO,PROBE  {DN},DN,None,64.94365,-148.2682,588.6,02:32:03,11/12,none,2151
,melanelia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\melaneliawet_00162.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:14:19,7.59,10,50,32,9,AUTO,PROBE  {DN},DN,None,64.94365,-148.2682,588.6,02:32:18,11/12,none,2151
,melanelia,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\melaneliawet_00163.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:14:40,7.61,10,50,32,9,AUTO,PROBE  {DN},DN,None,64.94365,-148.2682,588.5,02:32:39,11/12,none,2151
,naparc,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\naparc_00248.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:47:41,7.23,10,10,16,9,AUTO,PROBE  {DN},DN,None,64.94416,-148.26768,589.9,03:05:40,12/12,none,2151
,naparc,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\naparc_00249.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:47:53,7.21,10,10,16,9,AUTO,PROBE  {DN},DN,None,64.94417,-148.26768,589.5,03:05:52,12/12,none,2151
,naparc,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\naparc_00250.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:48:01,7.21,10,10,16,9,AUTO,PROBE  {DN},DN,None,64.94417,-148.26768,589.5,03:06:00,12/12,none,2151
,naparc,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\naparc_00251.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:48:09,7.22,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94417,-148.26768,589.5,03:06:08,12/12,none,2151
,naparc,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\naparc_00252.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:48:28,7.19,10,10,16,9,AUTO,PROBE  {DN},DN,None,64.94417,-148.26768,589.5,03:06:26,12/12,none,2151
,naparc,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\naparc_00253.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:48:38,7.23,10,10,16,9,AUTO,PROBE  {DN},DN,None,64.94417,-148.26768,589.6,03:06:37,12/12,none,2151
,naparc,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\naparc_00254.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:48:49,7.22,10,10,16,9,AUTO,PROBE  {DN},DN,None,64.94416,-148.26767,589.3,03:06:48,12/12,none,2151
,naparc,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\naparc_00255.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:48:58,7.18,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94415,-148.26765,589.4,03:06:57,12/12,none,2151
,paramb,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\parambwet_00169.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:16:41,7.57,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94366,-148.26822,591.9,02:34:40,11/12,none,2151
,paramb,Murphy,NA,NA,2.3 [1.2.5842C],\Extended Storage\murphydomeday2\parambwet_00170.sed,PSR+3500_SN1676083 [3],256,REFLECTANCE,11/10/2012,22:17:29,7.58,10,15,16,9,AUTO,PROBE  {DN},DN,None,64.94366,-148.26821,591.6,02:35:27,11/12,none,2151
