"","Functional_group1","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance"
"18297","TreeConifer",2088,6.2677,10.2506,4.0742,7.849,5.1504,8.385,4.69308
"18298","TreeConifer",2089,6.285,10.2715,4.0936,7.8786,5.1608,8.41486,4.7148
"18299","TreeConifer",2090,6.3041,10.2884,4.1139,7.9141,5.1605,8.44184,4.74358
"18300","TreeConifer",2091,6.324,10.3079,4.1291,7.9454,5.1655,8.46702,4.76734
"18301","TreeConifer",2092,6.3448,10.3319,4.1343,7.9676,5.1823,8.48918,4.78174
"18302","TreeConifer",2093,6.3658,10.3585,4.1364,7.987,5.2033,8.51066,4.79168
"18303","TreeConifer",2094,6.3854,10.3874,4.1457,8.0107,5.2221,8.53604,4.8009
"18304","TreeConifer",2095,6.4038,10.4209,4.1634,8.0377,5.241,8.56682,4.80804
"18305","TreeConifer",2096,6.421,10.4523,4.1812,8.0679,5.2554,8.59654,4.81568
"18306","TreeConifer",2097,6.4368,10.4733,4.1924,8.1032,5.2569,8.61802,4.8272
"18307","TreeConifer",2098,6.4512,10.4866,4.1993,8.1432,5.248,8.63372,4.84122
"18308","TreeConifer",2099,6.4655,10.5058,4.2075,8.1789,5.2505,8.65508,4.85662
"18309","TreeConifer",2100,6.4778,10.5378,4.2188,8.206,5.2765,8.68572,4.87328
"18310","TreeConifer",2101,6.4915,10.5737,4.2314,8.2299,5.3104,8.72202,4.89092
"18311","TreeConifer",2102,6.5137,10.6027,4.2436,8.2564,5.3344,8.76374,4.90792
"18312","TreeConifer",2103,6.5468,10.6247,4.2549,8.2864,5.3493,8.81614,4.92386
"18313","TreeConifer",2104,6.5793,10.6453,4.2679,8.314,5.36,8.8609,4.94102
"18314","TreeConifer",2105,6.6016,10.6676,4.2855,8.3337,5.3658,8.8792,4.96094
"18315","TreeConifer",2106,6.6184,10.6902,4.3061,8.3483,5.3674,8.88076,4.9829
"18316","TreeConifer",2107,6.635,10.715,4.3253,8.3656,5.377,8.88612,5.00842
"18317","TreeConifer",2108,6.6534,10.7457,4.3433,8.3866,5.4002,8.89898,5.04274
"18318","TreeConifer",2109,6.671,10.7758,4.359,8.4112,5.4297,8.91708,5.07676
"18319","TreeConifer",2110,6.685,10.7932,4.3681,8.4433,5.4591,8.94648,5.0949
"18320","TreeConifer",2111,6.6958,10.7974,4.3702,8.4847,5.4918,8.98868,5.0978
"18321","TreeConifer",2112,6.7048,10.8028,4.3713,8.5229,5.5179,9.03048,5.0977
"18322","TreeConifer",2113,6.712,10.8202,4.3741,8.5459,5.5262,9.06212,5.10074
"18323","TreeConifer",2114,6.7176,10.8443,4.3776,8.5602,5.5227,9.08846,5.10432
"18324","TreeConifer",2115,6.7245,10.87,4.3884,8.5824,5.5251,9.11336,5.11512
"18325","TreeConifer",2116,6.7309,10.8966,4.4103,8.6178,5.533,9.13708,5.1351
"18326","TreeConifer",2117,6.741,10.9247,4.4358,8.6567,5.5484,9.15958,5.16068
"18327","TreeConifer",2118,6.7623,10.954,4.4562,8.6903,5.582,9.18168,5.19036
"18328","TreeConifer",2119,6.7983,10.9852,4.4736,8.7202,5.6377,9.20296,5.22704
"18329","TreeConifer",2120,6.8408,11.0155,4.4867,8.7472,5.6855,9.2243,5.25846
"18330","TreeConifer",2121,6.864,11.043,4.4908,8.7694,5.7053,9.24556,5.27416
"18331","TreeConifer",2122,6.8978,11.0691,4.4902,8.7887,5.71,9.26726,5.28156
"18332","TreeConifer",2123,6.9259,11.0959,4.5001,8.8129,5.711,9.29238,5.2929
"18333","TreeConifer",2124,6.9456,11.1253,4.5276,8.8439,5.7049,9.32306,5.31128
"18334","TreeConifer",2125,6.9624,11.1535,4.5583,8.8779,5.6997,9.35526,5.33086
"18335","TreeConifer",2126,6.9828,11.1763,4.5775,8.9127,5.7101,9.38462,5.34798
"18336","TreeConifer",2127,7.0058,11.1946,4.5889,8.9493,5.7333,9.41204,5.36402
"18337","TreeConifer",2128,7.0245,11.2104,4.5957,8.9841,5.7576,9.44024,5.3761
"18338","TreeConifer",2129,7.0334,11.2219,4.5954,9.017,5.7787,9.47174,5.37932
"18339","TreeConifer",2130,7.0384,11.2327,4.5924,9.0469,5.7991,9.50382,5.38008
"18340","TreeConifer",2131,7.0487,11.2533,4.5983,9.0686,5.8179,9.53202,5.39214
"18341","TreeConifer",2132,7.064,11.2854,4.613,9.0807,5.8352,9.55604,5.41692
"18342","TreeConifer",2133,7.0816,11.3191,4.6319,9.0903,5.8512,9.57894,5.44398
"18343","TreeConifer",2134,7.1002,11.3484,4.6538,9.1021,5.8648,9.60432,5.4662
"18344","TreeConifer",2135,7.1204,11.3758,4.6795,9.1141,5.8762,9.631,5.48638
"18345","TreeConifer",2136,7.1562,11.3928,4.6996,9.1316,5.8924,9.65048,5.5012
"18346","TreeConifer",2137,7.1804,11.3902,4.7106,9.1561,5.9165,9.65588,5.5054
"18347","TreeConifer",2138,7.1945,11.3823,4.7165,9.1863,5.9449,9.65758,5.50754
"18348","TreeConifer",2139,7.2039,11.3895,4.7194,9.2235,5.9752,9.66918,5.52132
"18349","TreeConifer",2140,7.2377,11.4088,4.717,9.2567,6.0101,9.698,5.54524
"18350","TreeConifer",2141,7.2691,11.4348,4.7181,9.2846,6.0392,9.7372,5.57282
"18351","TreeConifer",2142,7.2853,11.4674,4.7302,9.3331,6.0521,9.76396,5.60252
"18352","TreeConifer",2143,7.2922,11.5063,4.7496,9.3531,6.0543,9.81814,5.63464
"18353","TreeConifer",2144,7.3015,11.5396,4.7732,9.3699,6.0585,9.86512,5.65968
"18354","TreeConifer",2145,7.314,11.5653,4.8032,9.3883,6.0648,9.89682,5.67488
"18355","TreeConifer",2146,7.3291,11.5861,4.834,9.4106,6.0744,9.91914,5.68488
"18356","TreeConifer",2147,7.3492,11.6016,4.8578,9.445,6.0932,9.93136,5.69124
"18357","TreeConifer",2148,7.3738,11.6108,4.8765,9.4913,6.1206,9.93176,5.69194
"18358","TreeConifer",2149,7.4009,11.6227,4.8908,9.5172,6.1464,9.95014,5.7016
"18359","TreeConifer",2150,7.43,11.6417,4.8987,9.5404,6.1657,9.97474,5.73062
"18360","TreeConifer",2151,7.461,11.6644,4.9031,9.5724,6.1824,9.9944,5.76862
"18361","TreeConifer",2152,7.4919,11.6893,4.9103,9.5945,6.1994,10.0229,5.80134
"18362","TreeConifer",2153,7.5231,11.7182,4.9191,9.6095,6.2162,10.059,5.83022
"18363","TreeConifer",2154,7.5538,11.7449,4.9311,9.6242,6.2338,10.09402,5.85566
"18364","TreeConifer",2155,7.5835,11.7648,4.9492,9.6404,6.2541,10.12416,5.87616
"18365","TreeConifer",2156,7.6124,11.7798,4.9718,9.6573,6.2761,10.151,5.89244
"18366","TreeConifer",2157,7.6384,11.7877,4.9944,9.6767,6.2973,10.17114,5.90544
"18367","TreeConifer",2158,7.6604,11.7845,5.0178,9.7,6.3177,10.18194,5.91348
"18368","TreeConifer",2159,7.6806,11.779,5.0397,9.724,6.3372,10.18916,5.92018
"18369","TreeConifer",2160,7.7007,11.7814,5.0552,9.7453,6.3542,10.19852,5.92984
"18370","TreeConifer",2161,7.7201,11.7888,5.065,9.7646,6.3688,10.20816,5.941
"18371","TreeConifer",2162,7.7408,11.8032,5.0754,9.7832,6.3852,10.22208,5.95676
"18372","TreeConifer",2163,7.7641,11.8279,5.0889,9.801,6.406,10.24342,5.98026
"18373","TreeConifer",2164,7.7888,11.8589,5.1038,9.8188,6.4287,10.26906,6.00804
"18374","TreeConifer",2165,7.8134,11.8895,5.1194,9.8398,6.4501,10.2947,6.03452
"18375","TreeConifer",2166,7.8386,11.9211,5.1368,9.8646,6.4713,10.3215,6.06176
"18376","TreeConifer",2167,7.8628,11.951,5.153,9.89,6.4894,10.34684,6.08476
"18377","TreeConifer",2168,7.8837,11.9749,5.1652,9.9141,6.5012,10.36746,6.0972
"18378","TreeConifer",2169,7.9028,11.9949,5.1749,9.9376,6.5082,10.38506,6.1025
"18379","TreeConifer",2170,7.924,12.0163,5.1845,9.9591,6.5126,10.40238,6.11146
"18380","TreeConifer",2171,7.9483,12.0394,5.1937,9.9769,6.5112,10.41956,6.12474
"18381","TreeConifer",2172,7.9744,12.0641,5.2039,9.9943,6.5117,10.43666,6.14222
"18382","TreeConifer",2173,8.0024,12.0923,5.2182,10.0149,6.5255,10.45454,6.16692
"18383","TreeConifer",2174,8.0328,12.1243,5.2362,10.0377,6.5503,10.4731,6.19876
"18384","TreeConifer",2175,8.0615,12.1538,5.2542,10.0634,6.5785,10.49124,6.23084
"18385","TreeConifer",2176,8.0873,12.1785,5.2708,10.0903,6.6092,10.51058,6.26192
"18386","TreeConifer",2177,8.1108,12.1998,5.2869,10.1056,6.6416,10.54092,6.29162
"18387","TreeConifer",2178,8.1313,12.2176,5.302,10.125,6.669,10.5692,6.3148
"18388","TreeConifer",2179,8.1486,12.2311,5.3162,10.1492,6.6923,10.59534,6.33148
"18389","TreeConifer",2180,8.164,12.2432,5.3292,10.1742,6.7115,10.6208,6.34336
"18390","TreeConifer",2181,8.1778,12.2557,5.3407,10.197,6.7242,10.64674,6.3499
"18391","TreeConifer",2182,8.19,12.268,5.3508,10.2189,6.7319,10.67248,6.35176
"18392","TreeConifer",2183,8.2056,12.2829,5.359,10.2404,6.7435,10.69538,6.35548
"18393","TreeConifer",2184,8.2258,12.3016,5.3633,10.2614,6.7612,10.7156,6.36114
"18394","TreeConifer",2185,8.2483,12.3214,5.3685,10.2824,6.7811,10.73196,6.37002
"18395","TreeConifer",2186,8.271,12.3399,5.38,10.3046,6.8015,10.74174,6.38568
"18396","TreeConifer",2187,8.2945,12.3577,5.3959,10.3276,6.8232,10.74594,6.40694
"18397","TreeConifer",2188,8.3211,12.3765,5.4151,10.3425,6.8421,10.75426,6.42918
"18398","TreeConifer",2189,8.3523,12.3965,5.4403,10.3396,6.8569,10.7737,6.45318
"18399","TreeConifer",2190,8.3862,12.4176,5.4663,10.338,6.8691,10.79112,6.47638
"18400","TreeConifer",2191,8.4204,12.4398,5.4836,10.3463,6.8789,10.8038,6.492
"18401","TreeConifer",2192,8.456,12.4634,5.4935,10.3637,6.8853,10.81132,6.4999
"18402","TreeConifer",2193,8.4894,12.4873,5.4985,10.3857,6.8937,10.8197,6.50802
"18403","TreeConifer",2194,8.5198,12.5119,5.4974,10.4122,6.9079,10.83254,6.51956
"18404","TreeConifer",2195,8.547,12.5361,5.493,10.4239,6.9243,10.86122,6.53268
"18405","TreeConifer",2196,8.5678,12.5563,5.4922,10.4372,6.9392,10.88582,6.54836
"18406","TreeConifer",2197,8.5826,12.5731,5.4941,10.4526,6.9533,10.90734,6.56738
"18407","TreeConifer",2198,8.5912,12.586,5.4994,10.4685,6.9655,10.9248,6.5862
"18408","TreeConifer",2199,8.5905,12.5926,5.5102,10.484,6.973,10.93556,6.6018
"18409","TreeConifer",2200,8.5829,12.5945,5.5254,10.4993,6.9777,10.94122,6.61572
"18410","TreeConifer",2201,8.5814,12.6009,5.5414,10.5137,6.9869,10.94762,6.62852
"18411","TreeConifer",2202,8.5866,12.6128,5.5586,10.5278,7.0012,10.95384,6.63996
"18412","TreeConifer",2203,8.5969,12.6269,5.5757,10.5397,7.0185,10.9621,6.65106
"18413","TreeConifer",2204,8.6131,12.6419,5.5911,10.5464,7.0399,10.9767,6.66318
"18414","TreeConifer",2205,8.635,12.6584,5.6053,10.5489,7.0651,10.99616,6.67602
"18415","TreeConifer",2206,8.6608,12.6709,5.6166,10.5516,7.0837,11.01402,6.687
"18416","TreeConifer",2207,8.6939,12.6763,5.6241,10.5552,7.0917,11.02902,6.69578
"18417","TreeConifer",2208,8.7271,12.6787,5.6291,10.5598,7.093,11.0415,6.7023
"18418","TreeConifer",2209,8.7483,12.6818,5.6331,10.5673,7.0884,11.0494,6.70582
"18419","TreeConifer",2210,8.7601,12.6843,5.6354,10.5778,7.0767,11.05302,6.70636
"18420","TreeConifer",2211,8.7669,12.6897,5.6391,10.5872,7.0689,11.05554,6.70654
"18421","TreeConifer",2212,8.7685,12.7023,5.6465,10.5944,7.071,11.05758,6.70674
"18422","TreeConifer",2213,8.7666,12.7166,5.6551,10.5998,7.078,11.05916,6.7075
"18423","TreeConifer",2214,8.7665,12.7229,5.6612,10.6022,7.0859,11.06178,6.71144
"18424","TreeConifer",2215,8.7675,12.7225,5.666,10.6011,7.0958,11.0649,6.71784
"18425","TreeConifer",2216,8.7692,12.7172,5.6672,10.6007,7.1048,11.06968,6.7272
"18426","TreeConifer",2217,8.7718,12.7045,5.6615,10.6058,7.1114,11.07746,6.74174
"18427","TreeConifer",2218,8.7752,12.6878,5.6519,10.6123,7.1159,11.08692,6.75886
"18428","TreeConifer",2219,8.7788,12.6784,5.6447,10.6125,7.1155,11.09416,6.77102
"18429","TreeConifer",2220,8.7831,12.6771,5.6388,10.6069,7.1103,11.10086,6.77936
"18430","TreeConifer",2221,8.7863,12.6775,5.6365,10.5968,7.1014,11.1023,6.78266
"18431","TreeConifer",2222,8.7866,12.6774,5.6418,10.5815,7.0895,11.09332,6.77884
"18432","TreeConifer",2223,8.785,12.677,5.6523,10.5615,7.074,11.07644,6.7687
"18433","TreeConifer",2224,8.7849,12.6682,5.6616,10.5418,7.0541,11.05692,6.7548
"18434","TreeConifer",2225,8.7893,12.6503,5.6724,10.5227,7.0276,11.03358,6.7368
"18435","TreeConifer",2226,8.7893,12.6254,5.6762,10.5029,7.0014,11.01036,6.71548
"18436","TreeConifer",2227,8.7777,12.5929,5.6633,10.4822,6.9805,10.99242,6.69154
"18437","TreeConifer",2228,8.7551,12.5536,5.6383,10.4605,6.963,10.97736,6.66486
"18438","TreeConifer",2229,8.7178,12.5144,5.6082,10.4343,6.9529,10.96064,6.63452
"18439","TreeConifer",2230,8.6773,12.4736,5.5695,10.4001,6.9546,10.94216,6.59726
"18440","TreeConifer",2231,8.6377,12.4362,5.5313,10.3651,6.9584,10.92132,6.56098
"18441","TreeConifer",2232,8.6059,12.411,5.5068,10.3373,6.9549,10.89676,6.5356
"18442","TreeConifer",2233,8.5767,12.3949,5.4916,10.3141,6.947,10.8689,6.51784
"18443","TreeConifer",2234,8.5362,12.3762,5.4777,10.2918,6.928,10.8358,6.5005
"18444","TreeConifer",2235,8.4972,12.3553,5.4659,10.2725,6.8953,10.7965,6.48574
"18445","TreeConifer",2236,8.4559,12.3291,5.4524,10.2506,6.854,10.75334,6.4672
"18446","TreeConifer",2237,8.406,12.2898,5.4304,10.2166,6.8063,10.7082,6.434
"18447","TreeConifer",2238,8.3482,12.2385,5.4012,10.1724,6.7501,10.66026,6.388
"18448","TreeConifer",2239,8.2934,12.184,5.368,10.1246,6.702,10.6128,6.3392
"18449","TreeConifer",2240,8.2446,12.1276,5.3302,10.0727,6.6686,10.5668,6.28772
"18450","TreeConifer",2241,8.2,12.07,5.2902,10.0199,6.6434,10.5216,6.237
"18451","TreeConifer",2242,8.1606,12.0153,5.2531,9.9729,6.6236,10.47818,6.19694
"18452","TreeConifer",2243,8.1137,11.9627,5.218,9.9303,6.611,10.43662,6.16608
"18453","TreeConifer",2244,8.0665,11.9091,5.1816,9.8916,6.594,10.39278,6.13216
"18454","TreeConifer",2245,8.02,11.854,5.1418,9.8598,6.5696,10.34456,6.09116
"18455","TreeConifer",2246,7.9715,11.7973,5.1015,9.8294,6.54,10.2945,6.04662
"18456","TreeConifer",2247,7.9151,11.738,5.0646,9.7914,6.5038,10.24576,5.99908
"18457","TreeConifer",2248,7.8414,11.6759,5.0308,9.7472,6.4609,10.19894,5.94744
"18458","TreeConifer",2249,7.7651,11.6126,4.9979,9.6974,6.4125,10.14596,5.89678
"18459","TreeConifer",2250,7.6962,11.5485,4.9652,9.6397,6.3577,10.07938,5.84992
"18460","TreeConifer",2251,7.6292,11.4835,4.9329,9.578,6.2988,10.00734,5.80466
"18461","TreeConifer",2252,7.5588,11.418,4.8997,9.5215,6.2419,9.94256,5.7593
"18462","TreeConifer",2253,7.4849,11.3524,4.8661,9.4693,6.1858,9.8836,5.71386
"18463","TreeConifer",2254,7.4128,11.2838,4.8315,9.4171,6.1318,9.82596,5.6703
"18464","TreeConifer",2255,7.3456,11.2093,4.7952,9.363,6.0807,9.76714,5.63096
"18465","TreeConifer",2256,7.2804,11.1323,4.7579,9.3084,6.0319,9.70974,5.59278
"18466","TreeConifer",2257,7.2137,11.0583,4.7199,9.2544,5.9849,9.65694,5.54982
"18467","TreeConifer",2258,7.1454,10.9855,4.6803,9.2002,5.9396,9.60806,5.50182
"18468","TreeConifer",2259,7.0804,10.9189,4.6438,9.1489,5.8985,9.5645,5.45596
"18469","TreeConifer",2260,7.0222,10.8617,4.6131,9.1039,5.8636,9.52866,5.41654
"18470","TreeConifer",2261,6.9794,10.8112,4.5861,9.0612,5.833,9.49744,5.3797
"18471","TreeConifer",2262,6.9549,10.7656,4.5614,9.0145,5.8051,9.466,5.34164
"18472","TreeConifer",2263,6.9112,10.7258,4.5399,8.9647,5.7806,9.43556,5.30334
"18473","TreeConifer",2264,6.8678,10.6879,4.5182,8.9129,5.7553,9.40318,5.26212
"18474","TreeConifer",2265,6.8228,10.6503,4.4942,8.8574,5.7267,9.36598,5.21428
"18475","TreeConifer",2266,6.7775,10.6136,4.4694,8.8016,5.6966,9.32672,5.16428
"18476","TreeConifer",2267,6.732,10.5767,4.4444,8.7529,5.6662,9.28934,5.11944
"18477","TreeConifer",2268,6.6859,10.5398,4.4191,8.7107,5.6351,9.2534,5.07862
"18478","TreeConifer",2269,6.6413,10.5023,4.3936,8.673,5.6036,9.2171,5.04168
"18479","TreeConifer",2270,6.6007,10.4625,4.3683,8.6393,5.5716,9.1789,5.00966
"18480","TreeConifer",2271,6.561,10.4231,4.343,8.61,5.5392,9.14086,4.98132
"18481","TreeConifer",2272,6.5169,10.3891,4.3173,8.5845,5.5052,9.10702,4.9541
"18482","TreeConifer",2273,6.4682,10.3597,4.2911,8.5624,5.4683,9.07698,4.92822
"18483","TreeConifer",2274,6.4214,10.3353,4.2663,8.5473,5.4376,9.04994,4.90574
"18484","TreeConifer",2275,6.3781,10.317,4.2437,8.544,5.4189,9.02564,4.88842
"18485","TreeConifer",2276,6.3385,10.3033,4.2228,8.5464,5.407,9.00442,4.8744
"18486","TreeConifer",2277,6.3215,10.2918,4.204,8.5444,5.3972,8.98692,4.8612
"18487","TreeConifer",2278,6.3102,10.2834,4.1872,8.54,5.3907,8.97356,4.84984
"18488","TreeConifer",2279,6.3012,10.2752,4.1722,8.5307,5.3835,8.96168,4.83668
"18489","TreeConifer",2280,6.2947,10.2648,4.1586,8.5114,5.3727,8.95032,4.8182
"18490","TreeConifer",2281,6.2898,10.2547,4.1469,8.489,5.3607,8.9395,4.79842
"18491","TreeConifer",2282,6.2838,10.2484,4.1381,8.4754,5.3491,8.92768,4.78298
"18492","TreeConifer",2283,6.2775,10.2455,4.1321,8.4686,5.3378,8.9151,4.7709
"18493","TreeConifer",2284,6.2692,10.2413,4.1271,8.4617,5.3249,8.90362,4.7587
"18494","TreeConifer",2285,6.2568,10.2348,4.1233,8.4529,5.3101,8.89448,4.74642
"18495","TreeConifer",2286,6.2438,10.2264,4.1198,8.4435,5.2934,8.88584,4.73292
"18496","TreeConifer",2287,6.2352,10.2159,4.1145,8.4328,5.2734,8.87534,4.71458
"18497","TreeConifer",2288,6.2302,10.2037,4.1081,8.4207,5.2497,8.86338,4.69186
"18498","TreeConifer",2289,6.2249,10.1861,4.0991,8.4091,5.231,8.85146,4.67102
"18499","TreeConifer",2290,6.2184,10.1612,4.0874,8.3996,5.2226,8.83992,4.6546
"18500","TreeConifer",2291,6.2113,10.1313,4.0723,8.3898,5.2169,8.82858,4.64006
"18501","TreeConifer",2292,6.203,10.098,4.0513,8.3764,5.2049,8.81808,4.62722
"18502","TreeConifer",2293,6.1934,10.0605,4.0244,8.3598,5.1885,8.8085,4.61648
"18503","TreeConifer",2294,6.1824,10.025,3.9988,8.3434,5.1698,8.79436,4.598
"18504","TreeConifer",2295,6.1684,9.9917,3.9757,8.3261,5.1483,8.77242,4.56746
"18505","TreeConifer",2296,6.1286,9.9618,3.9544,8.3113,5.1262,8.74884,4.5328
"18506","TreeConifer",2297,6.091,9.9387,3.9364,8.3051,5.1069,8.7295,4.5008
"18507","TreeConifer",2298,6.0545,9.9213,3.9213,8.3055,5.0893,8.7125,4.4693
"18508","TreeConifer",2299,6.0174,9.9058,3.9037,8.3003,5.0687,8.69732,4.43762
"18509","TreeConifer",2300,5.9781,9.8934,3.8821,8.2869,5.0439,8.68564,4.40626
"18510","TreeConifer",2301,5.9402,9.8804,3.8592,8.2682,5.0168,8.67296,4.37384
"18511","TreeConifer",2302,5.9059,9.8626,3.836,8.2443,4.9885,8.65476,4.33696
"18512","TreeConifer",2303,5.8748,9.8416,3.8126,8.2156,4.9587,8.6328,4.29812
"18513","TreeConifer",2304,5.8523,9.8172,3.7921,8.1849,4.929,8.60864,4.26786
"18514","TreeConifer",2305,5.8408,9.7888,3.7758,8.1525,4.899,8.58168,4.24764
"18515","TreeConifer",2306,5.8329,9.7579,3.7597,8.1165,4.8698,8.55334,4.2341
"18516","TreeConifer",2307,5.8244,9.7253,3.7402,8.075,4.8419,8.5261,4.22828
"18517","TreeConifer",2308,5.8165,9.6911,3.7199,8.0295,4.8153,8.49766,4.22734
"18518","TreeConifer",2309,5.8056,9.6571,3.7032,7.9812,4.7918,8.46206,4.22056
"18519","TreeConifer",2310,5.7901,9.6218,3.6897,7.9281,4.7712,8.41708,4.20714
"18520","TreeConifer",2311,5.7787,9.5915,3.6801,7.8795,4.7549,8.3743,4.19402
"18521","TreeConifer",2312,5.775,9.5702,3.6756,7.842,4.7449,8.34036,4.18384
"18522","TreeConifer",2313,5.7472,9.5544,3.6745,7.81,4.7385,8.31016,4.17538
"18523","TreeConifer",2314,5.7297,9.542,3.6743,7.7774,4.7313,8.28,4.17054
"18524","TreeConifer",2315,5.7239,9.5341,3.6758,7.7449,4.7236,8.25074,4.16972
"18525","TreeConifer",2316,5.7178,9.5236,3.6756,7.7149,4.718,8.22096,4.16768
"18526","TreeConifer",2317,5.707,9.5066,3.6717,7.6872,4.7162,8.18996,4.16106
"18527","TreeConifer",2318,5.6947,9.4874,3.6668,7.6628,4.7158,8.15852,4.15432
"18528","TreeConifer",2319,5.6817,9.4702,3.6639,7.6448,4.7145,8.12644,4.15318
"18529","TreeConifer",2320,5.6677,9.4539,3.6625,7.6329,4.713,8.09382,4.15682
"18530","TreeConifer",2321,5.6527,9.4378,3.6587,7.6206,4.7096,8.06276,4.15806
"18531","TreeConifer",2322,5.6376,9.4216,3.6514,7.6057,4.7036,8.03392,4.15684
"18532","TreeConifer",2323,5.6202,9.406,3.6415,7.5915,4.6963,8.00664,4.15038
"18533","TreeConifer",2324,5.596,9.3912,3.6277,7.5804,4.6886,7.98048,4.13418
"18534","TreeConifer",2325,5.5679,9.3774,3.6115,7.5712,4.6803,7.95572,4.11054
"18535","TreeConifer",2326,5.5465,9.3662,3.6017,7.5616,4.6739,7.93444,4.0829
"18536","TreeConifer",2327,5.5328,9.3584,3.6003,7.5524,4.6706,7.91792,4.04974
"18537","TreeConifer",2328,5.5247,9.3515,3.6017,7.5396,4.6661,7.90302,4.0161
"18538","TreeConifer",2329,5.5251,9.3443,3.6047,7.5185,4.6575,7.88862,3.98478
"18539","TreeConifer",2330,5.5296,9.3366,3.6084,7.4963,4.6462,7.8714,3.95552
"18540","TreeConifer",2331,5.5233,9.3248,3.6047,7.4726,4.6332,7.85072,3.9339
"18541","TreeConifer",2332,5.5046,9.3082,3.5925,7.445,4.6181,7.82516,3.9197
"18542","TreeConifer",2333,5.4855,9.2905,3.579,7.4252,4.602,7.80098,3.9134
"18543","TreeConifer",2334,5.4744,9.2737,3.5692,7.4087,4.586,7.7921,3.91912
"18544","TreeConifer",2335,5.4635,9.2567,3.5583,7.392,4.5688,7.7927,3.9299
"18545","TreeConifer",2336,5.4429,9.2393,3.5407,7.3783,4.5475,7.79354,3.9335
"18546","TreeConifer",2337,5.4144,9.2217,3.5174,7.368,4.5224,7.79602,3.93236
"18547","TreeConifer",2338,5.3844,9.2036,3.4914,7.3533,4.5003,7.79824,3.92668
"18548","TreeConifer",2339,5.3498,9.1832,3.4596,7.3294,4.4834,7.7988,3.91424
"18549","TreeConifer",2340,5.3212,9.1653,3.4316,7.3068,4.4685,7.80026,3.90048
"18550","TreeConifer",2341,5.3145,9.1554,3.4205,7.296,4.4545,7.80724,3.89202
"18551","TreeConifer",2342,5.3213,9.1509,3.4194,7.2921,4.4416,7.8165,3.88548
"18552","TreeConifer",2343,5.3208,9.1472,3.4119,7.2879,4.4273,7.81368,3.8731
"18553","TreeConifer",2344,5.3112,9.1455,3.3961,7.2846,4.4113,7.79646,3.85362
"18554","TreeConifer",2345,5.2976,9.142,3.3772,7.2776,4.3946,7.7716,3.83072
"18555","TreeConifer",2346,5.2802,9.1336,3.355,7.2625,4.3775,7.74056,3.80468
"18556","TreeConifer",2347,5.2606,9.1214,3.3321,7.2416,4.3597,7.70476,3.77714
"18557","TreeConifer",2348,5.2471,9.1043,3.3188,7.2149,4.3414,7.67366,3.75528
"18558","TreeConifer",2349,5.2403,9.083,3.3147,7.1825,4.3223,7.64732,3.73862
"18559","TreeConifer",2350,5.2278,9.053,3.3131,7.1453,4.3034,7.61604,3.72414
"18560","TreeConifer",2351,5.2048,9.0087,3.3133,7.1014,4.2844,7.57254,3.7121
"18561","TreeConifer",2352,5.1757,8.96,3.3139,7.0559,4.2668,7.528,3.7007
"18562","TreeConifer",2353,5.1416,8.9186,3.3108,7.0175,4.2527,7.49604,3.6868
"18563","TreeConifer",2354,5.1024,8.8812,3.3052,6.9833,4.2417,7.47232,3.67136
"18564","TreeConifer",2355,5.0661,8.8473,3.3016,6.9436,4.2341,7.44682,3.65728
"18565","TreeConifer",2356,5.0328,8.816,3.3,6.8932,4.2318,7.41776,3.64464
"18566","TreeConifer",2357,5.0034,8.7911,3.3001,6.8487,4.2281,7.38998,3.63354
"18567","TreeConifer",2358,4.9812,8.7779,3.3043,6.8234,4.2169,7.36614,3.62494
"18568","TreeConifer",2359,4.9632,8.7719,3.3088,6.8091,4.2022,7.34502,3.61784
"18569","TreeConifer",2360,4.9475,8.7645,3.3031,6.7976,4.1881,7.32674,3.61022
"18570","TreeConifer",2361,4.9506,8.7575,3.2876,6.7904,4.1739,7.31174,3.6024
"18571","TreeConifer",2362,4.9487,8.7468,3.2677,6.7833,4.1614,7.29592,3.59354
"18572","TreeConifer",2363,4.9378,8.7299,3.2438,6.7743,4.1528,7.2775,3.58268
"18573","TreeConifer",2364,4.923,8.7098,3.2169,6.7645,4.1442,7.25812,3.57122
"18574","TreeConifer",2365,4.9092,8.6896,3.189,6.7538,4.1309,7.23888,3.5606
"18575","TreeConifer",2366,4.895,8.6684,3.1595,6.7421,4.1144,7.21944,3.55038
"18576","TreeConifer",2367,4.8794,8.644,3.1325,6.7255,4.097,7.1976,3.54194
"18577","TreeConifer",2368,4.8615,8.6159,3.1075,6.7017,4.0786,7.17254,3.53654
"18578","TreeConifer",2369,4.8444,8.5855,3.0861,6.6786,4.06,7.14678,3.52962
"18579","TreeConifer",2370,4.8401,8.553,3.0702,6.6636,4.0422,7.12188,3.5182
"18580","TreeConifer",2371,4.8378,8.5191,3.0587,6.6513,4.0244,7.0971,3.50334
"18581","TreeConifer",2372,4.8273,8.4869,3.05,6.6331,4.0048,7.07274,3.48312
"18582","TreeConifer",2373,4.8089,8.4555,3.0438,6.6097,3.983,7.04918,3.45668
"18583","TreeConifer",2374,4.789,8.4291,3.0436,6.5838,3.9645,7.02398,3.432
