"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"alnfru_000040","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",3.59377072402061,4.30930983104231,2.93515794164148,1.32863174944274,0.00082654975625325,0.66342212073743,0.919496488705556
"8","betnan","Betula nana","Shrub",56,241,"Murphy A",0.941472765435653,11.4324000465861,2.47483777660542,-0.0715856459448525,-1.82173796456388,-0.439495014859079,0.930147564529549
"sallan_00004","sallan","Salix lanata","Shrub",4,241,"Yukon_Delta",5.87381547724695,4.18860932663445,0.966739903262407,1.12599282611264,-0.0569717647943962,1.31219491261944,0.893481550053412
"alnfru_000011","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",4.96725873922353,4.11878239974204,0.935688285544082,1.24680593231763,0.923899017017357,-0.128990969129496,0.318563426080694
"salarb_00004","salarb","Salix arbusculoides","Shrub",4,241,"Yukon_Delta",7.66414486434468,0.291587447501092,0.498047719103174,1.80681878544017,0.959211632983561,1.28511802630672,0.129693040408587
"betneo_Brooks001","betneo","Betula neoalaskana","Tree",4,25,"Brooks_Range",2.82897159991443,5.55558734732461,2.75737997506054,1.65089096609034,0.322732468134197,0.525356331556243,0.287141647309595
"59","picmar","Picea mariana","Tree",17,25,"Big Trail",17.0333434053201,1.92026258583278,-3.09805363337279,-0.952672013368747,-2.0937048623124,-0.410211039903275,0.204887301908053
"58","picmar","Picea mariana","Tree",17,25,"Big Trail",16.3959808396734,0.389945517701308,-2.80188787180657,-0.734942243603549,-2.16920600351399,-0.410826666855684,0.257592016390244
"betneo_Brooks002","betneo","Betula neoalaskana","Tree",4,25,"Brooks_Range",2.14019627800777,5.84556657249842,2.72268106649954,1.74545690854142,0.489145115993882,0.659412000142023,0.354321865995484
"57","picmar","Picea mariana","Tree",17,25,"Big Trail",12.4023235958067,0.207191699190569,-1.19232139345003,-0.724484907815741,-2.21852195572306,0.0111502640960729,0.295787891746716
"62","picmar","Picea mariana","Tree",17,25,"Big Trail",18.7041364953789,0.257949667302549,-6.37981527418757,0.143608408824,-0.720344629069134,-0.844412243157717,0.87861503982565
"betneo_Brooks002","betneo","Betula neoalaskana","Tree",4,25,"Brooks_Range",2.14019627800777,5.84556657249842,2.72268106649954,1.74545690854142,0.489145115993882,0.659412000142023,0.354321865995484
"picmar_AK2018_03","picmar","Picea mariana","Tree",17,25,"AK2018",16.7660625168163,6.55483391735594,-6.30523830439522,-0.814373488114956,1.04971132020405,-1.87113004871586,0.820878277174416
"62","picmar","Picea mariana","Tree",17,25,"Big Trail",18.7041364953789,0.257949667302549,-6.37981527418757,0.143608408824,-0.720344629069134,-0.844412243157717,0.87861503982565
"61","picmar","Picea mariana","Tree",17,25,"Big Trail",5.10388790658663,15.401874676174,-7.5174365842811,-1.35245551234479,0.164643648265875,-1.78946061488079,1.443703034422
"picmar_AK2018_06","picmar","Picea mariana","Tree",17,25,"AK2018",14.3435033731602,5.55139536553854,-5.62892293549416,-0.979804731984306,0.322987733265037,-0.540759544001681,0.753194410493604
"picmar_AK2018_08","picmar","Picea mariana","Tree",17,25,"AK2018",14.1444954150097,4.83709672195206,-5.35505410057882,-1.34514950416218,-0.0455681793952213,-1.15855829062091,0.517692163605216
"59","picmar","Picea mariana","Tree",17,25,"Big Trail",17.0333434053201,1.92026258583278,-3.09805363337279,-0.952672013368747,-2.0937048623124,-0.410211039903275,0.204887301908053
"60","picmar","Picea mariana","Tree",17,25,"Big Trail",19.1622183606786,-0.219347479950739,-2.71823688344774,-0.699154123832348,-1.87231003666162,-0.115131904811517,0.099301637523603
"picmar_AK2018_08","picmar","Picea mariana","Tree",17,25,"AK2018",14.1444954150097,4.83709672195206,-5.35505410057882,-1.34514950416218,-0.0455681793952213,-1.15855829062091,0.517692163605216
"popbal_00003","popbal","Populus balsamifera","Tree",4,25,"Yukon_Delta",3.9278023378912,8.66087794237475,2.1284739197561,1.5519957242397,-0.505403604180449,0.0405782215450011,0.529337407769418
"56","picmar","Picea mariana","Tree",17,25,"Big Trail",9.08568283883187,9.89993817474596,-5.44888827668873,-0.93150318069247,-0.04452237018322,-1.57286557240548,0.778624780912202
"picmar_AK2018_08","picmar","Picea mariana","Tree",17,25,"AK2018",14.1444954150097,4.83709672195206,-5.35505410057882,-1.34514950416218,-0.0455681793952213,-1.15855829062091,0.517692163605216
"picmar_AK2018_03","picmar","Picea mariana","Tree",17,25,"AK2018",16.7660625168163,6.55483391735594,-6.30523830439522,-0.814373488114956,1.04971132020405,-1.87113004871586,0.820878277174416
"picmar_AK2018_01","picmar","Picea mariana","Tree",17,25,"AK2018",21.8644222638334,-2.73123390740036,-5.06209790914487,0.0571246451734624,0.310480010439439,0.0357418527094571,0.25966911618098
"picmar_AK2018_06","picmar","Picea mariana","Tree",17,25,"AK2018",14.3435033731602,5.55139536553854,-5.62892293549416,-0.979804731984306,0.322987733265037,-0.540759544001681,0.753194410493604
